parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,01-10-20,01,01-10-20,3,0.194,-6.688201,6.23724,0.194
1,3,01-10-20,10,01-10-20,3,0.36,-0.886945,0.995395,0.36
1,3,01-10-20,20,01-10-20,3,0.446,5.52869,0.995395,0.446
2,2,01-20,01,01-20,2,0.646,-5.832776,6.00183,0.646
2,2,01-20,20,01-20,2,0.354,5.571318,0.241004,0.354
3,1,20,20,20,1,1,6.224541,-2.689912,1
4,2,01-20,20,01-20,2,0.972,6.751205,1.220068,0.972
4,2,01-20,01,01-20,2,0.028,-3.093687,5.836772,0.028
5,2,01-20,01,01-20,2,0.786,-5.273489,6.106155,0.786
5,2,01-20,20,01-20,2,0.214,5.123792,1.668814,0.214
6,3,01-10-20,20,01-10-20,3,0.421,6.748784,-0.850987,0.421
6,3,01-10-20,01,01-10-20,3,0.183,-5.0067,5.609383,0.183
6,3,01-10-20,10,01-10-20,3,0.396,1.341211,-0.850985,0.396
7,2,01-20,20,01-20,2,0.164,4.391414,-0.548104,0.164
7,2,01-20,01,01-20,2,0.836,-3.938602,6.069919,0.836
8,2,01-20,20,01-20,2,0.188,3.643431,0.320625,0.188
8,2,01-20,01,01-20,2,0.812,-3.407149,5.481804,0.812
9,2,01-20,01,01-20,2,0.912,-8.210129,7.015642,0.912
9,2,01-20,20,01-20,2,0.088,3.429213,1.112188,0.088
10,2,01-20,20,01-20,2,0.041,4.703872,1.112395,0.041
10,2,01-20,01,01-20,2,0.959,-7.556615,6.531511,0.959
11,2,01-20,20,01-20,2,0.416,5.873687,-2.764819,0.416
11,2,01-20,01,01-20,2,0.584,-6.356406,3.679371,0.584
12,3,01-11-20,20,01-11-20,3,0.43,5.423766,2.404308,0.43
12,3,01-11-20,11,01-11-20,3,0.149,0.367534,7.245349,0.149
12,3,01-11-20,01,01-11-20,3,0.421,-5.102087,7.245349,0.421
13,2,01-20,20,01-20,2,0.796,7.148242,1.8918,0.796
13,2,01-20,01,01-20,2,0.204,-4.139485,5.38051,0.204
14,1,01,01,01,1,1,-1.777545,7.182603,1
15,3,01-10-20,20,01-10-20,3,0.573,5.73023,-0.701138,0.573
15,3,01-10-20,01,01-10-20,3,0.031,-3.429853,4.715797,0.031
15,3,01-10-20,10,01-10-20,3,0.396,0.227638,-0.701138,0.396
16,2,01-20,20,01-20,2,0.716,7.455298,1.356654,0.716
16,2,01-20,01,01-20,2,0.284,-2.2508880000000002,6.46822,0.284
17,1,01,01,01,1,1,-9.091854,7.355423,1
