parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.933,-8.824473,1.584345,0.933
1,2,01-20,20,01-20,2,0.067,3.210015,-3.414972,0.067
2,2,01-20,01,01-20,2,0.876,-7.659776,6.513671,0.876
2,2,01-20,20,01-20,2,0.124,4.791926,1.370292,0.124
3,2,01-20,01,01-20,2,0.465,-3.71205,5.348155,0.465
3,2,01-20,20,01-20,2,0.535,6.544477,2.091889,0.535
4,2,01-20,20,01-20,2,0.746,6.814143,0.273015,0.746
4,2,01-20,01,01-20,2,0.254,0.102015,6.516914,0.254
5,2,11-20,20,01-11-20,2,0.5,4.245771,-0.226782,0.5
5,2,11-20,11,01-11-20,2,0.5,-1.861882,5.784056,0.5
6,2,01-20,01,01-20,2,0.93,-3.625627,5.885669,0.93
6,2,01-20,20,01-20,2,0.07,3.655176,1.298411,0.07
7,3,01-11-20,01,01-11-20,3,0.071,0.191314,6.992969,0.071
7,3,01-11-20,11,01-11-20,3,0.072,1.938389,6.765393,0.072
7,3,01-11-20,20,01-11-20,3,0.857,6.449639,0.548502,0.857
8,2,00-20,20,00-20,2,0.417,6.804125,-4.381203,0.417
8,2,00-20,00,00-20,2,0.583,0.336923,1.364094,0.583
9,2,01-20,01,01-20,2,0.902,-3.533748,6.818669,0.902
9,2,01-20,20,01-20,2,0.098,2.545358,0.422853,0.098
10,2,11-20,20,01-11-20,2,0.076,4.795222,1.253752,0.076
10,2,11-20,11,01-11-20,2,0.924,-1.685451,7.035353,0.924
11,3,01-10-20,20,01-10-20,3,0.328,4.889708,-0.18838,0.328
11,3,01-10-20,10,01-10-20,3,0.111,-0.527956,-0.188153,0.111
11,3,01-10-20,01,01-10-20,3,0.561,-6.473737,6.401087,0.561
12,1,20,20,20,1,1,5.842465,-3.357175,1
13,1,01,01,01,1,1,-4.669441,6.839961,1
14,2,01-20,01,01-10-20,2,0.763,-5.283617,7.122708,0.763
14,2,01-20,20,01-10-20,2,0.237,5.752509,1.097593,0.237
15,2,01-20,01,01-20,2,0.225,-5.14534,5.609201,0.225
15,2,01-20,20,01-20,2,0.775,6.141406,-0.225469,0.775
16,2,01-21,01,01-21,2,0.373,-3.272458,5.402815,0.373
16,2,01-21,21,01-21,2,0.627,3.609181,-1.037155,0.627
17,3,01-10-20,10,01-10-20,3,0.211,0.424711,0.736307,0.211
17,3,01-10-20,01,01-10-20,3,0.329,-2.537223,6.041048,0.329
17,3,01-10-20,20,01-10-20,3,0.46,5.814798,0.736307,0.46
18,2,01-21,01,01-21,2,0.337,-4.424651,6.775954,0.337
18,2,01-21,21,01-21,2,0.663,1.467588,1.776636,0.663
19,2,01-20,20,01-20,2,0.943,7.263989,0.277743,0.943
19,2,01-20,01,01-20,2,0.057,-0.97032,6.638929,0.057
20,2,01-20,20,01-20,2,0.375,6.584918,2.445763,0.375
20,2,01-20,01,01-20,2,0.625,-5.01107,7.411658,0.625
21,2,01-20,01,01-20,2,0.612,-5.488105,2.941657,0.612
