parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0202-2020,1,1,-1.211377,7.594084,-1.663079,5.971034,1
2,1,2020,2020,0202-0210-2020,1,1,6.485998,1.529293,6.414038,-0.0947,1
3,1,0202,0202,0202-2020-2100,1,1,0.653817,6.721932,-1.498913,7.318628,1
4,1,2020,2020,0202-2020,1,1,7.292619,-0.338926,6.9372,-0.079493,1
5,1,2020,2020,0202-2020,1,1,6.746427,-1.699092,7.854933,0.178577,1
6,1,0202,0202,0120-0202-2020,1,1,-1.35465,5.385604,1.567331,7.58054,1
7,1,0202,0202,0202-2001-2020,1,1,1.622722,6.778378,-3.220532,7.534254,1
8,1,0202,0202,0202-2000,1,1,-2.243525,7.434,-1.050343,4.724452,1
9,1,0202,0202,0202-2020-2100,1,1,-1.194637,8.238957,-3.542659,7.925984,1
10,1,0202,0202,0202-2020,1,1,0.145211,6.324576,0.239006,6.524017,1
11,1,0202,0202,0202-2020,1,1,0.270841,6.462506,-0.195289,7.283436,1
12,1,2020,2020,0202-2002-2020,1,1,6.91084,0.689232,5.831462,4.350907,1
13,1,2020,2020,0210-2020,1,1,6.564268,1.653469,7.31478,-4.845935,1
14,1,2020,2020,0200-2020,1,1,7.344061,1.632405,6.215154,-2.76176,1
15,1,0202,0202,0202,1,1,-0.751579,8.3803,-0.604885,6.707866,1
16,1,2020,2020,0202-2020,1,1,6.174036,1.139952,4.885105,3.792991,1
17,1,2020,2020,0210-2020,1,1,8.388379,-0.04277,7.063435,-1.924475,1
18,1,0200,0200,0200-2000,1,1,2.157005,7.384651,-0.569499,3.714278,1
19,1,2020,2020,0200-2020,1,1,8.33503,0.942891,6.273082,-3.231023,1
20,1,0201,0201,0120-0201,1,1,-0.493294,8.32708,2.457392,3.84468,1
21,1,0202,0202,0202-2010,1,1,-0.576652,7.104084,-2.253504,8.01369,1
22,1,0202,0202,0202-2020,1,1,0.505748,7.05651,0.852584,5.894664,1
23,1,2002,2002,1002-2001,1,1,5.679935,-2.043828,0.275607,5.543599,1
24,1,0202,0202,0202-2020,1,1,-0.867583,7.427422,0.669891,6.379508,1
25,1,0202,0202,0202-2020,1,1,-0.699881,7.147233,-0.847797,6.99563,1
26,1,0202,0202,0202-2000,1,1,1.458093,6.950294,-0.842603,7.754665,1
27,1,2020,2020,0202-1200-2020,1,1,7.927067,0.878068,6.46654,0.493146,1
28,1,0202,0202,0202-2001-2020,1,1,-0.228077,5.784763,0.377841,8.709877,1
29,1,2001,2001,-1,1,1,5.18305,-1.450758,2.186308,4.173031,1
30,1,2011,2011,-1,1,1,3.758491,1.136693,3.377882,0.09516,1
31,1,0202,0202,0202-2020,1,1,-0.188915,6.301724,2.804128,6.775332,1
32,1,2020,2020,0202-1002-2020,1,1,8.955616,-4.90973,8.912226,-0.710589,1
33,1,0202,0202,0202-2020,1,1,1.106635,7.323174,0.552917,5.565165,1
34,1,2020,2020,0112-0120-0202-2020,1,1,6.157605,0.70517,6.385101,-0.144328,1
35,1,2020,2020,2020,1,1,6.13158,0.410528,8.618058,-4.012373,1
36,1,0202,0202,0120-0202-2020,1,1,-1.174349,7.953346,-0.186379,7.140868,1
37,1,0202,0202,0202-2020,1,1,-0.756233,7.597972,-0.193535,5.855208,1
38,1,2020,2020,0210-2020,1,1,6.767201,2.689944,6.289461,-3.832153,1
39,1,0202,0202,0202-2001-2020,1,1,0.414863,6.834278,-0.652075,7.35377,1
40,1,0202,0202,0202-2001-2020,1,1,1.394212,6.920397,-0.547978,8.054633,1
41,1,0202,0202,0202-2020-2100,1,1,-0.956065,9.263609,-2.058706,6.965681,1
42,1,0202,0202,0202-2020,1,1,-0.89567,9.271553,-2.030938,6.964907,1
43,1,0202,0202,0202,1,1,-1.665355,7.187107,-2.706951,6.937029,1
44,1,0202,0202,0202-2020,1,1,-1.754955,8.746984,-1.579116,8.37858,1
45,1,0200,0200,0200-2020,1,1,2.434711,6.267561,0.992909,1.949185,1
46,1,2020,2020,0012-0202-2020,1,1,8.554667,-0.045256,7.43907,-1.592343,1
47,1,0020,0020,0020-0202,1,1,2.64451,1.107461,7.668331,0.310545,1
48,1,0102,0102,0202-2020,1,1,4.325415,4.607118,0.901003,4.910971,1
49,1,2020,2020,0202-2020,1,1,6.260296,1.297254,6.102692,1.805533,1
50,1,2020,2020,0202-2020,1,1,4.744523,-1.759404,7.311244,-1.531379,1
51,1,2020,2020,2020,1,1,6.729317,-4.652363,7.78014,-3.322202,1
52,1,2020,2020,0202-0210-2020,1,1,7.114359,-0.156908,8.447841,-0.527389,1
53,2,0202-2020,2020,0202-1120-1200-2020,2,0.62,7.043039,1.097795,7.03658,-1.340833,0.62
53,2,0202-2020,0202,0202-1120-1200-2020,2,0.38,-0.33357,7.341192,1.102135,6.42511,0.38
54,1,2002,2002,0002,1,1,5.183059,-0.682639,3.488403,5.077684,1
55,1,0202,0202,0021-0202-2020,1,1,1.32777,5.591228,-0.463548,6.525123,1
56,1,2020,2020,0202-2020,1,1,6.66149,-1.046732,7.038419,-1.393497,1
57,1,1202,1202,0202-1002-2020,1,1,0.974701,4.816071,-0.036426,6.329954,1
58,1,0202,0202,0202-2100,1,1,-0.671702,7.681121,-3.61628,6.873918,1
59,1,0202,0202,-1,1,1,0.087491,8.866669,-3.177666,7.093314,1
60,1,0120,0120,0020-0202,1,1,1.015576,3.387641,5.555748,4.261227,1
61,1,2110,2110,0120-0201-2020,1,1,3.61377,2.574922,4.839218,-0.573614,1
62,1,2010,2010,0200-2010,1,1,7.910069,2.643027,3.331256,-3.253238,1
63,1,2020,2020,0201-2020,1,1,5.643701,-1.872233,6.136259,-1.540562,1
64,1,2020,2020,0202-2020,1,1,5.057971,2.188639,8.645495,1.70616,1
65,1,0202,0202,0202-2020-2101,1,1,3.457525,5.133431,-2.968439,5.735608,1
66,1,0121,0121,0020-0202,1,1,-0.249569,4.781317,5.504912,3.838999,1
67,1,2200,2200,0202,1,1,4.939359,5.889965,1.362048,3.62984,1
68,1,2020,2020,0202-2020,1,1,4.003078,3.71315,6.404639,2.049172,1
69,1,0202,0202,0202-2100,1,1,1.759339,6.470313,-2.402953,6.23617,1
70,1,0202,0202,0120-0202-2020,1,1,-4.879513,9.256263,-1.841093,7.321427,1
71,1,0202,0202,0202,1,1,-0.375335,6.741544,1.322142,5.405381,1
72,1,0202,0202,0202-2020,1,1,1.622269,6.145543,-0.083566,5.984799,1
73,1,2020,2020,0202-2020,1,1,6.987899,1.146977,6.941004,2.212757,1
74,1,1202,1202,0202-1002-2020,1,1,3.321438,5.307333,3.194376,5.476134,1
75,1,2020,2020,1002-2020,1,1,5.835143,-0.488197,7.721132,0.552836,1
76,1,2020,2020,0202-2020,1,1,5.893725,0.45271,6.483472,3.893753,1
77,1,0202,0202,0202-2010,1,1,0.173883,8.09663,-1.050526,6.476444,1
78,1,0202,0202,0202-2020,1,1,0.731723,6.574136,-0.783023,8.264911,1
79,1,2020,2020,0012-0102-2020,1,1,4.791449,-1.299806,6.892091,-0.70876,1
80,1,0202,0202,0120-0202,1,1,-3.994082,6.426888,2.074379,6.714345,1
81,1,0202,0202,0202-2020,1,1,2.266408,5.693938,1.869911,6.894333,1
82,1,0202,0202,-1,1,1,0.820096,6.170333,1.751411,7.661165,1
83,1,1102,1102,0102-2020,1,1,4.083567,2.947755,2.182586,4.388747,1
84,1,2020,2020,0202-2020,1,1,6.763419,-1.329748,7.143863,-1.134749,1
85,1,2020,2020,0202-1002-2020,1,1,8.467242,-3.005484,6.611035,-2.643697,1
86,1,0202,0202,0202-2020,1,1,-0.164264,7.248281,2.930495,7.072077,1
87,1,0200,0200,0202,1,1,2.533787,6.036716,0.886003,3.880277,1
88,1,2020,2020,1200-2020,1,1,6.19995,0.305784,7.426088,-0.338823,1
89,1,0202,0202,0120-0202-2020,1,1,-0.893604,7.753688,-2.84704,8.374918,1
90,1,0202,0202,0202-2020,1,1,2.256875,4.690967,1.126569,5.752813,1
91,1,2020,2020,0102-2001-2020,1,1,6.085986,-2.753768,5.7595,2.945947,1
92,1,0202,0202,0021-0202,1,1,-6.377169,6.823722,0.085732,6.744981,1
93,1,2021,2021,0012-0202-2020,1,1,4.947487,2.611779,5.323009,0.055617,1
94,1,0202,0202,0020-0202,1,1,-3.30953,7.518683,2.271314,7.459964,1
95,1,0210,0210,0201-2020,1,1,2.448388,6.15216,3.91993,2.028885,1
96,1,2020,2020,0202-2020,1,1,6.210087,2.12066,6.268942,2.043221,1
97,1,2020,2020,2020,1,1,7.164009,0.495349,6.338673,-0.145879,1
98,1,2020,2020,0202-1200-2020,1,1,6.91766,-1.058296,8.183768,-0.927369,1
99,1,0202,0202,0202-2020,1,1,1.301367,7.464563,-1.003855,5.0345510000000004,1
100,1,2112,2112,0102-2020,1,1,4.680873,1.372628,3.738624,4.169783,1
101,1,0020,0020,0020-0201,1,1,3.366936,2.327036,7.939819,0.284774,1
102,1,2010,2010,0102-2020,1,1,6.832268,0.265199,4.372324,3.972881,1
103,1,2120,2120,0120-0202-2020,1,1,4.853044,1.467144,8.367571,0.502597,1
104,1,2020,2020,0202-2020,1,1,6.113855,2.507875,6.340532,0.635839,1
105,1,0200,0200,0200-2020-2100,1,1,3.916483,6.888677,0.775431,1.755579,1
106,1,0201,0201,0020-0201,1,1,-4.028478,8.899375,1.152079,3.296031,1
107,1,2020,2020,0202-2020,1,1,6.346922,2.55247,6.5157,1.482703,1
108,1,0202,0202,0202-2010,1,1,1.629716,7.232866,-0.120706,6.563653,1
109,1,2120,2120,0202-2020,1,1,6.703968,0.753874,5.998157,2.630074,1
110,1,2020,2020,0202-2020,1,1,6.943419,-0.332783,6.697652,0.925645,1
111,1,0102,0102,0202-2000,1,1,1.933325,4.550976,0.826579,6.857411,1
112,1,0020,0020,0020-0202,1,1,2.797668,1.083921,7.865266,1.89131,1
113,1,1020,1020,1020,1,1,4.798839,2.482103,7.175116,0.661271,1
114,1,0111,0111,0112-2020,1,1,2.987902,3.381179,2.331493,4.451945,1
115,1,2020,2020,0202-2020,1,1,7.490076,-0.065761,7.245583,0.9624,1
116,1,2000,2000,0011-0201-2010,1,1,6.136415,3.364522,3.492751,0.102405,1
117,1,2020,2020,0202-2020,1,1,7.263258,-0.006323,6.798496,-1.739866,1
118,1,0202,0202,0202,1,1,-2.584039,7.882554,-2.34074,7.115851,1
119,1,0120,0120,0120-0200-2020,1,1,0.265431,3.777539,5.741714,-0.412835,1
120,1,1020,1020,0202-2020,1,1,4.149233,2.420867,5.805983,2.589536,1
121,1,0202,0202,0202,1,1,-0.117705,7.014683,-6.1187,8.091144,1
122,1,2020,2020,0202-2020,1,1,5.09679,1.63225,5.725509,0.911945,1
123,1,0202,0202,0202-2020,1,1,-0.129434,5.747078,-0.771198,7.024853,1
124,1,0202,0202,0021-0202-2020,1,1,0.912351,7.883302,-0.909511,7.165736,1
125,1,0102,0102,0102-1010,1,1,-0.730234,4.156463,-0.149621,7.212015,1
126,1,0201,0201,0202,1,1,1.236805,5.873574,1.075214,4.840002,1
127,1,0102,0102,0202-2020,1,1,1.108231,4.184903,1.497979,7.426172,1
128,1,2010,2010,0202-2020,1,1,5.101024,3.322244,3.029525,3.775247,1
129,1,2101,2101,0202-2020,1,1,5.748264,3.693157,2.99854,4.308233,1
130,1,2020,2020,0202-0210-2020,1,1,5.329575,-0.386213,7.567561,-1.368316,1
131,1,2111,2111,0202-2020-2100,1,1,5.760796,3.992615,4.370586,3.107392,1
132,1,1202,1202,0202-2020,1,1,2.087426,6.553664,3.023463,4.661872,1
133,1,0201,0201,0201-2020,1,1,1.725224,6.860136,1.855337,3.844575,1
134,1,0202,0202,0202,1,1,-1.059688,5.852998,1.212308,7.319749,1
135,1,2220,2220,0202-2020,1,1,6.305104,2.949421,5.972509,-1.627126,1
136,1,0202,0202,0202-2020,1,1,-0.605437,8.837046,-0.750246,6.446573,1
137,1,0202,0202,0202-2001-2020,1,1,0.842667,6.321783,-2.722476,8.650372,1
138,1,2020,2020,0202-2020,1,1,6.725316,1.307577,5.186018,0.500331,1
139,1,0202,0202,0202-2010,1,1,1.669867,5.624279,-0.812413,6.008522,1
140,1,2020,2020,0202-2020,1,1,8.807241,-1.307094,7.09674,-3.249873,1
141,1,0202,0202,0020-0202,1,1,-0.853828,5.917276,2.633231,6.11034,1
142,1,0202,0202,0202-2100,1,1,0.225842,7.095732,-4.839822,5.91021,1
143,1,0202,0202,0202,1,1,-1.949021,7.486242,-2.60357,7.048972,1
144,1,2020,2020,0202-2020,1,1,6.507862,-2.783358,6.70508,-0.496294,1
145,1,0202,0202,0202-2010,1,1,-1.678477,8.667206,-2.892452,6.730954,1
146,1,2021,2021,0202-2020,1,1,5.664273,2.959165,4.293282,1.996797,1
147,1,0120,0120,0120,1,1,-0.524594,3.995166,8.332095,1.646943,1
148,1,2020,2020,0202-2020,1,1,5.82962,3.705819,6.698838,1.129692,1
149,1,1021,1021,0021-0202-2020,1,1,4.581625,1.645774,6.592652,4.508794,1
150,1,2020,2020,0021-0102-2020,1,1,4.510341,-0.689711,6.761879,3.989458,1
151,1,2020,2020,0202-0210-2020,1,1,5.346749,0.199087,7.979187,0.482944,1
152,1,2201,2201,0202-2000,1,1,5.235355,4.806815,-1.412591,3.9612,1
153,1,0102,0102,0102-2001-2020,1,1,2.784523,2.804515,1.549304,6.416324,1
154,1,0202,0202,0202-2020,1,1,-0.699585,6.546558,-3.908159,6.076155,1
155,2,0202-2020,2020,0202-2020,2,0.51,6.187135,2.295663,7.092399,1.297568,0.51
155,2,0202-2020,0202,0202-2020,2,0.49,2.167766,6.482245,2.370443,6.524919,0.49
156,1,2022,2022,0102-2020,1,1,5.942364,0.871739,6.333844,4.559883,1
157,1,2120,2120,0202-2020,1,1,5.197877,3.132137,6.277972,1.675527,1
158,1,0202,0202,0202-2001-2020,1,1,-1.418617,6.466885,0.367684,7.958885,1
159,1,0202,0202,0202,1,1,-1.943739,6.338995,-1.828253,8.350378,1
160,1,0202,0202,0202-2020,1,1,-3.716043,7.266781,-0.764777,8.769649,1
161,1,0202,0202,0021-0202-2020,1,1,-4.075622,6.570194,2.071529,6.477082,1
162,1,0202,0202,0202-2020,1,1,-4.336262,6.581252,0.654644,7.61522,1
163,1,2021,2021,0012-0202-2020,1,1,5.905888,-0.072125,4.361191,3.665447,1
164,1,1102,1102,0202-1002-2010,1,1,2.086615,4.033401,-3.854535,5.876042,1
165,1,0202,0202,0202-2020,1,1,-0.854053,6.27042,-3.075973,8.938684,1
166,1,2020,2020,0202-2020,1,1,7.285515,-0.517191,8.53195,-2.633843,1
167,1,0202,0202,0202-2020-2101,1,1,0.524118,6.885885,-4.077484,7.155276,1
168,1,2010,2010,0202-2020,1,1,4.636117,3.778987,4.696035,4.43835,1
169,2,1201-2120,1201,0202-1120-1200-2020,2,0.38,0.748156,7.7697329999999996,2.908592,2.934563,0.38
169,2,1201-2120,2120,0202-1120-1200-2020,2,0.62,5.505109,2.760099,6.610448,-2.369183,0.62
170,1,2020,2020,0021-0102-2020,1,1,4.632475,0.072316,8.767948,3.272264,1
171,1,1020,1020,0202-2020,1,1,4.665805,1.818187,5.309143,3.732207,1
172,1,2020,2020,0200-2020,1,1,8.272271,1.457481,6.211648,-4.339896,1
173,1,0202,0202,0202-2001,1,1,0.261421,8.396229,-5.445384,7.862999,1
174,1,2020,2020,0202-2020,1,1,7.816932,-2.020583,9.612383,-3.045715,1
175,1,0202,0202,0021-0202-2020,1,1,2.296235,5.865155,1.260642,8.446287,1
176,1,0202,0202,0202-2020,1,1,2.926429,5.264719,2.707475,5.891979,1
177,1,2020,2020,0202-2020,1,1,8.951761,-0.472262,4.009926,1.259996,1
178,1,2001,2001,0202-2020,1,1,5.819708,2.273737,2.490558,4.016088,1
179,1,2020,2020,0202-2020,1,1,8.805698,-0.405935,6.382026,-0.064585,1
180,1,0202,0202,0202,1,1,-2.480748,7.575287,-0.893801,5.453576,1
181,1,2020,2020,0210-2020,1,1,8.777053,-0.462685,7.434244,-6.712784,1
182,1,0202,0202,0202-2020,1,1,-3.652218,8.700682,-0.144614,6.697014,1
183,1,0212,0212,0202-1200-2020,1,1,0.830396,5.872424,2.559341,6.109153,1
184,1,2020,2020,0202-0210-2020,1,1,6.656068,1.113829,6.644655,0.554984,1
185,1,2102,2102,0202-2020,1,1,6.743258,2.771914,2.775814,2.639241,1
186,1,0202,0202,0202-2020-2100,1,1,1.518952,8.245654,0.918925,5.561593,1
187,1,0202,0202,0202-1020,1,1,-2.069911,6.176497,-0.638232,6.191388,1
188,1,2020,2020,0202-1002-2020,1,1,6.337369,-0.2883,6.29942,1.302021,1
189,1,2120,2120,0202-0220-2020,1,1,6.75282,1.752799,7.073142,-0.268604,1
190,1,0202,0202,0202-2010,1,1,-0.418811,4.119753,-1.972157,7.256867,1
191,1,0202,0202,0202-2001-2020,1,1,0.272844,6.619038,0.965071,6.711383,1
192,1,2020,2020,0202-2020,1,1,8.964395,0.205456,7.733176,-1.822283,1
193,1,0202,0202,0202-2020-2100,1,1,-1.411804,8.420838,2.634787,5.370187,1
194,1,0202,0202,0202-2020,1,1,-1.150869,4.568771,0.173181,7.275997,1
195,1,0202,0202,0020-0202,1,1,-3.674705,7.348657,-0.852445,6.446458,1
196,1,0202,0202,0202-1002-1021-2020,1,1,2.543184,5.390851,2.966699,6.693833,1
197,1,0202,0202,0202-2020-2100,1,1,0.985353,7.009166,-0.001212,4.811661,1
198,1,2020,2020,0202-2020,1,1,8.340657,1.048968,6.14379,2.150171,1
199,1,2020,2020,0202-2020,1,1,6.042399,0.426997,7.991526,-3.112827,1
200,1,0202,0202,0202-2000,1,1,1.248204,7.53364,-2.665749,6.218687,1
201,1,1012,1012,0202-2020,1,1,1.733564,1.767866,2.954058,5.519859,1
202,1,0202,0202,0202-2020,1,1,2.495846,7.626396,-1.765725,5.589156,1
203,1,2020,2020,0012-0202-2020,1,1,7.126322,-3.603094,6.593484,1.458602,1
204,1,2020,2020,2020,1,1,5.940449,-1.959926,6.236889,0.627822,1
205,1,0202,0202,0202-2001-2020,1,1,-1.51784,6.852499,-0.728653,7.475673,1
206,1,2020,2020,0202-2020,1,1,6.665148,2.03409,6.132766,0.245387,1
207,1,0202,0202,0202,1,1,-4.725154,8.187107,-5.374794,7.31354,1
208,1,2020,2020,0102-2020,1,1,8.292724,-4.157251,7.582252,-1.574018,1
209,1,2020,2020,0202-2020,1,1,6.17491,0.847503,8.737988,-0.549309,1
210,1,0202,0202,0202-2020,1,1,0.452194,7.810564,-3.130187,6.443552,1
211,1,2101,2101,0202-2001-2020,1,1,6.521626,3.680029,1.309105,4.091055,1
