parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0202,1,1,-1.862739,5.088079,-1.146176,5.551384,1
2,1,0202,0202,0202-2020,1,1,0.485125,6.884019,-4.369297,7.812049,1
3,1,2020,2020,0202-2020,1,1,7.276537,1.367932,5.577233,3.452975,1
4,1,0202,0202,0202-2010,1,1,-0.805578,6.446005,-2.545104,5.66655,1
5,1,2020,2020,0201-2020,1,1,6.045711,2.384855,5.746358,-2.600696,1
6,1,2020,2020,2020,1,1,5.889708,-0.289725,7.033422,-2.229511,1
7,1,0202,0202,0121-0202,1,1,-3.299137,6.977357,-0.483512,7.173688,1
8,1,1000,1000,0002-1020,1,1,4.012471,0.660173,4.135632,2.786599,1
9,1,0012,0012,0012-0202-2020,1,1,3.108471,-0.154086,4.716509,6.489245,1
10,1,0202,0202,0202,1,1,1.977223,6.325838,-2.759721,6.548088,1
11,1,2020,2020,0202-2020,1,1,6.002119,-1.541111,7.914254,0.249302,1
12,1,2020,2020,0202-1002-2020,1,1,7.883233,-0.798458,5.384653,-1.300352,1
13,1,2120,2120,0102-2020,1,1,5.259992,0.076122,7.028742,-2.930101,1
14,1,1200,1200,0200,1,1,2.356275,7.186475,3.545464,-1.559888,1
15,1,0111,0111,0102,1,1,0.72849,4.134929,2.451495,4.518847,1
16,1,0212,0212,0012-0020-0202,1,1,0.33006,4.358489,1.469342,6.502396,1
17,1,2020,2020,2020,1,1,5.035505,2.823457,5.093874,-3.925568,1
18,1,2000,2000,2000,1,1,4.94067,3.311475,0.938154,3.021348,1
19,1,2120,2120,0202-1120-2020,1,1,4.202492,2.846725,7.819758,-2.191245,1
20,1,0102,0102,0202-2020,1,1,1.517649,3.358894,2.93386,7.097371,1
21,1,2020,2020,0202-2020,1,1,7.55332,2.011816,5.787888,1.038118,1
22,1,2001,2001,0202-2020,1,1,4.880864,2.800146,3.331863,4.817217,1
23,1,2012,2012,2010,1,1,5.799652,-0.296503,2.500218,5.034903,1
24,1,0110,0110,2020,1,1,3.191465,2.236908,4.175824,3.417621,1
25,1,2020,2020,0102-2020,1,1,7.565493,-1.593667,6.485861,-0.932467,1
26,1,0202,0202,0202-1020,1,1,-3.139552,6.982681,-0.01969,7.042528,1
27,1,2012,2012,0002-2020,1,1,5.828519,-2.93504,4.431951,4.999616,1
28,1,0202,0202,0202-2020,1,1,-0.163689,6.97094,-0.757292,6.44237,1
29,1,0202,0202,0202-0210-1020,1,1,-5.003267,7.123151,-3.23405,8.306699,1
30,1,2020,2020,0202-2020,1,1,6.562525,-0.165097,6.574009,1.716465,1
31,1,0202,0202,0202,1,1,0.704595,4.684328,-1.461719,6.479863,1
