Phase,RACIPE,DSGRN,JSD,Parameter,nState
00,0.0015105740181268882,0,0.059283317581362883,Phase,2
00-10,3.0211480362537764e-4,7.552870090634441e-4,0.059283317581362883,Phase,2
00-20,0.04969788519637462,0.07114803625377643,0.059283317581362883,Phase,2
01,0.025377643504531724,0,0.059283317581362883,Phase,2
01-10,3.0211480362537764e-4,3.0211480362537764e-4,0.059283317581362883,Phase,2
01-11,0.00785498489425982,0.020090634441087614,0.059283317581362883,Phase,2
01-11-20,0.0013595166163141994,0,0.059283317581362883,Phase,2
01-11-21,0.00256797583081571,0,0.059283317581362883,Phase,2
01-20,0.7922960725075529,0.8457703927492447,0.059283317581362883,Phase,2
01-20-21,0.005589123867069486,0,0.059283317581362883,Phase,2
01-21,0.03157099697885196,0.03851963746223565,0.059283317581362883,Phase,2
10-11-20,1.5105740181268882e-4,0,0.059283317581362883,Phase,2
10-20,0.0064954682779456195,0.01782477341389728,0.059283317581362883,Phase,2
11,0.0012084592145015106,0,0.059283317581362883,Phase,2
11-20,0.0031722054380664655,0.0036253776435045317,0.059283317581362883,Phase,2
11-21,0.002416918429003021,0.001963746223564955,0.059283317581362883,Phase,2
20,0.06329305135951661,0,0.059283317581362883,Phase,2
20-21,6.042296072507553e-4,0,0.059283317581362883,Phase,2
21,0.004229607250755287,0,0.059283317581362883,Phase,2
Monostable,0.09561933534743203,0,0.049542014528743246,monoMulti,2
Multistable,0.904380664652568,1,0.049542014528743246,monoMulti,2
1,0.09561933534743203,0,0.05475477766116458,nState,2
2,0.8947129909365559,1,0.05475477766116458,nState,2
3,0.009667673716012085,0,0.05475477766116458,nState,2
01,0.001100715465052284,0,0.4359993087363793,Phase,3
01-10,5.50357732526142e-4,0,0.4359993087363793,Phase,3
01-10-20,0.13153549807374793,0.5079801871216291,0.4359993087363793,Phase,3
01-11-20,0.2344523940561365,0.49201981287837093,0.4359993087363793,Phase,3
01-20,0.5564116675839296,0,0.4359993087363793,Phase,3
10,5.50357732526142e-4,0,0.4359993087363793,Phase,3
10-20,0.0049532195927352776,0,0.4359993087363793,Phase,3
11,5.50357732526142e-4,0,0.4359993087363793,Phase,3
11-20,0.035222894881673086,0,0.4359993087363793,Phase,3
20,0.03467253714914695,0,0.4359993087363793,Phase,3
Monostable,0.036873968079251515,0,0.01868680660091606,monoMulti,3
Multistable,0.9631260319207485,1,0.01868680660091606,monoMulti,3
1,0.036873968079251515,0,0.42732508783110346,nState,3
2,0.597138139790864,0,0.42732508783110346,nState,3
3,0.3659878921298844,1,0.42732508783110346,nState,3
00,0.010876519513755598,0.010876519513755598,0.041045235356550046,Phase,1
01,0.490722968650032,0.5655790147152912,0.041045235356550046,Phase,1
01-11-21,0.0025591810620601407,0,0.041045235356550046,Phase,1
01-21,0.07229686500319897,0,0.041045235356550046,Phase,1
11,0.003198976327575176,0.004478566858605247,0.041045235356550046,Phase,1
11-20,0.0019193857965451055,0,0.041045235356550046,Phase,1
20,0.40243122200895715,0.4056301983365323,0.041045235356550046,Phase,1
20-21,0.0012795905310300703,0,0.041045235356550046,Phase,1
21,0.01471529110684581,0.013435700575815739,0.041045235356550046,Phase,1
Monostable,0.9219449776071658,1,0.040171165453427464,monoMulti,1
Multistable,0.0780550223928343,0,0.040171165453427464,monoMulti,1
1,0.9219449776071658,1,0.040171165453427464,nState,1
2,0.07549584133077415,0,0.040171165453427464,nState,1
3,0.0025591810620601407,0,0.040171165453427464,nState,1
