parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0200-1020,0200,0200-1020,2,0.09,-4.532947,3.734533,0.271094,1.330121,0.09
1,2,0200-1020,1020,0200-1020,2,0.91,1.55188,-2.831772,5.747012,-6.806401,0.91
2,2,0202-2020,0202,0202-2020,2,0.3,-3.871127,5.906332,-2.314131,7.453699,0.3
2,2,0202-2020,2020,0202-2020,2,0.7,7.561537,-6.12205,8.341817,-2.814588,0.7
3,2,0202-2020,0202,0202-2020,2,0.91,-3.415971,6.248262,-8.790034,6.376037,0.91
3,2,0202-2020,2020,0202-2020,2,0.09,6.489675,-4.426855,3.511829,-3.758296,0.09
4,2,0202-2020,0202,0202-2020,2,0.3,-2.35501,6.798545,-2.312494,2.548144,0.3
4,2,0202-2020,2020,0202-2020,2,0.7,6.361206,-4.995105,6.86722,-7.515588,0.7
5,2,0202-2020,2020,0120-0202-0210-2020,2,0.87,6.766773,-5.52419,6.639856,-8.741281,0.87
5,2,0202-2020,0202,0120-0202-0210-2020,2,0.13,-5.256338,5.815198,-4.949325,4.153107,0.13
6,2,0202-2020,0202,0202-0210-2020,2,0.43,-2.257746,7.144096,-3.870016,4.664067,0.43
6,2,0202-2020,2020,0202-0210-2020,2,0.57,6.492927,-5.995416,7.150218,-5.440847,0.57
7,2,0202-2020,2020,0202-1102-2020-2100,2,0.79,6.978974,-4.197939,7.800173,-5.946276,0.79
7,2,0202-2020,0202,0202-1102-2020-2100,2,0.21,-3.433435,7.090834,-4.073456,5.953183,0.21
8,2,0202-2020,0202,0202-2020,2,0.7,-2.657752,7.320599,-1.352035,6.39556,0.7
8,2,0202-2020,2020,0202-2020,2,0.3,6.896298,-3.361037,5.488405,-2.625084,0.3
9,3,0120-0202-2020,0120,-1,3,0.12,0.449526,0.848193,5.024966,1.072952,0.12
9,3,0120-0202-2020,2020,-1,3,0.16,6.387379,-4.282953,5.035509,-4.503684,0.16
9,3,0120-0202-2020,0202,-1,3,0.72,-4.159697,6.976932,-5.322526,6.656673,0.72
10,3,0120-0202-2120,0120,0120-0202,3,0.61,-0.210622,0.686391,8.392889,-3.026891,0.61
10,3,0120-0202-2120,0202,0120-0202,3,0.38,-5.418152,6.150001,-3.243491,3.075974,0.38
10,3,0120-0202-2120,2120,0120-0202,3,0.01,5.053168,-3.290399,8.393434,-6.571701,0.01
11,2,0202-2020,0202,0202-2020,2,0.42,-4.632754,6.757281,-2.42979,7.320599,0.42
11,2,0202-2020,2020,0202-2020,2,0.58,7.506204,-5.036373,6.896289,-2.743133,0.58
12,3,0012-0202-2020,2020,0012-0202-2020,3,0.39,6.403441,-6.881282,6.179548,-3.061184,0.39
12,3,0012-0202-2020,0202,0012-0202-2020,3,0.01,-3.579887,4.348636,-6.488449,7.31096,0.01
12,3,0012-0202-2020,0012,0012-0202-2020,3,0.6,0.041377,-1.163243,-0.452802,7.310939,0.6
13,2,0202-2020,0202,0202-2020,2,0.16,-3.617411,5.104753,-2.861517,6.996396,0.16
13,2,0202-2020,2020,0202-2020,2,0.84,7.791767,-6.081645,7.16264,-3.685267,0.84
14,2,0202-2020,0202,0202-2020,2,0.96,-6.288189,5.599891,-8.735461,5.857797,0.96
14,2,0202-2020,2020,0202-2020,2,0.04,5.237287,-5.413515,3.7351,-3.246143,0.04
15,3,0202-1201-2101,1201,0202-1201-2020-2101,3,0.53,1.846388,6.247198,-7.251391,0.600663,0.53
15,3,0202-1201-2101,0202,0202-1201-2020-2101,3,0.12,-3.150801,6.273211,-8.126297,6.523599,0.12
15,3,0202-1201-2101,2101,0202-1201-2020-2101,3,0.35,7.695707,-0.026946,-7.249756,0.600621,0.35
16,3,0202-0210-2020,2020,0202-0210-2020,3,0.53,5.131822,-3.553007,7.791401,-4.891743,0.53
