parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,1022-2020,1022,0202-1022-2020,2,0.93,-1.146151,-3.340562,4.355671,4.051033,0.93
1,2,1022-2020,2020,0202-1022-2020,2,0.07,5.186778,-3.911153,5.762614,-2.191118,0.07
2,2,0202-2020,0202,0202-2020,2,0.09,-4.674358,6.739751,-2.4280910000000002,5.865993,0.09
2,2,0202-2020,2020,0202-2020,2,0.91,6.697223,-5.837549,8.261515,-5.966541,0.91
3,2,0202-2020,0202,0202-2020,2,0.01,-3.971279,6.092621,-2.854104,4.525909,0.01
3,2,0202-2020,2020,0202-2020,2,0.99,6.653161,-5.840514,5.973802,-7.097692,0.99
4,1,0202,0202,0202-2020,1,1,-8.294023,8.385479,-3.842315,5.669971,1
5,2,0202-2020,2020,0202-2001-2020,2,0.23,5.349128,-7.488681,6.219055,-3.171584,0.23
5,2,0202-2020,0202,0202-2001-2020,2,0.77,-5.726469,5.54504,-6.198081,6.565368,0.77
6,3,0202-2012-2020,2020,0202-2012-2020,3,0.36,7.534729,-3.228431,6.790382,-1.247696,0.36
6,3,0202-2012-2020,0202,0202-2012-2020,3,0.14,-3.348829,4.463721,-3.108341,5.954484,0.14
6,3,0202-2012-2020,2012,0202-2012-2020,3,0.5,4.854122,-3.185382,1.442713,1.883156,0.5
7,3,0202-2001-2020,0202,0202-1201-1210-2001-2020,3,0.39,-3.014865,4.5259219999999996,-2.638281,5.443186,0.39
7,3,0202-2001-2020,2020,0202-1201-1210-2001-2020,3,0.23,5.973802,-6.733349,5.109084,-5.460047,0.23
7,3,0202-2001-2020,2001,0202-1201-1210-2001-2020,3,0.38,5.967419,-1.544907,0.649831,1.085401,0.38
8,1,0202,0202,0202,1,1,-8.423765,6.329817,-7.06637,7.309213,1
9,3,0202-1210-2020,2020,0202-1201-1210-2020,3,0.38,6.092621,-5.275086,4.5259219999999996,-5.794531,0.38
9,3,0202-1210-2020,1210,0202-1201-1210-2020,3,0.15,1.742844,5.931848,1.233685,-3.76039,0.15
9,3,0202-1210-2020,0202,0202-1201-1210-2020,3,0.47,-2.896135,5.973802,-3.225607,5.109063,0.47
10,2,0202-2020,0202,0202-2020,2,0.71,-3.081473,7.821118,-4.493798,7.414363,0.71
10,2,0202-2020,2020,0202-2020,2,0.29,4.858503,-4.535191,5.612894,-4.725022,0.29
11,3,0202-1200-2020,1200,0202-1200-2020,3,0.21,1.979546,5.605814,0.125752,-0.759552,0.21
11,3,0202-1200-2020,0202,0202-1200-2020,3,0.11,-4.239915,5.769402,-5.866404,5.71117,0.11
11,3,0202-1200-2020,2020,0202-1200-2020,3,0.68,5.769803,-5.715886,6.34624,-6.149357,0.68
12,2,0202-2020,2020,0202-2020,2,0.16,5.336538,-1.755431,4.779035,-5.017737,0.16
12,2,0202-2020,0202,0202-2020,2,0.84,-6.32605,7.124279,-3.481825,6.673747,0.84
13,2,0202-2020,2020,0021-0202-2020,2,0.89,6.937733,-6.179819,7.821118,-5.446948,0.89
