parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.959,-8.680028,5.355503,0.959
1,2,01-20,20,01-20,2,0.041,3.978405,1.325447,0.041
2,2,01-20,20,01-20,2,0.155,4.344208,-0.565224,0.155
2,2,01-20,01,01-20,2,0.845,-3.784457,5.466976,0.845
3,2,01-20,20,01-20,2,0.516,5.972863,0.427095,0.516
3,2,01-20,01,01-20,2,0.484,-5.700399,6.390612,0.484
4,1,01,01,01,1,1,-5.740074,7.210228,1
5,2,00-20,00,00-20,2,0.696,-0.153462,4.303448,0.696
5,2,00-20,20,00-20,2,0.304,6.283381,-2.209889,0.304
6,1,20,20,01-20,1,1,7.106777,-0.673999,1
7,2,01-20,01,01-20,2,0.263,-5.044019,6.409904,0.263
7,2,01-20,20,01-20,2,0.737,6.65818,2.7724,0.737
8,2,00-20,20,00-20,2,0.302,6.151779,-4.331018,0.302
8,2,00-20,00,00-20,2,0.698,0.508036,1.867607,0.698
9,2,01-20,01,01-20,2,0.208,-2.44732,5.606548,0.208
9,2,01-20,20,01-20,2,0.792,7.192124,1.3593,0.792
10,2,01-20,20,01-20,2,0.36,6.448249,1.14126,0.36
10,2,01-20,01,01-20,2,0.64,-4.982762,6.602816,0.64
11,2,00-20,20,00-20,2,0.409,5.776351,-1.37073,0.409
11,2,00-20,00,00-20,2,0.591,-0.735555,3.338931,0.591
12,2,01-20,20,01-20,2,0.399,7.43734,1.170648,0.399
12,2,01-20,01,01-20,2,0.601,-5.553884,6.034751,0.601
13,2,01-20,01,01-20,2,0.039,-0.546688,5.692334,0.039
13,2,01-20,20,01-20,2,0.961,6.650223,1.675344,0.961
14,2,01-20,20,01-20,2,0.375,6.757222,1.693293,0.375
14,2,01-20,01,01-20,2,0.625,-4.675698,6.402969,0.625
15,2,01-20,20,01-20,2,0.316,6.748547,0.195647,0.316
15,2,01-20,01,01-20,2,0.684,-5.560274,6.249622,0.684
16,2,01-20,20,01-20,2,0.321,6.980123,0.65014,0.321
16,2,01-20,01,01-20,2,0.679,-3.170195,5.955655,0.679
17,2,01-20,20,01-11-20,2,0.397,4.106056,1.444927,0.397
17,2,01-20,01,01-11-20,2,0.603,-7.32684,6.154601,0.603
18,2,00-20,20,00-20,2,0.363,3.481966,-1.200665,0.363
18,2,00-20,00,00-20,2,0.637,-0.7071,4.241396,0.637
19,1,01,01,01,1,1,-6.047192,6.249092,1
20,1,01,01,01,1,1,-7.756583,6.877918,1
21,1,01,01,01,1,1,-0.595384,6.31858,1
22,2,01-21,01,01,2,0.898,-6.329346,7.3661,0.898
22,2,01-21,21,01,2,0.102,4.938334,4.476386,0.102
23,1,20,20,01-20,1,1,7.531532,0.80662,1
24,3,01-11-20,11,01-11-20,3,0.573,0.532621,7.523133,0.573
24,3,01-11-20,20,01-11-20,3,0.057,4.200642,1.770833,0.057
24,3,01-11-20,01,01-11-20,3,0.37,-5.869256,7.624428,0.37
25,2,01-11,11,01-11,2,0.571,0.382496,6.417376,0.571
25,2,01-11,01,01-11,2,0.429,-5.749041,6.417377,0.429
26,2,01-20,20,01-20,2,0.214,3.584382,1.066154,0.214
26,2,01-20,01,01-20,2,0.786,-6.36609,6.658938,0.786
27,2,01-20,01,01-20,2,0.042,-3.193113,5.680284,0.042
27,2,01-20,20,01-20,2,0.958,6.820949,-0.694437,0.958
28,1,20,20,20,1,1,6.882539,-1.954938,1
29,1,01,01,01,1,1,-6.381526,6.568228,1
30,2,01-20,20,01-20,2,0.621,7.317222,3.964955,0.621
30,2,01-20,01,01-20,2,0.379,-1.951279,7.739688,0.379
31,2,01-20,20,01-20,2,0.59,7.868401,0.246769,0.59
31,2,01-20,01,01-20,2,0.41,-1.530652,5.602182,0.41
32,1,01,01,01,1,1,-9.797347,7.040881,1
33,2,00-20,20,00-20,2,0.423,4.959047,4.983461,0.423
33,2,00-20,00,00-20,2,0.577,-1.227856,5.001878,0.577
34,1,20,20,01-20,1,1,6.520215,1.50508,1
35,2,00-20,20,00-20,2,0.38,6.676448,-3.097686,0.38
35,2,00-20,00,00-20,2,0.62,1.100408,2.926688,0.62
36,1,20,20,10-20,1,1,5.670008,-2.284673,1
37,2,01-20,01,01-20,2,0.029,0.109407,6.357204,0.029
37,2,01-20,20,01-20,2,0.971,7.39447,1.182808,0.971
38,2,01-20,20,01-20,2,0.351,4.910048,1.266846,0.351
38,2,01-20,01,01-20,2,0.649,-4.770973,7.538505,0.649
39,1,01,01,01,1,1,-9.788436,6.19396,1
40,2,01-20,20,01-20,2,0.162,4.248218,0.170657,0.162
40,2,01-20,01,01-20,2,0.838,-5.725052,6.501524,0.838
41,2,01-20,01,01-20,2,0.694,-5.873827,5.7108,0.694
41,2,01-20,20,01-20,2,0.306,5.863993,0.236435,0.306
42,2,01-20,01,01-20,2,0.491,-1.375807,8.345669,0.491
42,2,01-20,20,01-20,2,0.509,6.8283,2.658574,0.509
43,2,01-20,20,01-20,2,0.814,6.779047,1.749289,0.814
43,2,01-20,01,01-20,2,0.186,0.046666,7.452594,0.186
44,2,01-20,20,01-20,2,0.453,6.561291,0.464588,0.453
44,2,01-20,01,01-20,2,0.547,-6.109305,6.349905,0.547
45,2,01-20,01,01-20,2,0.449,-2.722204,7.562295,0.449
45,2,01-20,20,01-20,2,0.551,7.732488,2.751653,0.551
46,2,01-20,20,01-20,2,0.397,6.486321,0.292465,0.397
46,2,01-20,01,01-20,2,0.603,-5.666479,6.438646,0.603
47,2,01-20,20,01-20,2,0.461,5.563054,3.665286,0.461
47,2,01-20,01,01-20,2,0.539,-5.230369,7.465206,0.539
48,1,20,20,01-10-20,1,1,6.835431,1.017357,1
49,3,01-11-20,01,01-11-20,3,0.045,-2.648608,6.68972,0.045
49,3,01-11-20,20,01-11-20,3,0.777,6.052493,0.958501,0.777
49,3,01-11-20,11,01-11-20,3,0.178,0.218682,6.689592,0.178
50,2,01-20,20,01-20,2,0.433,7.268877,-0.202167,0.433
50,2,01-20,01,01-20,2,0.567,-3.066554,6.373689,0.567
51,2,01-20,20,01-20,2,0.308,6.06168,0.775761,0.308
51,2,01-20,01,01-20,2,0.692,-6.044687,7.109939,0.692
52,2,01-20,01,01-20,2,0.812,-6.0904,7.105964,0.812
52,2,01-20,20,01-20,2,0.188,5.778276,1.690953,0.188
53,2,01-20,01,01-20,2,0.711,-4.767167,7.990237,0.711
53,2,01-20,20,01-20,2,0.289,5.831162,2.091521,0.289
54,2,01-20,20,01-20,2,0.178,3.95252,-0.466221,0.178
54,2,01-20,01,01-20,2,0.822,-5.404446,5.258024,0.822
55,2,01-21,01,01,2,0.6,-4.521444,6.693968,0.6
