parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.641,-6.860466,6.785662,0.641
1,2,01-20,20,01-20,2,0.359,6.225993,2.008238,0.359
2,2,01-20,01,01-20,2,0.612,-6.357539,6.458524,0.612
2,2,01-20,20,01-20,2,0.388,6.342154,0.872331,0.388
3,2,00-20,00,00-20,2,0.644,-1.062656,1.944587,0.644
3,2,00-20,20,00-20,2,0.356,5.276136,-3.442335,0.356
4,2,01-20,20,01-11-20,2,0.355,5.27811,1.987016,0.355
4,2,01-20,01,01-11-20,2,0.645,-4.81142,6.607498,0.645
5,1,20,20,20,1,1,6.234226,-0.774272,1
6,2,01-20,20,01-11-20,2,0.979,5.948139,-2.198141,0.979
6,2,01-20,01,01-11-20,2,0.021,-3.96181,4.209705,0.021
7,2,01-20,20,01-20,2,0.208,6.044544,-0.61359,0.208
7,2,01-20,01,01-20,2,0.792,-5.500652,5.992178,0.792
8,1,01,01,01,1,1,-6.585865,6.970431,1
9,2,01-20,20,01-20,2,0.427,5.322491,0.928854,0.427
9,2,01-20,01,01-20,2,0.573,-4.338114,6.42823,0.573
10,2,00-20,00,00-20,2,0.589,-3.099025,4.937949,0.589
10,2,00-20,20,00-20,2,0.411,3.05482,3.119266,0.411
11,2,01-20,20,01-20,2,0.461,5.266206,0.131323,0.461
11,2,01-20,01,01-20,2,0.539,-6.977738,5.89332,0.539
12,2,01-20,01,01-20,2,0.654,-5.096845,6.758063,0.654
12,2,01-20,20,01-20,2,0.346,6.662783,1.129387,0.346
13,2,01-20,01,01-20,2,0.61,-1.776041,6.588156,0.61
13,2,01-20,20,01-20,2,0.39,5.716544,0.91396,0.39
14,2,01-20,20,01-20,2,0.249,4.852024,0.383766,0.249
14,2,01-20,01,01-20,2,0.751,-4.651098,6.914247,0.751
15,2,01-20,20,01-20,2,0.634,5.960655,3.260918,0.634
15,2,01-20,01,01-20,2,0.366,-2.491474,6.396983,0.366
16,2,01-20,20,01-10-20,2,0.706,7.295943,0.183986,0.706
16,2,01-20,01,01-10-20,2,0.294,-5.380093,6.202638,0.294
17,2,01-20,20,01-20,2,0.047,5.221562,2.194804,0.047
17,2,01-20,01,01-20,2,0.953,-6.114524,6.85718,0.953
18,2,01-20,01,01-20,2,0.634,-1.237118,7.548405,0.634
18,2,01-20,20,01-20,2,0.366,7.144232,1.950551,0.366
19,3,01-10-20,10,01-10-20,3,0.266,0.797933,1.683641,0.266
19,3,01-10-20,20,01-10-20,3,0.472,7.393989,1.663772,0.472
19,3,01-10-20,01,01-10-20,3,0.262,-3.84739,6.844477,0.262
20,3,01-10-20,10,01-10-20,3,0.265,0.797933,1.683641,0.265
20,3,01-10-20,20,01-10-20,3,0.464,7.393989,1.663772,0.464
20,3,01-10-20,01,01-10-20,3,0.271,-3.847388,6.844477,0.271
21,3,01-11-20,20,01-11-20,3,0.084,3.132947,1.615724,0.084
21,3,01-11-20,01,01-11-20,3,0.586,-5.973963,7.23573,0.586
21,3,01-11-20,11,01-11-20,3,0.33,0.070272,7.232029,0.33
22,2,01-20,20,01-20,2,0.815,7.826658,-1.67907,0.815
22,2,01-20,01,01-20,2,0.185,1.249129,4.598319,0.185
23,2,01-20,01,01-20,2,0.578,-5.051275,7.115641,0.578
23,2,01-20,20,01-20,2,0.422,6.321042,1.757204,0.422
24,2,01-20,01,01-10-20,2,0.643,-2.734694,7.382238,0.643
24,2,01-20,20,01-10-20,2,0.357,6.69734,1.661167,0.357
25,1,01,01,01,1,1,-2.217431,7.348598,1
26,2,01-20,20,01-20,2,0.458,6.795447,4.147876,0.458
26,2,01-20,01,01-20,2,0.542,-4.27932,7.87383,0.542
27,2,01-20,01,01-20,2,0.897,-6.779731,7.908053,0.897
27,2,01-20,20,01-20,2,0.103,6.015192,2.651432,0.103
28,3,01-10-20,10,01-10-20,3,0.179,0.800266,1.096297,0.179
28,3,01-10-20,20,01-10-20,3,0.41,7.024731,-0.411321,0.41
28,3,01-10-20,01,01-10-20,3,0.411,-4.590756,5.089998,0.411
29,2,01-20,01,01-20,2,0.441,-3.504882,6.105871,0.441
29,2,01-20,20,01-20,2,0.559,6.639361,3.059536,0.559
30,1,20,20,20,1,1,6.838092,-2.734468,1
31,2,01-20,20,01-20,2,0.603,6.520207,0.632204,0.603
31,2,01-20,01,01-20,2,0.397,-2.803129,7.040163,0.397
32,2,01-20,20,01-20,2,0.212,2.915281,0.762185,0.212
32,2,01-20,01,01-20,2,0.788,-6.825659,6.121394,0.788
33,2,01-20,20,01-20,2,0.361,2.389652,1.477135,0.361
33,2,01-20,01,01-20,2,0.639,-4.976027,6.848454,0.639
34,2,01-20,20,01-20,2,0.305,7.348538,-0.076266,0.305
34,2,01-20,01,01-20,2,0.695,-5.574011,6.440001,0.695
35,3,01-10-20,10,01-10-20,3,0.059,1.548686,2.777265,0.059
35,3,01-10-20,20,01-10-20,3,0.188,5.877059,2.651519,0.188
35,3,01-10-20,01,01-10-20,3,0.753,-3.439503,8.243608,0.753
36,2,20-21,20,01-20,2,0.494,7.423845,1.945206,0.494
36,2,20-21,21,01-20,2,0.506,2.968239,6.251873,0.506
37,2,01-20,20,01-20,2,0.132,5.275133,4.533506,0.132
37,2,01-20,01,01-20,2,0.868,-5.283267,7.27321,0.868
38,2,01-20,01,01-20,2,0.705,-5.671002,8.320858,0.705
38,2,01-20,20,01-20,2,0.295,7.428051,2.039466,0.295
39,2,01-20,20,01-20,2,0.621,6.860884,-0.421954,0.621
39,2,01-20,01,01-20,2,0.379,-4.335479,6.045014,0.379
40,1,20,20,01-11-20,1,1,6.208791,-1.349528,1
41,2,01-20,01,01-20,2,0.781,-4.790659,7.681821,0.781
41,2,01-20,20,01-20,2,0.219,6.869314,2.01578,0.219
42,2,01-20,01,01-20,2,0.728,-5.4712,6.142194,0.728
42,2,01-20,20,01-20,2,0.272,5.34634,0.802281,0.272
43,1,20,20,20,1,1,6.608495,1.851547,1
44,1,21,21,11-21,1,1,5.653108,4.28164,1
45,1,01,01,01,1,1,-5.543479,6.339348,1
46,2,01-20,20,01-20,2,0.283,5.634717,0.825848,0.283
46,2,01-20,01,01-20,2,0.717,-4.664645,6.651118,0.717
47,2,01-20,01,01-20,2,0.912,-8.009921,4.907741,0.912
47,2,01-20,20,01-20,2,0.088,4.108966,0.944232,0.088
48,2,01-20,20,01-10-20,2,0.492,7.520762,3.28246,0.492
