parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0303-1013,0303,0403-1010-1103,2,0.3333333333333333,1.508,361.022,0.082,88.992,0.3333333333333333
1,2,0303-1013,1013,0403-1010-1103,2,2,114.453,0.015,4.907,88.992,2
2,1,0303,0303,0010-0300-0403,1,1.5,0.03,549.958,0.067,219.454,1.5
3,1,0303,0303,0403-1010-1203,1,0.75,2.45,361.298,0.004,87.385,0.75
4,1,1010,1010,1010,1,0.16666666666666666,23.228,0,80.474,0.146,0.16666666666666666
5,2,0303-1010,1010,0403-1010-1203,2,0.3333333333333333,19.108,0.001,105.659,2.135,0.3333333333333333
5,2,0303-1010,0303,0403-1010-1203,2,0.4,1.37,790.67,0.204,116.43,0.4
6,1,1003,1003,1003-1010,1,2,96.748,0.007,2.753,143.357,2
7,1,0010,0010,0110,1,0.5,15.334,0.035,36.126,0.364,0.5
8,2,0302-1102,1102,0300-0302-1000-1002,2,0.5,31.346,1.397,0.003,51.806,0.5
8,2,0302-1102,0302,0300-0302-1000-1002,2,0.25,1.776,514.888,0.001,51.806,0.25
9,3,0303-1010-1013,1010,0403-1010-1013,3,0.3333333333333333,201.035,0.004,70.808,8.898,0.3333333333333333
9,3,0303-1010-1013,0303,0403-1010-1013,3,0.2,3.234,915.041,0.415,181.465,0.2
9,3,0303-1010-1013,1013,0403-1010-1013,3,1,201.035,0.025,5.838,181.465,1
10,2,1010-1013,1013,0113-0303-1010-1013,2,0.75,28.272,0.005,1.501,217.149,0.75
10,2,1010-1013,1010,0113-0303-1010-1013,2,0.5,28.272,0,27.75,3.266,0.5
11,3,0303-1010-1103,1103,0403-1010-1103,3,0.2,105.343,3.14,0.021,204.258,0.2
11,3,0303-1010-1103,1010,0403-1010-1103,3,0.3333333333333333,108.332,0.003,14,3.584,0.3333333333333333
11,3,0303-1010-1103,0303,0403-1010-1103,3,0.16666666666666666,1.452,105.951,0.012,204.258,0.16666666666666666
