Phase,Count,Frequency
0000,1,1.0094891984655764e-4
0000-0303,3,3.028467595396729e-4
0001-0303,2,2.018978396931153e-4
0003,2,2.018978396931153e-4
0003-0010,3,3.028467595396729e-4
0003-0012,1,1.0094891984655764e-4
0010,260,0.026246719160104987
0010-0011,20,0.0020189783969311527
0010-0012,17,0.00171613163739148
0010-0012-0302,2,2.018978396931153e-4
0010-0013,22,0.002220876236624268
0010-0013-0300-0303,1,1.0094891984655764e-4
0010-0013-0303,30,0.0030284675953967293
0010-0100,1,1.0094891984655764e-4
0010-0100-0303,1,1.0094891984655764e-4
0010-0101,1,1.0094891984655764e-4
0010-0103,1,1.0094891984655764e-4
0010-0113-0303,1,1.0094891984655764e-4
0010-0200,2,2.018978396931153e-4
0010-0200-0303,2,2.018978396931153e-4
0010-0203,1,1.0094891984655764e-4
0010-0210,1,1.0094891984655764e-4
0010-0213,1,1.0094891984655764e-4
0010-0300,46,0.004643650312941652
0010-0300-0301,1,1.0094891984655764e-4
0010-0300-0302,2,2.018978396931153e-4
0010-0300-0303,17,0.00171613163739148
0010-0302,14,0.001413284877851807
0010-0303,413,0.04169190389662831
0010-0310,7,7.066424389259035e-4
0010-0311,2,2.018978396931153e-4
0010-0312,6,6.056935190793458e-4
0010-0313,15,0.0015142337976983646
0011,9,9.085402786190188e-4
0011-0013,2,2.018978396931153e-4
0011-0013-0303,3,3.028467595396729e-4
0011-0113,1,1.0094891984655764e-4
0011-0301,1,1.0094891984655764e-4
0011-0301-0303,2,2.018978396931153e-4
0011-0303,20,0.0020189783969311527
0012,3,3.028467595396729e-4
0012-0013,1,1.0094891984655764e-4
0012-0312,1,1.0094891984655764e-4
0013,10,0.0010094891984655764
0013-0303,30,0.0030284675953967293
0100,2,2.018978396931153e-4
0100-0303,3,3.028467595396729e-4
0100-0303-1000,1,1.0094891984655764e-4
0101-0301,1,1.0094891984655764e-4
0103-1003,1,1.0094891984655764e-4
0103-1010,2,2.018978396931153e-4
0110,6,6.056935190793458e-4
0110-0111,1,1.0094891984655764e-4
0110-0300,3,3.028467595396729e-4
0110-0300-0302,1,1.0094891984655764e-4
0110-0300-0303,2,2.018978396931153e-4
0110-0300-0303-1010,1,1.0094891984655764e-4
0110-0302,2,2.018978396931153e-4
0110-0303,6,6.056935190793458e-4
0110-0303-1010,2,2.018978396931153e-4
0110-0310,2,2.018978396931153e-4
0110-0310-1010,1,1.0094891984655764e-4
0110-0313-1010,1,1.0094891984655764e-4
0111-0113-0303,1,1.0094891984655764e-4
0111-0300-0301-1010,1,1.0094891984655764e-4
0111-0301-0303,1,1.0094891984655764e-4
0111-0303,4,4.037956793862306e-4
0111-1010-1011,1,1.0094891984655764e-4
0112-0113-0302-0303,1,1.0094891984655764e-4
0113-0303,4,4.037956793862306e-4
0113-0303-1010,5,5.047445992327882e-4
0113-0303-1010-1013,3,3.028467595396729e-4
0113-0303-1013,3,3.028467595396729e-4
0113-1010-1013,1,1.0094891984655764e-4
0200-0303-1010,1,1.0094891984655764e-4
0200-1010,2,2.018978396931153e-4
0203-1010,1,1.0094891984655764e-4
0203-1013,1,1.0094891984655764e-4
0210,1,1.0094891984655764e-4
0210-1010,3,3.028467595396729e-4
0300,31,0.0031294165152432867
0300-0301,2,2.018978396931153e-4
0300-0301-1010-1011,10,0.0010094891984655764
0300-0302,5,5.047445992327882e-4
0300-0302-1010,8,8.075913587724611e-4
0300-0302-1010-1012,8,8.075913587724611e-4
0300-0303,69,0.006965475469412477
0300-0303-1000,4,4.037956793862306e-4
0300-0303-1003-1010,8,8.075913587724611e-4
0300-0303-1010,159,0.016050878255602665
0300-0303-1010-1013,16,0.0016151827175449223
0300-0303-1010-1103,2,2.018978396931153e-4
0300-0303-1010-1300,1,1.0094891984655764e-4
0300-0303-1100,1,1.0094891984655764e-4
0300-0303-1110,4,4.037956793862306e-4
0300-1000,6,6.056935190793458e-4
0300-1010,314,0.0316979608318191
0300-1100,1,1.0094891984655764e-4
0300-1110,1,1.0094891984655764e-4
0301,7,7.066424389259035e-4
0301-0302,1,1.0094891984655764e-4
0301-0303,48,0.004845548152634767
0301-0303-1001,1,1.0094891984655764e-4
0301-0303-1001-1003,2,2.018978396931153e-4
0301-0303-1003-1011,9,9.085402786190188e-4
0301-0303-1011,53,0.005350292751867555
0301-0303-1011-1013,19,0.0019180294770845953
0301-0303-1011-1101-1103,1,1.0094891984655764e-4
0301-0303-1011-1103,1,1.0094891984655764e-4
0301-1000-1001,2,2.018978396931153e-4
0301-1001,4,4.037956793862306e-4
0301-1010,1,1.0094891984655764e-4
0301-1010-1011,7,7.066424389259035e-4
0301-1011,25,0.002523722996163941
0302,10,0.0010094891984655764
0302-0303,9,9.085402786190188e-4
0302-0303-1012,1,1.0094891984655764e-4
0302-0303-1012-1013,6,6.056935190793458e-4
0302-0303-1102-1103,1,1.0094891984655764e-4
0302-1000,1,1.0094891984655764e-4
0302-1001-1002,1,1.0094891984655764e-4
0302-1002,2,2.018978396931153e-4
0302-1002-1010,4,4.037956793862306e-4
0302-1010,33,0.003331314354936402
0302-1010-1012,60,0.0060569351907934586
0302-1011-1012,1,1.0094891984655764e-4
0302-1012,20,0.0020189783969311527
0303,808,0.08156672723601857
0303-0310,9,9.085402786190188e-4
0303-0310-1010,10,0.0010094891984655764
0303-0310-1010-1013,1,1.0094891984655764e-4
0303-0311,6,6.056935190793458e-4
0303-0311-1011,1,1.0094891984655764e-4
0303-0311-1011-1013,2,2.018978396931153e-4
0303-0311-1011-1103,1,1.0094891984655764e-4
0303-1000,21,0.0021199273167777106
0303-1000-1003,7,7.066424389259035e-4
0303-1001,17,0.00171613163739148
0303-1001-1003,9,9.085402786190188e-4
0303-1003,227,0.022915404805168585
0303-1003-1010,257,0.025943872400565313
0303-1003-1011,9,9.085402786190188e-4
0303-1010,1406,0.14193418130426005
0303-1010-1013,789,0.07964869775893398
0303-1010-1013-1103,3,3.028467595396729e-4
0303-1010-1013-1303,1,1.0094891984655764e-4
0303-1010-1100,2,2.018978396931153e-4
0303-1010-1103,18,0.0018170805572380376
0303-1010-1113,5,5.047445992327882e-4
0303-1010-1203,1,1.0094891984655764e-4
0303-1010-1303,1,1.0094891984655764e-4
0303-1011,55,0.0055521905915606705
0303-1011-1013,41,0.004138905713708864
0303-1011-1101,1,1.0094891984655764e-4
0303-1013,441,0.04451847365233192
0303-1013-1103,1,1.0094891984655764e-4
0303-1100,1,1.0094891984655764e-4
0303-1103,19,0.0019180294770845953
0303-1110,2,2.018978396931153e-4
0303-1110-1113,1,1.0094891984655764e-4
0303-1113,4,4.037956793862306e-4
0303-1200-1303,1,1.0094891984655764e-4
0310,10,0.0010094891984655764
0310-0311-1010-1011,1,1.0094891984655764e-4
0310-0313,2,2.018978396931153e-4
0310-0313-1010,1,1.0094891984655764e-4
0310-1010,38,0.0038360589541691905
0311,1,1.0094891984655764e-4
0311-0312-1011-1012,1,1.0094891984655764e-4
0311-0313-1111,1,1.0094891984655764e-4
0311-1010,1,1.0094891984655764e-4
0311-1010-1011,1,1.0094891984655764e-4
0311-1011,3,3.028467595396729e-4
0312,2,2.018978396931153e-4
0312-0313,1,1.0094891984655764e-4
0312-1010,4,4.037956793862306e-4
0312-1010-1012,8,8.075913587724611e-4
0312-1010-1112,1,1.0094891984655764e-4
0313,10,0.0010094891984655764
0313-1010,22,0.002220876236624268
0313-1010-1013,37,0.0037351100343226327
0313-1010-1213,1,1.0094891984655764e-4
0313-1011-1013,2,2.018978396931153e-4
0313-1013,13,0.0013123359580052493
0313-1210,1,1.0094891984655764e-4
1000,16,0.0016151827175449223
1000-1001,1,1.0094891984655764e-4
1000-1002,2,2.018978396931153e-4
1000-1003,5,5.047445992327882e-4
1001,3,3.028467595396729e-4
1001-1003,7,7.066424389259035e-4
1001-1103,1,1.0094891984655764e-4
1001-1303,3,3.028467595396729e-4
1002,8,8.075913587724611e-4
1002-1003,1,1.0094891984655764e-4
1002-1010,23,0.002321825156470826
1002-1011,1,1.0094891984655764e-4
1003,102,0.01029678982434888
1003-1010,223,0.022511609125782355
1003-1010-1300,1,1.0094891984655764e-4
1003-1011,18,0.0018170805572380376
1003-1012,1,1.0094891984655764e-4
1003-1303,1,1.0094891984655764e-4
1010,1907,0.19250959014738542
1010-1011,144,0.014536644457904301
1010-1012,150,0.015142337976983646
1010-1012-1102,1,1.0094891984655764e-4
1010-1012-1112,1,1.0094891984655764e-4
1010-1013,387,0.03906723198061781
1010-1013-1103,1,1.0094891984655764e-4
1010-1013-1303,9,9.085402786190188e-4
1010-1013-1313,1,1.0094891984655764e-4
1010-1100,1,1.0094891984655764e-4
1010-1102,1,1.0094891984655764e-4
1010-1103,19,0.0019180294770845953
1010-1110,3,3.028467595396729e-4
1010-1113,3,3.028467595396729e-4
1010-1113-1303,1,1.0094891984655764e-4
1010-1203,1,1.0094891984655764e-4
1010-1300,6,6.056935190793458e-4
1010-1300-1303,1,1.0094891984655764e-4
1010-1302,4,4.037956793862306e-4
1010-1303,91,0.009186351706036745
1011,53,0.005350292751867555
1011-1012,1,1.0094891984655764e-4
1011-1013,37,0.0037351100343226327
1011-1103,1,1.0094891984655764e-4
1011-1113,1,1.0094891984655764e-4
1011-1203,1,1.0094891984655764e-4
1011-1301,1,1.0094891984655764e-4
1011-1303,7,7.066424389259035e-4
1012,38,0.0038360589541691905
1012-1013,2,2.018978396931153e-4
1012-1302,1,1.0094891984655764e-4
1012-1303,1,1.0094891984655764e-4
1013,160,0.01615182717544922
1013-1303,8,8.075913587724611e-4
1103,4,4.037956793862306e-4
1110,2,2.018978396931153e-4
1111-1301-1303,1,1.0094891984655764e-4
1113-1303,1,1.0094891984655764e-4
1203,1,1.0094891984655764e-4
1300,1,1.0094891984655764e-4
1300-1303,3,3.028467595396729e-4
1301-1303,2,2.018978396931153e-4
1302,3,3.028467595396729e-4
1302-1303,2,2.018978396931153e-4
1303,51,0.00514839491217444
