Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
012-021-220,0.0019,0.0016,7e-4,0.0014,6.244997998398398e-4,11-20,3
012-102,0.0069,0.0057,0.0055,0.006033333333333333,7.571877794400365e-4,11-20,2
012-102-120,8e-4,6e-4,2e-4,5.333333333333334e-4,3.0550504633038936e-4,11-20,3
012-102-120-201,1e-4,NA,2e-4,NA,NA,11-20,4
012-102-200,0.0012,9e-4,6e-4,9e-4,3e-4,11-20,3
012-102-201,0.0013,9e-4,8e-4,0.001,2.6457513110645904e-4,11-20,3
012-102-201-220,1e-4,1e-4,1e-4,1e-4,0,11-20,4
012-102-210,8e-4,5e-4,6e-4,6.333333333333333e-4,1.5275252316519468e-4,11-20,3
012-102-220,4e-4,9e-4,0.0014,9e-4,5e-4,11-20,3
012-111-120-201,0.001,0.0013,0.0018,0.0013666666666666666,4.04145188432738e-4,11-20,4
012-120,0.0103,0.008,0.0103,0.009533333333333333,0.0013279056191361392,11-20,2
012-120-200,0.0013,7e-4,1e-4,7e-4,6e-4,11-20,3
012-120-201,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,3
012-120-202,0.0014,0.0011,0.0015,0.0013333333333333333,2.0816659994661325e-4,11-20,3
012-120-210,4e-4,2e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,11-20,3
012-200,0.0039,0.003,0.0032,0.0033666666666666667,4.725815626252607e-4,11-20,2
012-201,0.0097,0.0096,0.0101,0.0098,2.645751311064591e-4,11-20,2
012-201-210,6e-4,5e-4,8e-4,6.333333333333333e-4,1.5275252316519468e-4,11-20,3
012-201-220,0.0018,0.0014,0.0011,0.0014333333333333333,3.5118845842842456e-4,11-20,3
012-202,0.0092,0.0114,0.012,0.010866666666666667,0.001474222959166399,11-20,2
012-202-220,0.0026,0.0023,0.0021,0.002333333333333333,2.5166114784235834e-4,11-20,3
012-210,0.0109,0.012,0.013,0.011966666666666667,0.0010503967504392484,11-20,2
012-220,0.0078,0.0063,0.0068,0.006966666666666666,7.637626158259732e-4,11-20,2
020,0.0433,0.0443,0.0378,0.0418,0.003499999999999999,11-20,1
020-102,0.0036,0.0033,0.0033,0.0034,1.7320508075688767e-4,11-20,2
020-102-200,0.0014,0.0013,0.0011,0.0012666666666666666,1.5275252316519463e-4,11-20,3
020-102-201,3e-4,7e-4,3e-4,4.333333333333333e-4,2.309401076758503e-4,11-20,3
020-102-210,8e-4,5e-4,7e-4,6.666666666666666e-4,1.5275252316519468e-4,11-20,3
020-200,0.0108,0.0119,0.0124,0.0117,8.185352771872445e-4,11-20,2
020-201,0.0036,0.0032,0.0029,0.0032333333333333333,3.5118845842842467e-4,11-20,2
020-201-210,7e-4,7e-4,5e-4,6.333333333333333e-4,1.1547005383792514e-4,11-20,3
020-202,0.0028,0.0034,0.0021,0.0027666666666666664,6.506407098647711e-4,11-20,2
020-202-210,4e-4,7e-4,0.001,7e-4,3e-4,11-20,3
020-210,0.0102,0.0113,0.0125,0.011333333333333334,0.001150362261782493,11-20,2
021,0.03,0.0314,0.0307,0.030699999999999998,6.999999999999992e-4,11-20,1
021-102,0.0093,0.0085,0.0065,0.0081,0.0014422205101855957,11-20,2
021-102-111,1e-4,NA,1e-4,NA,NA,11-20,3
021-102-111-210,0.0012,0.0016,0.0014,0.0014,2.000000000000001e-4,11-20,4
021-102-120,5e-4,8e-4,6e-4,6.333333333333333e-4,1.5275252316519468e-4,11-20,3
021-102-200,7e-4,6e-4,5e-4,6e-4,9.999999999999999e-5,11-20,3
021-102-201,6e-4,6e-4,2e-4,4.6666666666666666e-4,2.3094010767585026e-4,11-20,3
021-102-210,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,3
021-102-220,0.0016,0.0013,0.0019,0.0016,3.0000000000000003e-4,11-20,3
021-120,0.0057,0.0073,0.0068,0.0066,8.185352771872448e-4,11-20,2
021-120-200,8e-4,6e-4,6e-4,6.666666666666666e-4,1.1547005383792521e-4,11-20,3
021-120-201,6e-4,8e-4,5e-4,6.333333333333333e-4,1.5275252316519468e-4,11-20,3
021-120-202,0.0013,0.0012,9e-4,0.0011333333333333332,2.0816659994661325e-4,11-20,3
021-120-202-210,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
021-120-210,0.0013,0.0013,0.0012,0.0012666666666666666,5.7735026918962605e-5,11-20,3
021-200,0.0036,0.0035,0.0026,0.0032333333333333333,5.507570547286102e-4,11-20,2
021-201,0.0113,0.0124,0.0112,0.011633333333333332,6.658328118479392e-4,11-20,2
021-201-210,5e-4,9e-4,7e-4,7e-4,1.9999999999999998e-4,11-20,3
021-202,0.0064,0.0065,0.0049,0.005933333333333333,8.962886439832503e-4,11-20,2
021-202-210,0.0013,0.0016,0.0011,0.0013333333333333333,2.5166114784235834e-4,11-20,3
021-202-211,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,3
021-202-220,0.0025,0.0018,0.0022,0.0021666666666666666,3.5118845842842467e-4,11-20,3
021-210,0.0084,0.0078,0.0073,0.007833333333333333,5.507570547286099e-4,11-20,2
021-220,0.0104,0.0117,0.011,0.011033333333333332,6.506407098647715e-4,11-20,2
022,0.0524,0.0583,0.0558,0.0555,0.002961418578992167,11-20,1
022-102,0.0106,0.0102,0.0124,0.011066666666666667,0.0011718930554164625,11-20,2
022-102-200,2e-4,4e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,11-20,3
022-102-201,0.0014,7e-4,0.0014,0.0011666666666666665,4.0414518843273807e-4,11-20,3
022-102-201-210,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,4
022-102-201-220,6e-4,3e-4,2e-4,3.666666666666666e-4,2.0816659994661325e-4,11-20,4
022-102-210,0.0017,0.0013,0.0015,0.0015,1.9999999999999998e-4,11-20,3
022-102-220,0.0033,0.0019,0.0023,0.0025,7.211102550927979e-4,11-20,3
022-112,7e-4,5e-4,8e-4,6.666666666666666e-4,1.5275252316519468e-4,11-20,2
022-112-210,1e-4,1e-4,1e-4,1e-4,0,11-20,3
022-112-220,4e-4,3e-4,1e-4,2.666666666666667e-4,1.5275252316519468e-4,11-20,3
022-120,0.011,0.011,0.0111,0.011033333333333332,5.773502691896323e-5,11-20,2
022-120-200,2e-4,4e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,11-20,3
022-120-201,0.0013,0.0012,0.0017,0.0014,2.6457513110645904e-4,11-20,3
