Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
020-102,0.0043,0.0049,0.0061,0.0051,9.165151389911682e-4,2-11,2
020-102-200,0.0045,0.0038,0.0044,0.004233333333333334,3.785938897200182e-4,2-11,3
020-102-201,8e-4,5e-4,5e-4,6.000000000000001e-4,1.7320508075688773e-4,2-11,3
020-102-210,0.0016,0.0015,9e-4,0.0013333333333333333,3.785938897200183e-4,2-11,3
020-110,1e-4,7e-4,2e-4,3.333333333333333e-4,3.2145502536643183e-4,2-11,2
020-200,0.0262,0.0302,0.0282,0.0282,0.002,2-11,2
020-201,0.0053,0.005,0.0051,0.0051333333333333335,1.527525231651946e-4,2-11,2
020-201-210,5e-4,0.0011,8e-4,8e-4,3.0000000000000003e-4,2-11,3
020-202,0.0032,0.0029,0.0032,0.0031,1.7320508075688795e-4,2-11,2
020-202-210,8e-4,7e-4,6e-4,7e-4,1.0000000000000005e-4,2-11,3
020-210,0.0192,0.0196,0.0233,0.0207,0.0022605309110914646,2-11,2
021,0.0288,0.0274,0.0281,0.0281,6.999999999999992e-4,2-11,1
021-102,0.01,0.01,0.0098,0.009933333333333334,1.1547005383792545e-4,2-11,2
021-102-111-210,0.001,0.0012,9e-4,0.0010333333333333334,1.5275252316519463e-4,2-11,4
021-102-120,9e-4,7e-4,5e-4,7e-4,1.9999999999999998e-4,2-11,3
021-102-120-210,1e-4,1e-4,NA,NA,NA,2-11,4
021-102-200,9e-4,0.0017,0.0012,0.0012666666666666666,4.04145188432738e-4,2-11,3
021-102-201,2e-4,4e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,2-11,3
021-102-220,0.001,7e-4,7e-4,8e-4,1.7320508075688773e-4,2-11,3
021-111-210,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,3
021-120,0.0062,0.0045,0.0054,0.005366666666666666,8.504900548115383e-4,2-11,2
021-120-200,0.0012,0.0014,0.001,0.0012,1.9999999999999998e-4,2-11,3
021-120-201,0.0013,0.0011,9e-4,0.0011,1.9999999999999998e-4,2-11,3
021-120-202,7e-4,4e-4,5e-4,5.333333333333334e-4,1.5275252316519465e-4,2-11,3
021-120-202-210,2e-4,1e-4,NA,NA,NA,2-11,4
021-120-210,0.0013,0.0016,0.0014,0.0014333333333333333,1.5275252316519474e-4,2-11,3
021-200,0.0039,0.0049,0.0054,0.004733333333333333,7.637626158259735e-4,2-11,2
021-201,0.01,0.0108,0.0107,0.0105,4.358898943540673e-4,2-11,2
021-201-210,4e-4,7e-4,6e-4,5.666666666666667e-4,1.5275252316519465e-4,2-11,3
021-202,0.005,0.0037,0.0043,0.004333333333333333,6.506407098647711e-4,2-11,2
021-202-210,7e-4,6e-4,9e-4,7.333333333333333e-4,1.5275252316519468e-4,2-11,3
021-202-211,2e-4,NA,NA,NA,NA,2-11,3
021-202-220,4e-4,6e-4,4e-4,4.6666666666666666e-4,1.1547005383792512e-4,2-11,3
021-210,0.0082,0.0103,0.0083,0.008933333333333333,0.0011846237095944573,2-11,2
021-220,0.0038,0.0042,0.0044,0.0041333333333333335,3.055050463303894e-4,2-11,2
022,0.0307,0.0283,0.0336,0.030866666666666667,0.002653927906581739,2-11,1
022-102,0.0051,0.0053,0.0038,0.004733333333333333,8.144527815247078e-4,2-11,2
022-102-200,9e-4,5e-4,1e-4,5e-4,3.9999999999999996e-4,2-11,3
022-102-201,0.0011,0.001,0.0011,0.0010666666666666667,5.7735026918962605e-5,2-11,3
022-102-201-210,1e-4,NA,2e-4,NA,NA,2-11,4
022-102-201-220,1e-4,1e-4,1e-4,1e-4,0,2-11,4
022-102-210,7e-4,4e-4,9e-4,6.666666666666666e-4,2.516611478423583e-4,2-11,3
022-102-220,7e-4,5e-4,5e-4,5.666666666666667e-4,1.1547005383792514e-4,2-11,3
022-112,4e-4,3e-4,3e-4,3.333333333333333e-4,5.7735026918962605e-5,2-11,2
022-112-210,1e-4,NA,NA,NA,NA,2-11,3
022-112-220,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,3
022-120,0.0062,0.0053,0.0045,0.005333333333333333,8.504900548115383e-4,2-11,2
022-120-200,3e-4,0.0011,7e-4,7e-4,4e-4,2-11,3
022-120-201,7e-4,0.0015,6e-4,9.333333333333333e-4,4.932882862316248e-4,2-11,3
022-120-201-210,1e-4,1e-4,NA,NA,NA,2-11,4
022-120-202,6e-4,4e-4,0.0012,7.333333333333332e-4,4.163331998932265e-4,2-11,3
022-120-202-210,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-11,4
022-120-210,4e-4,5e-4,0.0013,7.333333333333333e-4,4.932882862316247e-4,2-11,3
022-121,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,2
022-121-201,2e-4,2e-4,NA,NA,NA,2-11,3
022-200,0.0034,0.0032,0.0033,0.0033,9.999999999999983e-5,2-11,2
022-201,0.0046,0.0047,0.0044,0.004566666666666667,1.527525231651946e-4,2-11,2
022-201-210,2e-4,4e-4,0.0014,6.666666666666666e-4,6.429100507328637e-4,2-11,3
022-201-220,7e-4,0.0011,7e-4,8.333333333333334e-4,2.3094010767585034e-4,2-11,3
022-202,0.0052,0.0045,0.0058,0.005166666666666667,6.506407098647711e-4,2-11,2
022-202-210,8e-4,1e-4,4e-4,4.3333333333333337e-4,3.5118845842842467e-4,2-11,3
022-202-220,0.0019,0.0021,0.0014,0.0018,3.605551275463989e-4,2-11,3
022-210,0.0057,0.0035,0.0049,0.0047,0.0011135528725660043,2-11,2
022-220,0.0042,0.0051,0.0045,0.0046,4.5825756949558437e-4,2-11,2
101,1e-4,2e-4,NA,NA,NA,2-11,1
101-200,2e-4,3e-4,4e-4,3.0000000000000003e-4,1e-4,2-11,2
102,0.027,0.0273,0.0294,0.0279,0.0013076696830622012,2-11,1
102-120,0.0133,0.0126,0.0131,0.013,3.6055512754639866e-4,2-11,2
102-120-201,4e-4,4e-4,3e-4,3.6666666666666667e-4,5.7735026918962605e-5,2-11,3
102-120-210,4e-4,4e-4,1e-4,3.0000000000000003e-4,1.7320508075688773e-4,2-11,3
102-121-220,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,3
102-200,0.0187,0.0205,0.0171,0.018766666666666668,0.0017009801096230766,2-11,2
102-201,0.0068,0.0088,0.0068,0.007466666666666667,0.001154700538379252,2-11,2
102-201-210,8e-4,0.0013,0.0011,0.0010666666666666667,2.516611478423583e-4,2-11,3
102-201-220,3e-4,0.001,3e-4,5.333333333333334e-4,4.0414518843273807e-4,2-11,3
102-210,0.009,0.0084,0.0074,0.008266666666666667,8.082903768654756e-4,2-11,2
102-220,0.004,0.0035,0.0039,0.0038,2.6457513110645904e-4,2-11,2
110,1e-4,1e-4,NA,NA,NA,2-11,1
110-200,1e-4,NA,2e-4,NA,NA,2-11,2
111,1e-4,NA,NA,NA,NA,2-11,1
112,2e-4,5e-4,4e-4,3.6666666666666667e-4,1.5275252316519468e-4,2-11,1
112-120,1e-4,NA,NA,NA,NA,2-11,2
112-121-220,1e-4,NA,1e-4,NA,NA,2-11,3
112-202,2e-4,NA,1e-4,NA,NA,2-11,2
112-202-220,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,3
120,0.0255,0.028,0.0279,0.027133333333333332,0.0014153915830374779,2-11,1
120-200,0.0204,0.0181,0.0206,0.019700000000000002,0.0013892443989449801,2-11,2
120-201,0.0083,0.0093,0.0088,0.0088,4.999999999999996e-4,2-11,2
120-201-210,0.0021,0.0019,9e-4,0.0016333333333333332,6.429100507328637e-4,2-11,3
120-202,0.0045,0.0048,0.0036,0.0043,6.244997998398397e-4,2-11,2
120-202-210,8e-4,2e-4,7e-4,5.666666666666667e-4,3.2145502536643183e-4,2-11,3
120-210,0.0084,0.0072,0.0083,0.007966666666666667,6.658328118479392e-4,2-11,2
121,1e-4,4e-4,5e-4,3.333333333333333e-4,2.0816659994661328e-4,2-11,1
122-202,1e-4,NA,NA,NA,NA,2-11,2
200,0.0472,0.0492,0.0502,0.04886666666666667,0.001527525231651948,2-11,1
201,0.0265,0.0261,0.0258,0.026133333333333335,3.511884584284242e-4,2-11,1
201-210,0.0047,0.0038,0.0053,0.0046,7.54983443527075e-4,2-11,2
201-220,0.0041,0.0048,0.0042,0.004366666666666666,3.7859388972001797e-4,2-11,2
202,0.0272,0.0265,0.028,0.02723333333333333,7.505553499465141e-4,2-11,1
202-210,0.0037,0.0048,0.0051,0.004533333333333334,7.371114795831993e-4,2-11,2
