Parameter,nState,Avg,Std,HillRange
Phase,4,0.20031495371866967,0.05011486988927111,37-46
monoMulti,1,0.03937786637348041,0.00186823188868941,42-51
monoMulti,2,0.03036531861669579,8.624632448221391e-4,42-51
monoMulti,3,0.00148439694868567,1.5437220747799043e-5,42-51
monoMulti,4,0,0,42-51
nState,1,0.0393778663734804,0.00186823188868942,42-51
nState,2,0.06367705429392824,0.00109872631669295,42-51
nState,3,0.06440119657430232,0.0050454178055246,42-51
nState,4,0.14419944017400663,0.01531522129314558,42-51
Phase,1,0.03972263008001428,0.00188838957594245,42-51
Phase,2,0.08118840547779492,0.00262585874362536,42-51
Phase,3,0.07088812075647227,0.00417344114655484,42-51
Phase,4,0.17108860822401506,0.01095305932392557,42-51
monoMulti,1,0.03839493440797065,0.00119435117361645,47-56
monoMulti,2,0.03078343461070207,7.782994225415625e-4,47-56
monoMulti,3,0.00167621723743665,5.591352800270728e-4,47-56
monoMulti,4,0,0,47-56
nState,1,0.03839493440797065,0.00119435117361644,47-56
nState,2,0.06616825313328467,0.00253840711048956,47-56
nState,3,0.06084092311692069,0.00565480174417166,47-56
nState,4,0.15064564161214075,0.05019789402551528,47-56
Phase,1,0.03875198294428512,0.00118308689055158,47-56
Phase,2,0.08389611956358421,0.00392283864920491,47-56
Phase,3,0.06688255670019648,0.00650954021142829,47-56
Phase,4,0.16988206041860504,0.04941366966883264,47-56
monoMulti,1,0.03807069350854178,0.00195441846736969,52-61
monoMulti,2,0.02876513315722283,0.00152718774990026,52-61
monoMulti,3,5.0509258500587e-4,8.74846019756469e-4,52-61
monoMulti,4,0,0,52-61
nState,1,0.03807069350854177,0.00195441846736968,52-61
nState,2,0.0642031558042055,0.00139948152041169,52-61
nState,3,0.06243932114047323,0.00210674619788127,52-61
nState,4,0.13256924853781693,0.07558858710094152,52-61
Phase,1,0.03846682594374785,0.00210995901527467,52-61
Phase,2,0.0831918308849974,0.00109622203020706,52-61
Phase,3,0.06857696479332379,0.0033783386913735,52-61
Phase,4,0.15489171649110184,0.08642918077415543,52-61
monoMulti,1,0,0,1
monoMulti,2,1,0,1
