Phase,Count,Frequency
00,163,0.0163
00-01,12,0.0012
00-01-20,7,7e-4
00-02,189,0.0189
00-02-10,8,8e-4
00-02-20,210,0.021
00-02-20-21,1,1e-4
00-02-20-22,1,1e-4
00-10,7,7e-4
00-20,180,0.018
01,43,0.0043
01-02,10,0.001
01-02-11-12-20,1,1e-4
01-02-20,19,0.0019
01-10,1,1e-4
01-10-20,1,1e-4
01-11,2,2e-4
01-20,72,0.0072
02,2304,0.2304
02-10,88,0.0088
02-10-12,2,2e-4
02-10-20,24,0.0024
02-11,2,2e-4
02-11-20,1,1e-4
02-12,25,0.0025
02-12-20,78,0.0078
02-12-20-21,2,2e-4
02-20,3671,0.3671
02-20-21,70,0.007
02-20-22,50,0.005
02-21,128,0.0128
02-21-22,1,1e-4
02-22,48,0.0048
10,36,0.0036
10-12,1,1e-4
10-20,7,7e-4
11,2,2e-4
11-12,1,1e-4
11-20,2,2e-4
12,68,0.0068
12-20,126,0.0126
12-20-21,1,1e-4
12-20-22,1,1e-4
12-21,3,3e-4
20,2141,0.2141
20-21,29,0.0029
20-22,42,0.0042
21,66,0.0066
22,53,0.0053
