parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,20,20,20,1,1,6.803013,-6.79791,1
2,1,20,20,02-10-20,1,1,4.911887,-6.525659,1
3,2,02-20,02,00-02-20,2,0.41,-3.842288,7.197098,0.41
3,2,02-20,20,00-02-20,2,0.59,6.117315,-4.110398,0.59
4,2,02-20,20,00-02-20,2,0.16,6.617307,-2.729733,0.16
4,2,02-20,02,00-02-20,2,0.84,-5.197779,7.190775,0.84
5,1,20,20,00-20,1,1,5.474381,-6.416487,1
6,2,02-20,02,00-02-20,2,0.92,-6.882449,6.15392,0.92
6,2,02-20,20,00-02-20,2,0.08,3.558959,-0.551056,0.08
7,1,02,02,00-02-20,1,1,-7.704645,6.365672,1
8,1,02,02,02-20,1,1,-5.357225,7.196419,1
9,2,02-20,02,00-02-20,2,0.43,-3.868766,7.159675,0.43
9,2,02-20,20,00-02-20,2,0.57,5.93695,-3.835683,0.57
10,2,02-10,02,02-10-20,2,0.41,-4.607587,6.628111,0.41
10,2,02-10,10,02-10-20,2,0.59,2.015238,-0.772396,0.59
11,1,02,02,02,1,1,-7.734009,6.280564,1
12,2,02-20,20,00-02-20,2,0.17,6.434869,-3.292249,0.17
12,2,02-20,02,00-02-20,2,0.83,-4.374853,6.847603,0.83
13,2,20-21,20,02-20-21,2,0.12,7.019831,-3.422091,0.12
13,2,20-21,21,02-20-21,2,0.88,7.007102,2.504547,0.88
14,2,02-20,20,00-02-20,2,0.38,5.815144,-5.530921,0.38
14,2,02-20,02,00-02-20,2,0.62,-1.633377,4.711448,0.62
15,1,20,20,02-20,1,1,6.461579,-1.175964,1
16,2,02-20,02,00-02-20,2,0.92,-1.442868,6.730154,0.92
16,2,02-20,20,00-02-20,2,0.08,6.281331,-3.726839,0.08
17,1,02,02,02,1,1,-9.561833,8.071733,1
18,2,02-20,20,00-02-20-21,2,0.3,7.653155,-0.591075,0.3
18,2,02-20,02,00-02-20-21,2,0.7,-3.401444,6.744662,0.7
19,2,02-20,02,00-02-20,2,0.78,-3.280357,4.356958,0.78
19,2,02-20,20,00-02-20,2,0.22,5.93551,-3.885733,0.22
20,2,02-20,02,00-02-20,2,0.46,-3.234096,4.785215,0.46
20,2,02-20,20,00-02-20,2,0.54,8.379346,-6.1106,0.54
21,2,02-20,20,00-02-20,2,0.86,7.582557,-5.021875,0.86
21,2,02-20,02,00-02-20,2,0.14,-1.455459,5.713831,0.14
22,2,02-21,21,02-20-21,2,0.38,6.562823,1.683642,0.38
22,2,02-21,02,02-20-21,2,0.62,-1.677164,6.366929,0.62
23,2,02-21,02,02-12-20-21,2,0.82,-3.660533,7.54212,0.82
23,2,02-21,21,02-12-20-21,2,0.18,4.579295,2.749136,0.18
24,1,01,01,01-02-20,1,1,-0.544402,-0.739182,1
25,1,20,20,00-20,1,1,8.104954,-5.009994,1
26,2,02-20,02,01-02-20,2,0.92,-3.844679,6.358907,0.92
26,2,02-20,20,01-02-20,2,0.08,6.76536,-3.984924,0.08
27,1,10,10,10,1,1,2.942302,-4.08874,1
28,1,00,00,00-02,1,1,-2.642839,-1.278521,1
29,2,02-20,02,00-02-20,2,0.32,-2.889108,5.783267,0.32
29,2,02-20,20,00-02-20,2,0.68,6.422477,-3.451151,0.68
30,1,20,20,02-20,1,1,7.361747,-6.625736,1
31,2,02-20,02,02-20-21,2,0.44,-2.032968,7.994654,0.44
31,2,02-20,20,02-20-21,2,0.56,6.734293,-2.022547,0.56
32,2,02-20,02,00-02-12-20,2,0.34,0.107098,7.016605,0.34
32,2,02-20,20,00-02-12-20,2,0.66,6.941076,-3.971974,0.66
33,2,02-20,20,01-02-20,2,0.57,6.427969,-1.901017,0.57
33,2,02-20,02,01-02-20,2,0.43,-2.245013,6.835436,0.43
34,2,02-20,02,00-02-20,2,0.66,-6.373545,5.756823,0.66
34,2,02-20,20,00-02-20,2,0.34,3.666692,-0.472012,0.34
35,2,02-20,20,00-02-20,2,0.83,6.308442,-6.024452,0.83
35,2,02-20,02,00-02-20,2,0.17,-4.363794,6.241293,0.17
36,2,02-20,02,00-02-12-20,2,0.25,-2.290637,6.401316,0.25
36,2,02-20,20,00-02-12-20,2,0.75,8.421075,-5.069128,0.75
37,1,20,20,12-20,1,1,8.94799,-6.590816,1
38,2,02-20,20,02-20,2,0.8,9.133939,-4.779389,0.8
38,2,02-20,02,02-20,2,0.2,1.935892,7.42834,0.2
39,1,20,20,02-20,1,1,6.846856,-6.881197,1
40,2,02-20,20,02-20,2,0.92,8.231041,-2.935403,0.92
40,2,02-20,02,02-20,2,0.08,-0.918022,9.190606,0.08
41,2,02-20,02,00-02-20,2,0.09,-0.756355,5.198447,0.09
41,2,02-20,20,00-02-20,2,0.91,6.72135,-1.673403,0.91
42,2,02-20,20,02-12-20,2,0.85,9.194852,-3.865545,0.85
42,2,02-20,02,02-12-20,2,0.15,-2.056914,7.581547,0.15
43,2,00-02,02,00-02-20,2,0.43,-4.720315,5.859872,0.43
43,2,00-02,00,00-02-20,2,0.57,-1.545958,0.117312,0.57
44,2,02-20,02,02-20,2,0.67,-1.570144,7.179135,0.67
44,2,02-20,20,02-20,2,0.33,7.762688,0.151686,0.33
45,2,02-20,02,00-02-20,2,0.58,-5.157979,6.346837,0.58
45,2,02-20,20,00-02-20,2,0.42,7.887031,-2.750894,0.42
46,2,02-20,02,02-20-21,2,0.92,-5.296237,6.484461,0.92
