Phase,Count,Frequency
00,111,0.0111
00-01,4,4e-4
00-01-10-11,1,1e-4
00-01-20,11,0.0011
00-02,172,0.0172
00-02-10,11,0.0011
00-02-20,330,0.033
00-02-20-21,1,1e-4
00-02-20-22,1,1e-4
00-10,6,6e-4
00-20,198,0.0198
01,5,5e-4
01-02,15,0.0015
01-02-20,40,0.004
01-20,36,0.0036
01-20-21,1,1e-4
01-21,4,4e-4
02,1399,0.1399
02-10,32,0.0032
02-10-20,49,0.0049
02-10-20-21,1,1e-4
02-11-20,1,1e-4
02-12,29,0.0029
02-12-20,172,0.0172
02-12-20-21,7,7e-4
02-12-20-22,1,1e-4
02-12-21,3,3e-4
02-12-22,2,2e-4
02-20,5204,0.5204
02-20-21,168,0.0168
02-20-22,58,0.0058
02-21,129,0.0129
02-21-22,3,3e-4
02-22,35,0.0035
10,10,0.001
10-20,16,0.0016
11,1,1e-4
11-12-20,1,1e-4
12,10,0.001
12-20,118,0.0118
12-20-21,1,1e-4
12-20-22,1,1e-4
12-21,2,2e-4
20,1516,0.1516
20-21,23,0.0023
20-22,23,0.0023
21,19,0.0019
22,19,0.0019
