parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0303,0303,0030-0100-0103-0300-0303-3000-3030,1,1,-5.247271,3.829419,-9.027002,6.192396,1
2,1,0303,0303,0030-0100-0103-0300-0303-3000-3030,1,1,-3.474893,4.62615,-8.153826,7.040467,1
3,2,0303-3030,3030,0003-0300-0303-1030-2003-3030,2,0.93,5.998323,-6.408948,6.674233,-3.098337,0.93
3,2,0303-3030,0303,0003-0300-0303-1030-2003-3030,2,0.07,-3.540037,6.739116,0.012897,4.690349,0.07
4,1,3030,3030,0003-0010-0030-0300-0303-3010-3030,1,1,7.206862,-2.332026,4.790877,-8.266717,1
5,2,0303-3030,0303,0003-0300-0303-3000-3030,2,0.027,-2.957349,5.003541,-3.580699,5.12665,0.027
5,2,0303-3030,3030,0003-0300-0303-3000-3030,2,0.973,5.517443,-3.681552,4.164691,-6.8796,0.973
6,1,0303,0303,0003-0030-0032-0303-2300-2301-3000-3001-3030,1,1,-4.170451,5.783965,-7.916873,5.876856,1
7,1,0303,0303,0030-0130-0300-0303,1,1,-10.81904,7.275154,-7.283518,5.656169,1
8,1,3030,3030,0030-0031-0103-0300-0303-1300-3030,1,1,7.11394,-5.705629,7.461522,-7.634927,1
9,1,0303,0303,0031-0303-3000-3030,1,1,-3.87377,6.493049,-6.122196,6.592478,1
10,1,0303,0303,0002-0003-0302-0303-3000,1,1,-7.071445,6.535686,-8.655989,6.18019,1
11,1,3030,3030,0300-2030-3030,1,1,7.317689,-9.273259,6.499371,-11.535975,1
12,1,0303,0303,0300-0303-3000,1,1,-5.994327,6.940891,-7.934488,7.201861,1
13,2,0303-3030,3030,0003-0303-1000-1030-3000-3030,2,0.015,5.766871,-1.630301,3.342045,-2.313181,0.015
13,2,0303-3030,0303,0003-0303-1000-1030-3000-3030,2,0.985,-2.448031,6.06439,-8.562902,6.360995,0.985
14,1,3030,3030,0003-0013-0030-0200-0203-0210-3030,1,1,5.248867,-4.165333,5.818179,-5.314803,1
15,1,0303,0303,0300-0303-3200,1,1,-4.298599,7.555097,-8.658636,6.39586,1
16,2,0303-3030,3030,0303-1000-1030-3000-3030,2,0.553,6.755804,-6.997423,6.891793,-5.534868,0.553
16,2,0303-3030,0303,0303-1000-1030-3000-3030,2,0.447,-4.449306,5.806672,-4.870536,5.86315,0.447
17,1,0303,0303,0030-0130-0302-0303-3000-3030-3100,1,1,-10.383779,7.2684,-3.379203,6.839528,1
18,1,3030,3030,0103-0300-0303-3030,1,1,7.088816,-4.569453,7.96796,-8.609938,1
19,2,0303-3130,3130,0300-0303-3000-3030-3200,2,0.878,6.254106,2.452227,4.559509,-4.905994,0.878
