parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0303-3030,0303,0000-0003-0030-0300-0303-3000-3030,2,0.558,-5.728751,5.369849,-4.016501,6.682606,0.558
1,2,0303-3030,3030,0000-0003-0030-0300-0303-3000-3030,2,0.442,6.440605,-7.034029,6.249897,-4.165288,0.442
2,1,3030,3030,0003-0300-0303-1003-1300-3010-3030,1,1,6.526186,-5.78734,6.536362,-7.094989,1
3,1,0303,0303,0000-0003-0030-0300-0303,1,1,-8.995431,7.570336,-7.8151910000000004,6.235779,1
4,1,3030,3030,0303-3000-3030,1,1,6.528317,-6.451143,6.447972,-7.444487,1
5,2,0303-3030,0303,-1,2,0.163,-4.3071719999999996,5.716482,-3.472172,5.944171,0.163
5,2,0303-3030,3030,-1,2,0.837,6.299042,-6.036803,6.534965,-6.175314,0.837
6,1,0303,0303,0000-0003-0030-0300-0303-3000-3030,1,1,-7.71486,4.258186,-4.35885,7.278455,1
7,1,3030,3030,0030-0100-0103-0300-0303-3000-3030,1,1,6.867096,-2.228179,4.344578,-9.665466,1
8,1,0303,0303,0003-0030-0303-3000-3030,1,1,-1.188358,6.061129,-2.365079,5.38617,1
9,2,0303-3030,0303,0000-0003-0030-0300-0303-3000-3030,2,0.533,-4.333846,6.693761,-6.197211,5.810138,0.533
9,2,0303-3030,3030,0000-0003-0030-0300-0303-3000-3030,2,0.467,7.187453,-5.227193,5.328749,-5.754057,0.467
10,2,0303-3030,0303,0003-0303-1000-1030-3000-3030,2,0.396,-5.048752,6.243864,-5.938715,7.649009,0.396
10,2,0303-3030,3030,0003-0303-1000-1030-3000-3030,2,0.604,5.324126,-5.809526,6.62783,-4.761009,0.604
11,1,3030,3030,0000-0003-0030-0300-0303-3000-3030,1,1,7.951422,-8.544827,6.137724,-7.073037,1
12,1,0303,0303,0030-0130-0301-0303-3030,1,1,-8.632024,7.564373,-6.373896,7.210919,1
13,2,0303-3030,0303,0003-0300-0303-1000-1030-3000-3030,2,0.291,-5.776545,6.724861,-7.751066,7.017203,0.291
13,2,0303-3030,3030,0003-0300-0303-1000-1030-3000-3030,2,0.709,6.778404,-6.237684,4.511966,-5.709798,0.709
14,1,3030,3030,0001-0003-0030-0301-0303-3000-3030,1,1,5.514687,-6.150873,6.785947,-5.218173,1
15,2,0303-3030,3030,0000-0003-0030-0300-0303-3000-3030,2,0.756,6.529419,-6.502159,7.942359,-7.617433,0.756
15,2,0303-3030,0303,0000-0003-0030-0300-0303-3000-3030,2,0.244,-4.309597,6.927971,-2.976585,5.980037,0.244
16,2,0303-3030,0303,0000-0003-0030-0300-0303-3000-3030,2,0.573,-3.584968,6.668519,-7.000795,6.636442,0.573
16,2,0303-3030,3030,0000-0003-0030-0300-0303-3000-3030,2,0.427,6.724228,-3.95667,4.540969,-2.993938,0.427
17,1,3030,3030,0300-1300-3010-3030,1,1,6.089249,-6.022511,7.515174,-7.562387,1
18,2,0303-3030,0303,0003-0300-0303-1030-3030,2,0.052,-3.488375,5.435876,-0.72602,5.479425,0.052
18,2,0303-3030,3030,0003-0300-0303-1030-3030,2,0.948,6.272219,-10.344273,6.816843,-5.527501,0.948
19,1,3030,3030,0000-0003-0030-0100-0103-3000-3030,1,1,4.609265,-7.228164,6.240603,-3.381132,1
20,2,0303-3030,3030,0030-0103-0303-3000-3030,2,0.492,6.309738,-8.005809,6.65835,-0.65921,0.492
20,2,0303-3030,0303,0030-0103-0303-3000-3030,2,0.508,-5.316655,5.837286,-4.354727,6.510712,0.508
21,2,0303-3030,0303,0000-0003-0030-0300-0303-0310-3000-3030,2,0.262,-5.273096,6.565477,-3.62446,5.939214,0.262
