parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0303,0303,0030-0230-0300-0303-3000-3030,1,1,-8.269383,7.080611,-8.127579,5.926786,1
2,2,0303-3030,0303,0000-0003-0030-0300-0303-3000-3030,2,0.082,-4.409768,6.579887,-4.272949,4.447392,0.082
2,2,0303-3030,3030,0000-0003-0030-0300-0303-3000-3030,2,0.918,6.462072,-4.955093,5.872794,-10.235735,0.918
3,1,3030,3030,0300-0303-1300-3000-3030,1,1,7.345604,-4.091815,5.586899,-5.599362,1
4,1,0303,0303,0303-3000-3001,1,1,-8.237462,7.945627,-10.741758,6.692735,1
5,2,0303-3030,3030,0003-0030-0300-0303-0310-2003-3030,2,0.984,6.579511,-7.714412,6.635971,-3.920712,0.984
5,2,0303-3030,0303,0003-0030-0300-0303-0310-2003-3030,2,0.016,-2.424891,6.400521,-3.482728,5.8047,0.016
6,1,3030,3030,0003-0301-0303-2003-3000-3030,1,1,6.279175,-8.285886,7.168722,-5.150491,1
7,1,3030,3030,0003-0300-0303-1003-1300-3000-3030,1,1,7.788665,-9.140803,5.231279,-8.154866,1
8,1,0303,0303,0003-0030-0303,1,1,-10.199109,6.367143,-6.716338,7.835385,1
9,2,0303-3030,3030,0003-0030-0303-3000-3001-3030,2,0.23,7.145909,-3.235618,5.533011,-0.609534,0.23
9,2,0303-3030,0303,0003-0030-0303-3000-3001-3030,2,0.77,-5.102698,6.239861,-6.107401,6.910712,0.77
10,1,3030,3030,0003-0013-0300-0303-0310-1030-3030,1,1,6.851143,-6.687087,6.790131,-6.416245,1
11,1,0303,0303,-1,1,1,-7.540542,8.141656,-8.986841,7.312052,1
12,1,0303,0303,0030-0130-0300-0303-3000-3030-3100,1,1,-6.398031,7.349117,-6.345921,4.483229,1
13,1,0303,0303,0010-0030-0300-0303-3010-3011-3030-3200-3201,1,1,-9.906934,6.964102,-5.985224,6.427794,1
14,1,0303,0303,0000-0003-0030-0300-0303-0330-3000-3030,1,1,-8.954352,5.921154,-3.188824,5.582167,1
15,1,3030,3030,0300-1300-3020-3030,1,1,6.867861,-3.886135,7.494217,-10.740414,1
16,1,3030,3030,0003-0300-0303-1003-1300-3000-3030,1,1,7.295905,-6.846453,5.01834,-6.271282,1
17,2,0303-3030,3030,0003-0010-0030-0300-0303-3010-3030,2,0.38,6.865557,-5.590343,6.500372,-6.172671,0.38
