Phase,Count,Frequency
00,4,4e-4
00-01,1,1e-4
00-01-20,15,0.0015
00-02,55,0.0055
00-02-10,10,0.001
00-02-12-20,7,7e-4
00-02-20,999,0.0999
00-02-20-21,6,6e-4
00-02-20-22,15,0.0015
00-20,53,0.0053
01-02,18,0.0018
01-02-10,1,1e-4
01-02-10-20,23,0.0023
01-02-11-12,1,1e-4
01-02-11-12-20,18,0.0018
01-02-11-20,1,1e-4
01-02-12-20,13,0.0013
01-02-20,363,0.0363
01-02-20-21-22,1,1e-4
01-02-20-22,15,0.0015
01-02-21,1,1e-4
01-02-21-22,3,3e-4
01-11-12-20,1,1e-4
01-12-20,1,1e-4
01-20,5,5e-4
02,513,0.0513
02-10,3,3e-4
02-10-11-20-21,18,0.0018
02-10-20,321,0.0321
02-10-20-21,9,9e-4
02-10-20-22,12,0.0012
02-10-21,1,1e-4
02-11-12-20,2,2e-4
02-11-20,1,1e-4
02-11-20-21,2,2e-4
02-11-21,5,5e-4
02-12,39,0.0039
02-12-20,517,0.0517
02-12-20-21,42,0.0042
02-12-20-22,12,0.0012
02-12-21,7,7e-4
02-20,4667,0.4667
02-20-21,498,0.0498
02-20-21-22,17,0.0017
02-20-22,577,0.0577
02-21,108,0.0108
02-21-22,26,0.0026
02-22,121,0.0121
10,1,1e-4
10-12-20,1,1e-4
10-12-20-22,1,1e-4
10-20,22,0.0022
11-12-20,3,3e-4
11-12-21-22,1,1e-4
12,7,7e-4
12-20,122,0.0122
12-20-21,12,0.0012
12-20-22,22,0.0022
12-21,1,1e-4
12-22,5,5e-4
20,486,0.0486
20-21,27,0.0027
20-21-22,1,1e-4
20-22,96,0.0096
21,9,9e-4
21-22,8,8e-4
22,27,0.0027
