Phase,Count,Frequency
00,4,4e-4
00-01,1,1e-4
00-01-20,14,0.0014
00-02,58,0.0058
00-02-10,7,7e-4
00-02-10-12,1,1e-4
00-02-12-20,6,6e-4
00-02-12-20-21,1,1e-4
00-02-20,1042,0.1042
00-02-20-21,9,9e-4
00-02-20-22,9,9e-4
00-20,64,0.0064
01,1,1e-4
01-02,22,0.0022
01-02-10-20,19,0.0019
01-02-11-12-20,17,0.0017
01-02-12-20,11,0.0011
01-02-20,344,0.0344
01-02-20-21-22,2,2e-4
01-02-20-22,16,0.0016
01-02-21,1,1e-4
01-02-21-22,2,2e-4
01-20,9,9e-4
02,485,0.0485
02-10,3,3e-4
02-10-11-20,1,1e-4
02-10-11-20-21,17,0.0017
02-10-12-20-22,1,1e-4
02-10-20,343,0.0343
02-10-20-21,8,8e-4
02-10-20-22,13,0.0013
02-10-21,1,1e-4
02-11-12-20,2,2e-4
02-11-20,2,2e-4
02-11-20-21,3,3e-4
02-11-21,1,1e-4
02-12,48,0.0048
02-12-20,496,0.0496
02-12-20-21,46,0.0046
02-12-20-22,18,0.0018
02-12-21,14,0.0014
02-12-22,3,3e-4
02-20,4674,0.4674
02-20-21,504,0.0504
02-20-21-22,7,7e-4
02-20-22,554,0.0554
02-21,119,0.0119
02-21-22,14,0.0014
02-22,100,0.01
10-11-12-20-21,2,2e-4
10-12-20,2,2e-4
10-12-20-22,4,4e-4
10-20,18,0.0018
11-12-20,3,3e-4
11-20,1,1e-4
12,10,0.001
12-20,131,0.0131
12-20-21,13,0.0013
12-20-22,14,0.0014
12-21,3,3e-4
12-21-22,2,2e-4
12-22,1,1e-4
20,489,0.0489
20-21,29,0.0029
20-21-22,1,1e-4
20-22,113,0.0113
21,8,8e-4
21-22,6,6e-4
22,13,0.0013
