Phase,Count,Frequency
0002-0003-0302-0303-3030,1,1e-4
0003-0013-0303-3003-3013-3030,2,2e-4
0003-0013-0303-3030,1,1e-4
0003-0023-0030-0300-0303-3030,1,1e-4
0003-0023-0030-0303-0320-3030,1,1e-4
0003-0023-0030-0303-3030,1,1e-4
0003-0023-0303-0320-3030,1,1e-4
0003-0023-0303-3001-3003-3030,1,1e-4
0003-0023-0303-3003-3030,3,3e-4
0003-0023-0303-3003-3031,1,1e-4
0003-0023-0303-3022-3030,1,1e-4
0003-0023-0303-3030,2,2e-4
0003-0023-0303-3030-3300,1,1e-4
0003-0030-0033-0303-3002-3030,1,1e-4
0003-0030-0033-0303-3003-3030,2,2e-4
0003-0030-0033-0303-3030,5,5e-4
0003-0030-0033-3002-3030,1,1e-4
0003-0030-0300-0303-3030,1,1e-4
0003-0030-0303-0330-3030,1,1e-4
0003-0030-0303-3002-3030,1,1e-4
0003-0030-0303-3003-3030,2,2e-4
0003-0030-0303-3030,7,7e-4
0003-0031-0033-0303-3003-3030,1,1e-4
0003-0031-0303-3000-3030,1,1e-4
0003-0031-0303-3003-3030,1,1e-4
0003-0032-0033-0203-3003-3030,1,1e-4
0003-0032-0033-0303-3003-3030,1,1e-4
0003-0032-0303-0322-3030,1,1e-4
0003-0032-0303-1030-3030,1,1e-4
0003-0032-0303-3003-3031,1,1e-4
0003-0032-0303-3030,5,5e-4
0003-0032-0303-3030-3300,1,1e-4
0003-0032-1030-3003-3030,1,1e-4
0003-0033-0230-0233-0303-3030,1,1e-4
0003-0033-0303,1,1e-4
0003-0033-0303-0310-3003-3030,1,1e-4
0003-0033-0303-0313-3003-3030,1,1e-4
0003-0033-0303-0330-2003-3030,1,1e-4
0003-0033-0303-0330-3003-3030,1,1e-4
0003-0033-0303-0330-3030,1,1e-4
0003-0033-0303-1003-1033-3030,1,1e-4
0003-0033-0303-1030-1300-3030,1,1e-4
0003-0033-0303-1030-3030,2,2e-4
0003-0033-0303-1301-3003-3030,1,1e-4
0003-0033-0303-1303-3030,1,1e-4
0003-0033-0303-2003-2033-3030,1,1e-4
0003-0033-0303-2003-3030,3,3e-4
0003-0033-0303-2030-3001-3030,1,1e-4
0003-0033-0303-2300-3030,2,2e-4
0003-0033-0303-3000-3001-3030,1,1e-4
0003-0033-0303-3000-3003-3030-3031,1,1e-4
0003-0033-0303-3000-3030,1,1e-4
0003-0033-0303-3001-3003-3030,3,3e-4
0003-0033-0303-3001-3003-3030-3301,1,1e-4
0003-0033-0303-3001-3030,1,1e-4
0003-0033-0303-3002-3003-3031,1,1e-4
0003-0033-0303-3002-3030,4,4e-4
0003-0033-0303-3003-3030,55,0.0055
0003-0033-0303-3003-3030-3032-3033,1,1e-4
0003-0033-0303-3003-3030-3033,6,6e-4
0003-0033-0303-3003-3030-3300,1,1e-4
0003-0033-0303-3003-3031,4,4e-4
0003-0033-0303-3003-3031-3033,1,1e-4
0003-0033-0303-3003-3033,1,1e-4
0003-0033-0303-3010-3030,2,2e-4
0003-0033-0303-3030,37,0.0037
0003-0033-3030,1,1e-4
0003-0300-0303-2003-3030,1,1e-4
0003-0300-0303-3000-3003-3030,2,2e-4
0003-0300-0303-3030,8,8e-4
