ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.794,458.26,0.013,110.021,1
1,57.804,0,46.127,1.605,1
1,57.804,0.002,0.992,110.021,2
2,39.23,0,19.398,0.241,1
2,39.23,0.001,0.287,24.044,1
3,67.663,0.002,14.117,0.292,2
4,0.759,1221.063,0.019,131.805,1
4,65.104,0.001,82.567,3.695,2
5,16.678,0,114.963,1.464,1
5,16.678,0.015,92.656,24.029,1
6,16.678,0,114.963,1.464,1
6,16.678,0.015,92.656,24.029,1
7,0.675,82.115,0.179,187.662,1
8,0.708,447.608,0.04,59.002,1
8,63.734,0,123.079,0.592,2
9,0.96,119.331,0.912,0.565,2
9,86.179,0.028,82.103,0.565,1
10,0.79,578.039,1.091,57.492,2
10,24.242,0.003,96.501,0.867,1
11,0.408,155.839,0.783,187.217,1
11,16.708,0.007,102.284,21.325,1
12,39.913,0.001,81.577,1.357,1
12,39.913,0.059,3.788,106.296,1
13,1.696,23.669,0.605,4.638,1
13,1.696,2328.466,0.011,100.042,1
13,120.018,0.002,57.945,4.638,1
14,4.169,44.913,0.705,1.328,1
14,4.169,987.77,0.042,80.818,1
14,138.3,0.207,49.53,1.328,1
14,138.3,0.208,2.919,80.818,1
15,0.732,340.53,0.035,54.626,1
15,53.805,0,98.278,1.006,1
16,0.699,808.178,0.049,56.355,1
16,49.53,0.005,2.369,56.355,1
17,0.79,578.039,1.091,57.492,2
17,24.242,0.003,96.501,0.867,1
18,61.686,0,71.82,1.859,2
19,0.47,1230.793,0.009,177.638,1
20,0.491,486.377,0.725,6.624,1
20,0.491,1210.394,0.016,275.483,1
20,34.912,0.008,51.406,6.624,1
20,34.912,0.241,1.121,275.483,1
21,0.743,4.218,3.437,1.771,1
21,39.533,0.117,138.329,1.771,2
22,1.248,395.33,0.286,138.329,1
22,29.94,0.011,51.9,4.08,1
22,29.94,0.052,1.289,138.329,1
23,16.23,21.561,0.652,4.92,1
23,16.23,794.59,0.103,335.399,1
23,275.381,0,54.696,4.92,1
24,0.854,267.777,1.973,1.487,1
24,0.854,1127.356,0.023,121.981,1
25,39.023,0,21.019,3.287,1
25,39.023,0.062,1.26,147.008,1
26,6.11,1198.047,0.243,183.338,1
26,274.874,0.002,31.974,4.416,2
27,22.765,0,147.019,24.63,2
27,22.765,0,147.021,1.144,2
28,93.882,0.001,185.66,2.959,1
28,93.882,0.014,5.484,114.776,1
29,159.778,0.003,86.671,0.985,1
29,159.778,0.639,0.011,69.39,1
30,6.221,390.536,0.323,314.463,1
30,61.424,0.017,13.213,314.463,1
30,61.424,0.601,0.323,314.463,1
31,1.906,31.491,1.705,249.48,1
31,20.696,0.003,37.311,5.627,1
31,20.696,0.104,37.311,249.48,1
32,197.118,0,226.407,7.743,1
32,197.118,0.005,8.49,325.165,1
33,56.355,0.009,12.326,340.528,1
