Phase,RACIPE,DSGRN,JSD,Parameter,nState
00,0.0016681831968456172,0,0.05607366041668195,Phase,2
00-10,3.0330603579011223e-4,0.0010615711252653928,0.05607366041668195,Phase,2
00-20,0.0435244161358811,0.060357901122232334,0.05607366041668195,Phase,2
01,0.023657870791628753,0,0.05607366041668195,Phase,2
01-10,1.5165301789505612e-4,3.0330603579011223e-4,0.05607366041668195,Phase,2
01-11,0.011373976342129208,0.022899605702153474,0.05607366041668195,Phase,2
01-11-20,3.0330603579011223e-4,0,0.05607366041668195,Phase,2
01-11-21,0.0022747952684258415,0,0.05607366041668195,Phase,2
01-20,0.7925386715195633,0.8409159842280861,0.05607366041668195,Phase,2
01-20-21,0.006976038823172581,0,0.05607366041668195,Phase,2
01-21,0.041401273885350316,0.04777070063694268,0.05607366041668195,Phase,2
10-11-20,3.0330603579011223e-4,0,0.05607366041668195,Phase,2
10-20,0.005762814680012132,0.02032150439793752,0.05607366041668195,Phase,2
11,0.0022747952684258415,0,0.05607366041668195,Phase,2
11-20,0.004094631483166515,0.003639672429481347,0.05607366041668195,Phase,2
11-21,0.0016681831968456172,0.00272975432211101,0.05607366041668195,Phase,2
20,0.0570215347285411,0,0.05607366041668195,Phase,2
20-21,4.5495905368516835e-4,0,0.05607366041668195,Phase,2
21,0.004246284501061571,0,0.05607366041668195,Phase,2
Monostable,0.08886866848650288,0,0.04592533540372871,monoMulti,2
Multistable,0.9111313315134971,1,0.04592533540372871,monoMulti,2
1,0.08886866848650288,0,0.05121287655781032,nState,2
2,0.9012738853503185,1,0.05121287655781032,nState,2
3,0.009857446163178647,0,0.05121287655781032,nState,2
01-10,5.425935973955507e-4,0,0.39952396632824666,Phase,3
01-10-20,0.15138361367335865,0.5002712967986978,0.39952396632824666,Phase,3
01-11-20,0.25176342919153555,0.49972870320130225,0.39952396632824666,Phase,3
01-20,0.5322843190450353,0,0.39952396632824666,Phase,3
10-20,0.005425935973955507,0,0.39952396632824666,Phase,3
11,0.0010851871947911015,0,0.39952396632824666,Phase,3
11-20,0.03798155181768855,0,0.39952396632824666,Phase,3
20,0.019533369506239826,0,0.39952396632824666,Phase,3
Monostable,0.020618556701030927,0,0.010386744047058827,monoMulti,3
Multistable,0.979381443298969,1,0.010386744047058827,monoMulti,3
1,0.020618556701030927,0,0.39297804757413557,nState,3
2,0.5762344004340749,0,0.39297804757413557,nState,3
3,0.40314704286489417,1,0.39297804757413557,nState,3
00,0.005758157389635317,0.005758157389635317,0.04629327909335886,Phase,1
01,0.473448496481126,0.5572616762635957,0.04629327909335886,Phase,1
01-11-21,6.397952655150352e-4,0,0.04629327909335886,Phase,1
01-21,0.08317338451695458,0,0.04629327909335886,Phase,1
11,0.0019193857965451055,0.0019193857965451055,0.04629327909335886,Phase,1
11-20,0.0019193857965451055,0,0.04629327909335886,Phase,1
20,0.4088291746641075,0.4126679462571977,0.04629327909335886,Phase,1
20-21,0.0019193857965451055,0,0.04629327909335886,Phase,1
21,0.022392834293026232,0.022392834293026232,0.04629327909335886,Phase,1
Monostable,0.9123480486244402,1,0.04527549148484827,monoMulti,1
Multistable,0.08765195137555983,0,0.04527549148484827,monoMulti,1
1,0.9123480486244402,1,0.04527549148484827,nState,1
2,0.08701215611004479,0,0.04527549148484827,nState,1
3,6.397952655150352e-4,0,0.04527549148484827,nState,1
