parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.512,-2.392036,3.68981,0.512
1,2,01-20,20,01-20,2,0.488,4.137972,-2.637661,0.488
2,2,01-20,01,01-20,2,0.775,-6.506849,5.695576,0.775
2,2,01-20,20,01-20,2,0.225,4.872502,-0.71258,0.225
3,3,01-10-20,01,01-10-20,3,0.531,-5.872043,6.422248,0.531
3,3,01-10-20,10,01-10-20,3,0.078,0.6177,3.532489,0.078
3,3,01-10-20,20,01-10-20,3,0.391,6.405743,0.402731,0.391
4,1,20,20,20,1,1,7.262878,1.193184,1
5,1,20,20,20,1,1,7.025676,-5.547007,1
6,2,00-20,00,00-20,2,0.507,0.56489,2.291082,0.507
6,2,00-20,20,00-20,2,0.493,6.54699,-4.312745,0.493
7,1,20,20,10-20,1,1,6.497043,-1.696334,1
8,1,01,01,01-20,1,1,-2.215996,6.482927,1
9,2,01-20,20,01-20,2,0.977,6.486184,-3.644613,0.977
9,2,01-20,01,01-20,2,0.023,-0.916126,2.781508,0.023
10,1,01,01,01,1,1,-5.442874,6.381854,1
11,1,01,01,01,1,1,-6.56347,7.050432,1
12,1,01,01,01,1,1,-4.686497,7.092103,1
13,2,01-20,20,01-20,2,0.441,5.172056,1.232577,0.441
13,2,01-20,01,01-20,2,0.559,-4.005441,6.681539,0.559
14,2,01-20,20,01-20,2,0.254,4.880319,3.409133,0.254
14,2,01-20,01,01-20,2,0.746,-7.466864,6.620192,0.746
15,2,01-20,20,01-20,2,0.15,3.497095,-0.3272,0.15
15,2,01-20,01,01-20,2,0.85,-6.355922,5.353457,0.85
16,1,01,01,01-20,1,1,-6.512435,5.495953,1
17,2,01-21,21,01-21,2,0.443,3.244654,3.322694,0.443
17,2,01-21,01,01-21,2,0.557,-3.249626,7.282547,0.557
18,3,01-11-20,20,01-11-20,3,0.419,7.313994,1.481965,0.419
18,3,01-11-20,11,01-11-20,3,0.309,1.24139,6.723798,0.309
18,3,01-11-20,01,01-11-20,3,0.272,-5.217112,6.72382,0.272
19,2,01-20,20,01-10-20,2,0.555,6.303681,-0.311699,0.555
19,2,01-20,01,01-10-20,2,0.445,-3.48332,6.17686,0.445
20,2,00-20,20,00-20,2,0.234,4.311279,-0.560316,0.234
20,2,00-20,00,00-20,2,0.766,-1.606208,3.430159,0.766
21,2,00-20,20,00-20,2,0.388,5.776856,0.561898,0.388
21,2,00-20,00,00-20,2,0.612,-0.830033,3.772956,0.612
22,2,01-20,01,01-20,2,0.669,-1.867447,5.53594,0.669
22,2,01-20,20,01-20,2,0.331,4.58722,1.506571,0.331
23,2,01-20,20,01-20,2,0.594,7.424492,0.069161,0.594
23,2,01-20,01,01-20,2,0.406,-4.759952,6.475974,0.406
24,2,01-21,01,01-21,2,0.337,-0.892793,7.352394,0.337
24,2,01-21,21,01-21,2,0.663,4.471615,2.222706,0.663
25,3,01-11-20,20,01-11-20,3,0.391,6.787592,3.613776,0.391
25,3,01-11-20,01,01-11-20,3,0.531,-3.837243,6.940914,0.531
