ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,3.122,7.825,2.883,0.115,1
1,80.749,0,35.394,0.115,1
2,0.983,173.517,0.212,281.871,1
2,24.019,0,150.221,5.092,1
2,24.019,0.027,2.271,281.871,1
3,410.669,0,8.017,110.339,1
3,410.669,0,330.407,1.427,1
4,0.816,32.433,1.245,0.545,1
4,57.807,0.005,91.144,0.545,1
5,160.961,0.002,98.282,13.094,1
5,160.961,0.002,98.288,0.182,1
6,24.36,0.002,104.412,1.446,1
7,1.305,28.306,1.275,0.606,1
7,64.649,0,44.701,0.606,1
8,22.072,25.003,0.101,149.841,1
8,182.803,0.001,67.184,2.082,1
8,182.803,0.507,1.649,149.841,1
9,0.647,25.685,0.048,134.393,2
9,35.394,0,104.838,2.017,1
10,6.232,243.482,0.012,104.412,1
10,119.034,0,31.848,4.031,2
10,119.034,0.124,0.458,104.412,2
11,104.412,0,68.12,0.976,1
12,0.863,364.704,0.667,65.765,2
12,35.801,0.015,74.348,1.214,1
13,12.454,32.771,1.46,0.593,2
13,211.482,0.001,105.077,0.593,2
14,3.09,1157.59,0.002,179.079,2
14,3.091,14.134,0.05,3.438,1
14,86.293,0.009,3.832,3.438,1
15,22.925,32.029,0.418,66.674,1
15,192.528,0,51.222,0.996,1
15,192.528,0.003,13.043,66.674,1
16,0.765,2178.911,0.023,127.55,1
16,55.037,0,105.657,2.509,1
16,55.037,0.024,2.034,127.55,2
17,5.666,7.4,0.087,81.801,1
17,206.928,0,46.909,3.739,1
17,206.928,0.125,1.196,81.801,1
18,1.539,243.6,0.015,226.452,4
19,2.656,5.831,0.06,1.859,1
19,2.656,352.73,0.001,104.805,2
19,70.802,0.011,2.569,1.859,1
20,3.181,36.074,0.368,1.919,1
20,3.181,933.795,0.004,123.896,2
20,176.126,0.001,21.417,1.919,1
21,5.754,1686.906,0.141,116.083,1
21,183.658,0.001,284.43,3.038,1
21,183.658,0.259,5.571,116.083,1
22,3.166,1319.127,0.048,26.618,1
22,227.688,0,238.824,0.4,1
22,227.688,0.019,4.235,26.618,1
23,334.924,0,60.705,0.329,1
24,2.816,266.32,0.36,323.176,1
24,2.817,8.531,0.833,6.825,1
24,273.671,0,58.99,6.825,1
24,273.671,0.002,25.498,323.176,1
