Phase,Count,Frequency
0000-0300,1,1.0065425264217414e-4
0000-0300-0303,2,2.0130850528434828e-4
0001-0301-0303,2,2.0130850528434828e-4
0001-0303,1,1.0065425264217414e-4
0002-0302,1,1.0065425264217414e-4
0003-0010-0303,1,1.0065425264217414e-4
0010,76,0.007649723200805234
0010-0011,2,2.0130850528434828e-4
0010-0011-0110-0111-0300-0301,1,1.0065425264217414e-4
0010-0011-0111,1,1.0065425264217414e-4
0010-0011-0111-0300-0301,1,1.0065425264217414e-4
0010-0011-0300-0301,4,4.0261701056869655e-4
0010-0012,2,2.0130850528434828e-4
0010-0012-0300-0302,4,4.0261701056869655e-4
0010-0012-0302,5,5.032712632108706e-4
0010-0012-0302-0310,1,1.0065425264217414e-4
0010-0012-0312,3,3.019627579265224e-4
0010-0013,2,2.0130850528434828e-4
0010-0013-0113-0303,1,1.0065425264217414e-4
0010-0013-0200-0303,1,1.0065425264217414e-4
0010-0013-0210-0303,1,1.0065425264217414e-4
0010-0013-0213-0303,1,1.0065425264217414e-4
0010-0013-0300-0303,18,0.0018117765475591343
0010-0013-0303,68,0.006844489179667841
0010-0013-0303-0310,3,3.019627579265224e-4
0010-0013-0310-0313,1,1.0065425264217414e-4
0010-0013-0313,6,6.039255158530448e-4
0010-0100-0300,3,3.019627579265224e-4
0010-0100-0300-0303,9,9.058882737795671e-4
0010-0102-0300-0302,1,1.0065425264217414e-4
0010-0103-0303,1,1.0065425264217414e-4
0010-0110,5,5.032712632108706e-4
0010-0110-0300,2,2.0130850528434828e-4
0010-0110-0300-0301,1,1.0065425264217414e-4
0010-0110-0300-0302,2,2.0130850528434828e-4
0010-0110-0300-0303,7,7.04579768495219e-4
0010-0110-0303,5,5.032712632108706e-4
0010-0110-0312,1,1.0065425264217414e-4
0010-0110-0313,1,1.0065425264217414e-4
0010-0113-0300-0303,3,3.019627579265224e-4
0010-0113-0303,3,3.019627579265224e-4
0010-0113-0310-0313,2,2.0130850528434828e-4
0010-0113-0313,2,2.0130850528434828e-4
0010-0200-0300,2,2.0130850528434828e-4
0010-0200-0300-0303,4,4.0261701056869655e-4
0010-0200-0303,3,3.019627579265224e-4
0010-0202-0302,1,1.0065425264217414e-4
0010-0210,2,2.0130850528434828e-4
0010-0210-0300,2,2.0130850528434828e-4
0010-0210-0300-0303,5,5.032712632108706e-4
0010-0210-0303,10,0.0010065425264217413
0010-0210-0312,2,2.0130850528434828e-4
0010-0300,99,0.00996477101157524
0010-0300-0302,7,7.04579768495219e-4
0010-0300-0303,194,0.01952692501258178
0010-0302,3,3.019627579265224e-4
0010-0302-0310,1,1.0065425264217414e-4
0010-0303,132,0.013286361348766986
0010-0303-0310,22,0.002214393558127831
0010-0310,11,0.0011071967790639156
0010-0310-0313,2,2.0130850528434828e-4
0010-0312,3,3.019627579265224e-4
0010-0313,9,9.058882737795671e-4
0011,1,1.0065425264217414e-4
0011-0013-0301-0303,4,4.0261701056869655e-4
0011-0013-0303,1,1.0065425264217414e-4
0011-0013-0303-0311,1,1.0065425264217414e-4
0011-0013-0313,1,1.0065425264217414e-4
0011-0113-0301-0303,1,1.0065425264217414e-4
0011-0211-0301-0303,1,1.0065425264217414e-4
0011-0301,4,4.0261701056869655e-4
0011-0301-0303,11,0.0011071967790639156
0011-0311,1,1.0065425264217414e-4
0011-0311-0313,1,1.0065425264217414e-4
0012-0013-0302-0303,1,1.0065425264217414e-4
0012-0013-0312-0313,1,1.0065425264217414e-4
0012-0302-0303,1,1.0065425264217414e-4
0013-0303,29,0.00291897332662305
0013-0313,4,4.0261701056869655e-4
0100-0300,1,1.0065425264217414e-4
0100-0300-0303,2,2.0130850528434828e-4
0100-0300-1000,1,1.0065425264217414e-4
0103-0303-1003-1010,1,1.0065425264217414e-4
0110,3,3.019627579265224e-4
0110-0113-0303-0310-1010,1,1.0065425264217414e-4
0110-0300,2,2.0130850528434828e-4
0110-0300-0303,5,5.032712632108706e-4
0110-0300-0303-1010,6,6.039255158530448e-4
0110-0300-1010,2,2.0130850528434828e-4
0110-0303,2,2.0130850528434828e-4
0110-0303-0310,2,2.0130850528434828e-4
0110-0303-0310-1010,5,5.032712632108706e-4
0110-0303-0310-1010-1013,1,1.0065425264217414e-4
0110-0303-1010,1,1.0065425264217414e-4
0110-0303-1010-1013,2,2.0130850528434828e-4
0110-0310,2,2.0130850528434828e-4
0110-0310-1010,2,2.0130850528434828e-4
0110-0313,1,1.0065425264217414e-4
0110-1010,1,1.0065425264217414e-4
0111-0113-0303-0311-1011-1013,5,5.032712632108706e-4
0111-0301-0303,3,3.019627579265224e-4
0111-0301-0303-1011,2,2.0130850528434828e-4
0111-0301-0303-1011-1013,1,1.0065425264217414e-4
0112-0300-0302-1010-1012,3,3.019627579265224e-4
0112-0302-1010-1012,1,1.0065425264217414e-4
0112-0310-0312-1010-1012,1,1.0065425264217414e-4
0112-0312-1010-1012,3,3.019627579265224e-4
0113-0300-0303-1010-1013,7,7.04579768495219e-4
0113-0303,2,2.0130850528434828e-4
0113-0303-0310-1010-1013,1,1.0065425264217414e-4
0113-0303-1010,1,1.0065425264217414e-4
0113-0303-1010-1013,17,0.0017111222949169602
0113-0303-1013,9,9.058882737795671e-4
0113-0313-1010-1013,5,5.032712632108706e-4
0113-0313-1013,1,1.0065425264217414e-4
0200-0300-0303-1010,3,3.019627579265224e-4
0200-0300-0303-1010-1013,3,3.019627579265224e-4
0200-0300-1010,2,2.0130850528434828e-4
0203-0303-1003,1,1.0065425264217414e-4
0203-0303-1003-1010,1,1.0065425264217414e-4
0210,2,2.0130850528434828e-4
0210-0211-0300-0301-1010-1011,1,1.0065425264217414e-4
0210-0211-1010-1011,2,2.0130850528434828e-4
0210-0300-0301-1010-1011,1,1.0065425264217414e-4
0210-0300-0302-1010-1012,2,2.0130850528434828e-4
