Phase,RACIPE,DSGRN,JSD,Parameter,nState
0000-0002-0300-0302,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0001-0003-0301-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0001-0103-0201-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0001-0103-0301-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0002-0003-0302-0303,0,6.46830530401035e-4,0.6363928712191944,Phase,4
0002-0010,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0002-0010-0300-0302,3.234152652005175e-4,0.004527813712807244,0.6363928712191944,Phase,4
0002-0010-0302-0310,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0003-0010-0200-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0003-0010-0300-0303,3.234152652005175e-4,0.0019404915912031048,0.6363928712191944,Phase,4
0003-0011-0301-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0003-0011-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010,0.0038809831824062097,0,0.6363928712191944,Phase,4
0010-0011,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0011-0110-0111,3.234152652005175e-4,9.702457956015524e-4,0.6363928712191944,Phase,4
0010-0011-0200-0201,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0011-0300-0301,0.00129366106080207,0.005821474773609315,0.6363928712191944,Phase,4
0010-0011-0301,6.46830530401035e-4,0,0.6363928712191944,Phase,4
0010-0011-0311,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0012,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0012-0102-0302,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0012-0110-0312,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0012-0202-0302,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0012-0210-0312,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0012-0300-0302,0.0016170763260025874,0.00646830530401035,0.6363928712191944,Phase,4
0010-0012-0302,6.46830530401035e-4,0,0.6363928712191944,Phase,4
0010-0013-0103-0303,3.234152652005175e-4,0.00258732212160414,0.6363928712191944,Phase,4
0010-0013-0110-0303,3.234152652005175e-4,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0013-0110-0313,0,6.46830530401035e-4,0.6363928712191944,Phase,4
0010-0013-0113-0303,3.234152652005175e-4,0.0016170763260025874,0.6363928712191944,Phase,4
0010-0013-0200-0303,0,9.702457956015524e-4,0.6363928712191944,Phase,4
0010-0013-0203-0303,0,6.46830530401035e-4,0.6363928712191944,Phase,4
0010-0013-0210-0303,0,9.702457956015524e-4,0.6363928712191944,Phase,4
0010-0013-0213,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0013-0213-0303,0,0.00129366106080207,0.6363928712191944,Phase,4
0010-0013-0300-0303,0.0019404915912031048,0.014877102199223804,0.6363928712191944,Phase,4
0010-0013-0303,0.0038809831824062097,0,0.6363928712191944,Phase,4
0010-0013-0303-0310,0,0.00258732212160414,0.6363928712191944,Phase,4
0010-0013-0310-0313,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0100-0200-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0100-0300,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0100-0300-0302,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0100-0300-0303,3.234152652005175e-4,0.0071151358344113845,0.6363928712191944,Phase,4
0010-0103-0200-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0103-0300-0303,0,0.0019404915912031048,0.6363928712191944,Phase,4
0010-0103-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0110,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0110-0200-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0110-0300,9.702457956015524e-4,0,0.6363928712191944,Phase,4
0010-0110-0300-0303,3.234152652005175e-4,0.007438551099611902,0.6363928712191944,Phase,4
0010-0110-0303,9.702457956015524e-4,0,0.6363928712191944,Phase,4
0010-0110-0303-0310,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0110-0313,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0113-0300-0303,3.234152652005175e-4,0.0016170763260025874,0.6363928712191944,Phase,4
0010-0200,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0200-0300-0303,0,0.0016170763260025874,0.6363928712191944,Phase,4
0010-0200-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0203-0300-0303,0,0.0016170763260025874,0.6363928712191944,Phase,4
0010-0210,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0210-0300-0302,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0010-0210-0300-0303,0,0.0019404915912031048,0.6363928712191944,Phase,4
0010-0210-0303,6.46830530401035e-4,0,0.6363928712191944,Phase,4
0010-0210-0312,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0213-0300-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0300,0.0071151358344113845,0,0.6363928712191944,Phase,4
0010-0300-0301,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0300-0302,9.702457956015524e-4,0,0.6363928712191944,Phase,4
0010-0300-0303,0.01034928848641656,0,0.6363928712191944,Phase,4
0010-0301,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0302,6.46830530401035e-4,0,0.6363928712191944,Phase,4
0010-0302-0310,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0010-0303,0.0048512289780077615,0,0.6363928712191944,Phase,4
0010-0303-0310,6.46830530401035e-4,0,0.6363928712191944,Phase,4
0010-0310,9.702457956015524e-4,0,0.6363928712191944,Phase,4
0011-0012-0301-0302,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0011-0012-0311-0312,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0011-0013-0201-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0011-0013-0301-0303,6.46830530401035e-4,0.0038809831824062097,0.6363928712191944,Phase,4
0011-0013-0303-0311,0,6.46830530401035e-4,0.6363928712191944,Phase,4
0011-0101-0301-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0011-0113-0301-0303,0,6.46830530401035e-4,0.6363928712191944,Phase,4
0011-0201-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0011-0301,0.002263906856403622,0,0.6363928712191944,Phase,4
0011-0301-0303,0.00129366106080207,0,0.6363928712191944,Phase,4
0011-0303,6.46830530401035e-4,0,0.6363928712191944,Phase,4
0012-0013-0302-0303,0,9.702457956015524e-4,0.6363928712191944,Phase,4
0012-0102-0302,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0012-0302,0.0016170763260025874,0,0.6363928712191944,Phase,4
0012-0312,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0013-0103-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0013-0303,0.004204398447606727,0,0.6363928712191944,Phase,4
0013-0313,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0100-0200-0303-1000,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0100-0300-0303-1000,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0101-0301-0303-1001,0,0.0016170763260025874,0.6363928712191944,Phase,4
0102-0300-0302-1000,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0102-0302-1002-1010,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0103-0303-1000-1003,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0103-0303-1001-1003,3.234152652005175e-4,9.702457956015524e-4,0.6363928712191944,Phase,4
0103-0303-1003-1010,6.46830530401035e-4,0.010996119016817595,0.6363928712191944,Phase,4
0110-0111-0300-0301,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0110-0200-0300-1010,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0110-0210-0303-1010,3.234152652005175e-4,3.234152652005175e-4,0.6363928712191944,Phase,4
0110-0300,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0110-0300-0303,0.00129366106080207,0,0.6363928712191944,Phase,4
0110-0300-0303-1010,0,0.0016170763260025874,0.6363928712191944,Phase,4
0110-0300-1010,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0110-0303-0310-1010,0,6.46830530401035e-4,0.6363928712191944,Phase,4
0110-0313,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0111-0113-0301-0303,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0111-0301-0303-1011,0,0.00129366106080207,0.6363928712191944,Phase,4
0111-0301-1011,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0112-0312-1010-1012,0,0.0016170763260025874,0.6363928712191944,Phase,4
0113-0300-0303-1010,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0113-0303,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0113-0303-1010,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0113-0303-1010-1013,0.00129366106080207,0.012613195342820181,0.6363928712191944,Phase,4
0113-0313,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0113-0313-1010-1013,0,0.00129366106080207,0.6363928712191944,Phase,4
0113-1013,3.234152652005175e-4,0,0.6363928712191944,Phase,4
0200-0201-1000-1001,0,3.234152652005175e-4,0.6363928712191944,Phase,4
0200-0300-0303-1010,0,0.00517464424320828,0.6363928712191944,Phase,4
0200-0300-1010-1100,0,3.234152652005175e-4,0.6363928712191944,Phase,4
