parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.3333333333333333,5.677,12.229,0.798,3.046,0.3333333333333333
1,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,1,0.694,690.15,0.069,133.671,1
1,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.25,63.339,0.145,4.31,133.671,0.25
1,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.5,63.339,0,50.02,3.046,0.5
2,2,0303-1013,1013,0303-1013,2,0.2,116.928,0.331,2.38,73.492,0.2
2,2,0303-1013,0303,0303-1013,2,0.16666666666666666,2.138,827.717,0.058,73.492,0.16666666666666666
3,3,0303-1003-1010,0303,0303-1003-1010,3,1,7.654,1485.577,0.558,139.344,1
3,3,0303-1003-1010,1010,0303-1003-1010,3,0.3333333333333333,114.373,0.001,303.92,20.835,0.3333333333333333
3,3,0303-1003-1010,1003,0303-1003-1010,3,0.5,114.373,0.139,3.743,139.344,0.5
4,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.2,81.065,0.009,62.415,2.977,0.2
4,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.3333333333333333,1.001,1608.465,0.021,122.599,0.3333333333333333
4,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.25,1.001,16.867,1.305,2.977,0.25
5,2,0303-1003,0303,0300-0303-1003-1010,2,2,1.499,292.587,0.083,115.278,2
5,2,0303-1003,1003,0300-0303-1003-1010,2,0.6666666666666666,85.442,0.126,3.605,115.278,0.6666666666666666
6,3,0303-1010-1013,1010,0303-1003-1010,3,0.25,222.015,0,323.069,0.87,0.25
6,3,0303-1010-1013,0303,0303-1003-1010,3,0.5,3.914,101.372,0.824,70.478,0.5
6,3,0303-1010-1013,1013,0303-1003-1010,3,0.16666666666666666,222.015,0.006,81.9,70.478,0.16666666666666666
7,2,0010-0313,0313,0010-0013-0303,2,0.4,0.921,34.681,6.029,73.87,0.4
7,2,0010-0313,0010,0010-0013-0303,2,1,7.231,0.01,212.833,1.574,1
8,2,0113-0303,0113,0113-0303,2,0.5,0.325,3.362,31.702,288.332,0.5
8,2,0113-0303,0303,0113-0303,2,0.3333333333333333,0.322,708.438,0.366,288.332,0.3333333333333333
9,3,0300-0303-1010,1010,0300-0303-1010-1013-1113,3,0.2,81.065,0.012,93.038,1.844,0.2
9,3,0300-0303-1010,0300,0300-0303-1010-1013-1113,3,0.16666666666666666,1.503,62.191,1.902,1.844,0.16666666666666666
9,3,0300-0303-1010,0303,0300-0303-1010-1013-1113,3,0.75,1.451,1670.258,0.34,78.216,0.75
10,2,0301-1011,1011,0301-0303-1003-1011,2,0.3333333333333333,100.466,0.027,149.727,3.937,0.3333333333333333
10,2,0301-1011,0301,0301-0303-1003-1011,2,3,3.624,381.064,3.282,3.937,3
11,1,0303,0303,0303,1,0.5,3.163,707.224,0.144,119.635,0.5
12,3,0302-1010-1012,1012,0300-0302-1010-1012,3,0.2,7.736,0.049,106.404,19.848,0.2
12,3,0302-1010-1012,1010,0300-0302-1010-1012,3,0.3333333333333333,7.736,0.003,110.792,0.277,0.3333333333333333
12,3,0302-1010-1012,0302,0300-0302-1010-1012,3,0.25,0.268,208.388,3.932,19.848,0.25
13,3,0303-1003-1010,1010,0300-0303-1003-1010,3,0.6666666666666666,225.702,0.001,25.107,0.998,0.6666666666666666
13,3,0303-1003-1010,0303,0300-0303-1003-1010,3,1,5.457,682.236,0.04,39.821,1
13,3,0303-1003-1010,1003,0300-0303-1003-1010,3,0.5,225.702,0.219,2.016,39.821,0.5
14,3,0010-0013-0303,0303,0010-0013-0303,3,0.25,0.459,314.569,0.019,107.149,0.25
14,3,0010-0013-0303,0013,0010-0013-0303,3,0.16666666666666666,23.614,0.587,1.81,107.149,0.16666666666666666
14,3,0010-0013-0303,0010,0010-0013-0303,3,0.2,24.121,0.003,113.181,1.236,0.2
15,2,0010-0303,0010,0010-0303,2,0.3333333333333333,42.838,0,19.151,2.973,0.3333333333333333
15,2,0010-0303,0303,0010-0303,2,1,4.901,85.781,0.01,157.907,1
16,3,0303-1003-1010,0303,0303-1003-1010,3,0.5,1.451,78.136,0.056,186.344,0.5
16,3,0303-1003-1010,1010,0303-1003-1010,3,0.16666666666666666,57.033,0.002,103.925,6.303,0.16666666666666666
16,3,0303-1003-1010,1003,0303-1003-1010,3,0.25,55.139,3.933,1.384,186.344,0.25
17,1,0303,0303,0303-1010-1013,1,0.6,22.29,2898.538,0.042,104.484,0.6
18,3,0301-0303-1011,0303,0301-0303-1001,3,1,2.707,2128.279,0.015,323.22,1
18,3,0301-0303-1011,1011,0301-0303-1001,3,0.5,72.088,0.148,5.237,10.054,0.5
18,3,0301-0303-1011,0301,0301-0303-1001,3,0.3333333333333333,2.913,29.692,0.163,10.054,0.3333333333333333
19,4,0301-0303-1011-1013,1013,0301-0303-1003-1011-1103,4,2,293.504,0.004,2.791,131.963,2
19,4,0301-0303-1011-1013,0301,0301-0303-1003-1011-1103,4,0.16666666666666666,3.432,322.78,1.536,1.441,0.16666666666666666
19,4,0301-0303-1011-1013,0303,0301-0303-1003-1011-1103,4,0.25,3.429,493.785,0.061,131.963,0.25
19,4,0301-0303-1011-1013,1011,0301-0303-1003-1011-1103,4,0.2,293.504,0.003,70.741,1.441,0.2
21,4,0300-0303-1010-1013,1013,0203-0300-0303-1010-1013,4,0.16666666666666666,69.015,0.093,30.394,135.807,0.16666666666666666
21,4,0300-0303-1010-1013,1010,0203-0300-0303-1010-1013,4,0.25,69.015,0.002,133.946,3.334,0.25
21,4,0300-0303-1010-1013,0300,0203-0300-0303-1010-1013,4,0.5,0.741,20.267,3.408,3.334,0.5
21,4,0300-0303-1010-1013,0303,0203-0300-0303-1010-1013,4,0.6666666666666666,0.735,410.953,0.773,135.807,0.6666666666666666
22,1,1010,1010,1010,1,0.2,78.953,0,68.359,0.367,0.2
23,1,0010,0010,0010-0300-0303,1,3,18.404,0.013,43.719,0.995,3
24,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.25,104.87,0.001,137.206,1.848,0.25
24,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.5,1.516,20.398,2.941,1.848,0.5
24,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.6666666666666666,1.515,1395.106,0.048,108.834,0.6666666666666666
25,3,0303-1010-1013,1013,0303-1010-1013,3,1,89.108,0.027,3.104,94.467,1
25,3,0303-1010-1013,1010,0303-1010-1013,3,0.2,89.108,0.001,190.4,2.362,0.2
25,3,0303-1010-1013,0303,0303-1010-1013,3,0.16666666666666666,0.917,1362.896,0.062,94.467,0.16666666666666666
26,3,0303-1010-1013,1010,0203-0303-1010-1013,3,0.5,53.097,0,447.712,5.286,0.5
26,3,0303-1010-1013,0303,0203-0303-1010-1013,3,0.6666666666666666,0.766,242.347,0.914,97.569,0.6666666666666666
26,3,0303-1010-1013,1013,0203-0303-1010-1013,3,0.25,53.097,0.008,37.545,97.569,0.25
27,2,0300-1010,1010,0300-1010,2,0.2,104.87,0.016,253.251,0.867,0.2
27,2,0300-1010,0300,0300-1010,2,0.16666666666666666,1.515,166.241,7.871,0.867,0.16666666666666666
28,3,0303-1010-1013,0303,0303-1010-1013,3,1,1.906,1044.431,1.801,61.81,1
28,3,0303-1010-1013,1013,0303-1010-1013,3,0.5,104.395,0.036,61.064,61.81,0.5
28,3,0303-1010-1013,1010,0303-1010-1013,3,0.3333333333333333,104.395,0.009,118.733,26.355,0.3333333333333333
29,1,1010,1010,1010,1,0.25,129.814,0,356.99,0.168,0.25
30,2,0010-0300,0010,0010-0300,2,0.2,16.941,0.086,97.647,2.009,0.2
30,2,0010-0300,0300,0010-0300,2,0.16666666666666666,3.831,21.28,1.657,2.009,0.16666666666666666
31,2,0303-1013,1013,0303-1010-1013,2,0.6666666666666666,89.774,0.053,1.575,105.995,0.6666666666666666
31,2,0303-1013,0303,0303-1010-1013,2,1,0.944,377.933,0.086,105.995,1
32,2,0113-0303,0303,0113-0303,2,0.5,0.322,708.438,0.366,288.332,0.5
32,2,0113-0303,0113,0113-0303,2,0.25,0.325,3.362,31.702,288.332,0.25
33,4,0303-1010-1013-1103,0303,0303-1010-1013-1103,4,0.16666666666666666,1.489,1026.6,1.086,203.745,0.16666666666666666
33,4,0303-1010-1013-1103,1103,0303-1010-1013-1103,4,0.2,64.976,0.695,1.088,203.745,0.2
