Phase,RACIPE,DSGRN,JSD,Parameter,nState
-1,0,0.007338357794525982,0.08793467853499508,Phase,2
0002,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0002-2001,0,1.9833399444664816e-4,0.08793467853499508,Phase,2
0002-2020,5.950019833399445e-4,5.950019833399445e-4,0.08793467853499508,Phase,2
0012-0020,1.9833399444664816e-4,1.9833399444664816e-4,0.08793467853499508,Phase,2
0012-0202,7.933359777865926e-4,0.0017850059500198333,0.08793467853499508,Phase,2
0012-0202-2012-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0012-0202-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0012-0202-2021,3.966679888932963e-4,0,0.08793467853499508,Phase,2
0012-0212-2020,5.950019833399445e-4,0,0.08793467853499508,Phase,2
0012-1020,0,1.9833399444664816e-4,0.08793467853499508,Phase,2
0012-2020,9.916699722332407e-4,0.001388337961126537,0.08793467853499508,Phase,2
0020-0022-0202,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0020-0202,7.933359777865926e-4,9.916699722332407e-4,0.08793467853499508,Phase,2
0021-0102,0,1.9833399444664816e-4,0.08793467853499508,Phase,2
0021-0202,0.0015866719555731853,0.0019833399444664813,0.08793467853499508,Phase,2
0021-0202-0212-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0021-0202-2021,3.966679888932963e-4,0,0.08793467853499508,Phase,2
0021-2020,0.001190003966679889,0.0017850059500198333,0.08793467853499508,Phase,2
0021-2021,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0022-0202,0.003966679888932963,0.005751685838952796,0.08793467853499508,Phase,2
0022-0202-0212,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0022-0202-0212-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0022-0202-2020,0.006346687822292741,0,0.08793467853499508,Phase,2
0022-0202-2021,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0022-0212,1.9833399444664816e-4,3.966679888932963e-4,0.08793467853499508,Phase,2
0022-0212-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0022-0212-2021,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0022-2020,0.00218167393891313,0.0031733439111463705,0.08793467853499508,Phase,2
0022-2021,0,1.9833399444664816e-4,0.08793467853499508,Phase,2
0102-2020,0.0031733439111463705,0.0035700119000396666,0.08793467853499508,Phase,2
0112-0120-0212-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
0112-0202,9.916699722332407e-4,0.0015866719555731853,0.08793467853499508,Phase,2
0112-0202-1022-2020,1.9833399444664816e-4,0,0.08793467853499508,Phase,2
