parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0112-0202-1012-2020,2,0.318,-2.159468,4.375514,-5.335188,6.537177,0.318
1,2,0202-2020,2020,0112-0202-1012-2020,2,0.682,4.898988,-4.304342,6.8272640000000004,-5.06082,0.682
2,3,0202-2020-2210,0202,0202-2020-2210,3,0.066,-3.053395,6.618746,-3.309558,5.484559,0.066
2,3,0202-2020-2210,2020,0202-2020-2210,3,0.771,7.014767,-4.115541,6.817085,-6.50594,0.771
2,3,0202-2020-2210,2210,0202-2020-2210,3,0.163,1.69492,2.90767,0.559522,-6.320075,0.163
3,2,0102-2020,2020,0021-0102-2020,2,0.707,5.8343680000000004,-7.833777,7.101017,-6.011386,0.707
3,2,0102-2020,0102,0021-0102-2020,2,0.293,-1.609599,2.074784,-3.692764,6.295191,0.293
4,2,0202-2020,2020,0120-0202-2020,2,0.405,3.753086,-4.776121,6.389381,-4.201292,0.405
4,2,0202-2020,0202,0120-0202-2020,2,0.595,-6.419569,4.767483,-4.020495,7.023514,0.595
5,2,0202-2020,2020,0202-2020,2,0.433,6.341015,-3.514708,6.682799,-2.795081,0.433
5,2,0202-2020,0202,0202-2020,2,0.567,-5.016451,3.451188,-5.056096,6.965329,0.567
6,2,0202-2020,2020,0202-2020,2,0.86,7.034454,-4.85963,5.263037,-4.559604,0.86
6,2,0202-2020,0202,0202-2020,2,0.14,-2.64066,4.94756,-5.264715,3.979633,0.14
7,3,0202-2020-2110,2020,0202-2020-2110,3,0.234,6.513717,-4.501886,5.708534,-5.334555,0.234
7,3,0202-2020-2110,0202,0202-2020-2110,3,0.194,-1.306441,7.247696,-3.835558,5.30131,0.194
7,3,0202-2020-2110,2110,0202-2020-2110,3,0.572,6.513335,0.642718,1.625785,-5.33406,0.572
8,2,0202-2020,0202,0202-2020,2,0.06,-5.251774,3.156213,-4.998218,3.849194,0.06
8,2,0202-2020,2020,0202-2020,2,0.94,6.90016,-8.545728,5.597907,-6.617547,0.94
9,1,2020,2020,2020,1,1,6.695236,-1.419069,7.141251,-6.703766,1
10,3,0202-2002-2020,2002,0202-1002-2020,3,0.11,3.746271,-0.949082,0.436303,1.318714,0.11
10,3,0202-2002-2020,2020,0202-1002-2020,3,0.136,6.656328,-6.454756,5.706676,-2.489504,0.136
10,3,0202-2002-2020,0202,0202-1002-2020,3,0.754,-4.077958,5.314269,-4.053621,7.742815,0.754
11,2,0202-2020,2020,0202-2020,2,0.328,5.5682,-5.456881,7.159411,-6.287305,0.328
11,2,0202-2020,0202,0202-2020,2,0.672,-3.803745,5.915813,-5.871908,6.850913,0.672
