parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.745,-5.068199,6.608244,-5.24032,5.679281,0.745
1,2,0202-2020,2020,0202-2020,2,0.255,6.627339,-3.773024,6.639552,-6.586753,0.255
2,2,0202-2020,2020,0120-0202-2020,2,0.467,6.524535,-5.131364,6.639552,-6.586753,0.467
2,2,0202-2020,0202,0120-0202-2020,2,0.533,-5.171003,5.249901,-5.240318,5.679281,0.533
3,3,0012-0202-2020,2020,0012-0202-2020,3,0.291,4.072861,-5.54143,6.76428,-3.659937,0.291
3,3,0012-0202-2020,0202,0012-0202-2020,3,0.488,-6.144315,6.497212,-4.872184,6.007266,0.488
3,3,0012-0202-2020,0012,0012-0202-2020,3,0.221,-0.861445,0.479447,0.784843,6.006612,0.221
4,2,0202-2020,2020,0120-0202-2020,2,0.455,6.748696,-5.131365,6.639552,-6.586753,0.455
4,2,0202-2020,0202,0120-0202-2020,2,0.545,-4.946842,5.249901,-5.240317,5.679281,0.545
5,3,0202-2001-2020,2020,0202-2001-2020,3,0.101,5.033907,-2.467737,5.69258,-3.709524,0.101
5,3,0202-2001-2020,0202,0202-2001-2020,3,0.832,-6.137412,6.530974,-6.220031,6.934902,0.832
5,3,0202-2001-2020,2001,0202-2001-2020,3,0.067,4.960377,-0.091408,-0.321554,0.863868,0.067
6,1,0202,0202,0202,1,1,-5.869478,5.033907,-5.993495,5.859242,1
7,3,0202-2001-2020,0202,0202-2001-2020,3,0.931,-4.934613,6.530974,-7.435178,6.934902,0.931
7,3,0202-2001-2020,2020,0202-2001-2020,3,0.015,5.033907,-4.248242,5.647845,-1.282561,0.015
7,3,0202-2001-2020,2001,0202-2001-2020,3,0.054,4.745912,0.417705,-0.921595,1.093784,0.054
8,2,0202-2020,2020,-1,2,0.392,7.144249,-5.692505,5.075017,-5.505752,0.392
8,2,0202-2020,0202,-1,2,0.608,-5.79935,6.944195,-5.83781,7.216956,0.608
9,3,0202-1002-2020,2020,0202-1002-2020,3,0.315,7.176146,-7.189926,5.367965,-4.914121,0.315
9,3,0202-1002-2020,0202,0202-1002-2020,3,0.267,-5.90211,5.078841,-6.987552,6.389998,0.267
9,3,0202-1002-2020,1002,0202-1002-2020,3,0.418,0.597526,-0.382886,-0.869415,6.389291,0.418
10,3,0202-0220-2020,0202,0202-2020,3,0.223,-6.524666,6.548449,-4.352771,5.614939,0.223
10,3,0202-0220-2020,2020,0202-2020,3,0.529,5.948477,-5.252101,6.821739,-5.585621,0.529
10,3,0202-0220-2020,0220,0202-2020,3,0.248,-0.169442,5.577812,2.116296,0.396581,0.248
11,2,0202-2020,0202,0202-1002-2020,2,0.604,-4.26456,5.769064,-8.015612,6.512614,0.604
11,2,0202-2020,2020,0202-1002-2020,2,0.396,6.514658,-7.358597,4.355827,-5.920854,0.396
12,2,0202-2020,0202,0202-2020,2,0.832,-6.9003,6.645681,-3.826916,7.324333,0.832
12,2,0202-2020,2020,0202-2020,2,0.168,5.572842,-5.154868,7.347643,-3.876225,0.168
13,3,0202-2002-2020,0202,0202-2002-2020,3,0.134,1.320824,5.830751,-5.237951,6.406259,0.134
13,3,0202-2002-2020,2020,0202-2002-2020,3,0.155,6.845488,-4.644777,4.004868,-1.616161,0.155
13,3,0202-2002-2020,2002,0202-2002-2020,3,0.711,4.88081,0.632665,-0.298353,3.168121,0.711
14,2,0202-2020,2020,0202-2020,2,0.774,7.467628,-3.363641,6.283312,-4.997316,0.774
14,2,0202-2020,0202,0202-2020,2,0.226,-2.647443,7.639047,0.498183,5.973396,0.226
15,2,0202-2020,0202,0202-2020,2,0.271,-2.647443,7.639047,0.498183,5.973396,0.271
15,2,0202-2020,2020,0202-2020,2,0.729,7.467628,-3.363641,6.283312,-4.177852,0.729
16,3,0202-0220-2020,0202,0202-0220-2020,3,0.571,-3.751376,6.944607,-3.118001,7.658048,0.571
16,3,0202-0220-2020,0220,0202-0220-2020,3,0.385,0.478804,5.210717,2.811901,1.262947,0.385
16,3,0202-0220-2020,2020,0202-0220-2020,3,0.044,6.528392,-0.508301,7.462349,-2.142917,0.044
17,2,0202-2020,0202,0202-2020,2,0.993,-5.862331,7.112842,-4.477554,5.25405,0.993
17,2,0202-2020,2020,0202-2020,2,0.007,2.88594,-0.413539,7.483179,-5.570335,0.007
18,3,0202-0221-2020,0221,0021-0202-2020,3,0.168,-4.482306,5.95862,2.122573,1.895224,0.168
18,3,0202-0221-2020,0202,0021-0202-2020,3,0.468,-6.858203,6.95046,-4.21302,7.113822,0.468
18,3,0202-0221-2020,2020,0021-0202-2020,3,0.364,5.614939,-4.850069,6.96154,-4.086675,0.364
19,1,2020,2020,2020,1,1,6.519574,-4.938274,6.097446,-4.899727,1
20,2,0202-2020,2020,0202-2020,2,0.467,4.355827,-4.991966,7.719332,-3.59168,0.467
20,2,0202-2020,0202,0202-2020,2,0.533,-7.368553,6.512614,-4.695493,6.519574,0.533
21,2,0202-2020,0202,0202-2020-2101,2,0.357,-3.666637,7.658048,-5.629299,5.977538,0.357
21,2,0202-2020,2020,0202-2020-2101,2,0.643,7.457298,-1.340663,6.283312,-4.666888,0.643
22,2,0202-2020,2020,0202-1200-2020,2,0.514,6.512614,-3.451947,6.988462,-5.426813,0.514
22,2,0202-2020,0202,0202-1200-2020,2,0.486,-5.695908,7.719332,-2.010249,6.485799,0.486
23,2,0202-2020,0202,0021-0202-2020,2,0.097,-7.80404,6.82757,0.035755,5.254049,0.097
