parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0303-3030,0303,0303-1030-3002-3030-3230-3300-3302,2,0.782,-11.455265,5.982116,-12.224201,5.776641,0.782
1,2,0303-3030,3030,0303-1030-3002-3030-3230-3300-3302,2,0.218,6.354409,-4.663795,6.713076,-9.004461,0.218
2,4,0303-0310-0330-3030,0310,0303-0310-0330-3030-3310,4,0.207,-4.498501,6.306755,-2.464074,-6.078015,0.207
2,4,0303-0310-0330-3030,0330,0303-0310-0330-3030-3310,4,0.103,-4.398197,0.862097,3.393078,-6.18624,0.103
2,4,0303-0310-0330-3030,3030,0303-0310-0330-3030-3310,4,0.578,6.835754,-10.452142,6.438534,-11.80136,0.578
2,4,0303-0310-0330-3030,0303,0303-0310-0330-3030-3310,4,0.112,-10.571234,6.516877,-7.996042,3.591823,0.112
3,4,0300-0303-3030-3100,0300,0300-0303-2030-2100-3030-3100-3300,4,0.298,-1.787355,6.859015,-6.684376,-1.843275,0.298
3,4,0300-0303-3030-3100,0303,0300-0303-2030-2100-3030-3100-3300,4,0.198,-8.170443,6.878383,-12.270781,4.712055,0.198
3,4,0300-0303-3030-3100,3030,0300-0303-2030-2100-3030-3100-3300,4,0.119,6.633176,-8.826535,5.20365,-12.982134,0.119
3,4,0300-0303-3030-3100,3100,0300-0303-2030-2100-3030-3100-3300,4,0.385,6.633173,-3.064352,-5.024242,-8.421627,0.385
4,5,0033-0103-0303-3003-3030,0033,0033-0103-0303-1030-3003-3030,5,0.424,-4.255254,-6.955351,0.915204,2.432696,0.424
4,5,0033-0103-0303-3003-3030,0103,0033-0103-0303-1030-3003-3030,5,0.17,-8.225079,-1.447014,-5.190069,6.806771,0.17
4,5,0033-0103-0303-3003-3030,0303,0033-0103-0303-1030-3003-3030,5,0.132,-10.404533,4.712055,-11.523533,6.806771,0.132
4,5,0033-0103-0303-3003-3030,3003,0033-0103-0303-1030-3003-3030,5,0.069,2.623176,-7.624091,-4.961548,1.825353,0.069
4,5,0033-0103-0303-3003-3030,3030,0033-0103-0303-1030-3003-3030,5,0.205,5.20365,-13.842132,6.613684,-8.312915,0.205
5,3,0303-0330-3030,0330,-1,3,0.145,-5.510776,2.763168,1.674554,-5.064279,0.145
5,3,0303-0330-3030,0303,-1,3,0.67,-10.445847,6.280518,-9.952097,6.902948,0.67
5,3,0303-0330-3030,3030,-1,3,0.185,6.354181,-5.609741,7.287377,-11.863417,0.185
6,3,0033-0303-3030,3030,0033-0103-0303-2103-3030,3,0.419,6.516911,-11.226783,7.000916,-4.339846,0.419
6,3,0033-0303-3030,0033,0033-0103-0303-2103-3030,3,0.093,-6.340801,-5.098323,1.771113,3.24031,0.093
6,3,0033-0303-3030,0303,0033-0103-0303-2103-3030,3,0.488,-11.623905,4.727369,-8.353268,7.11574,0.488
7,2,0303-3030,3030,0033-0303-3030,2,0.127,6.356999,-7.527143,6.003802,-4.621947,0.127
7,2,0303-3030,0303,0033-0303-3030,2,0.873,-7.117335,6.714459,-8.29267,8.256138,0.873
8,2,0033-0303,0303,-1,2,0.606,-15.930933,5.32545,-7.04365,7.785323,0.606
8,2,0033-0303,0033,-1,2,0.394,-9.940833,-5.447312,2.208135,6.099719,0.394
9,5,0303-0313-0330-1030-3030,0313,0302-0303-0312-0313-0330-1030-3030,5,0.304,-11.880624,5.327501,-1.920416,6.78301,0.304
9,5,0303-0313-0330-1030-3030,0330,0302-0303-0312-0313-0330-1030-3030,5,0.174,-6.639984,1.45278,2.308837,-4.548967,0.174
9,5,0303-0313-0330-1030-3030,3030,0302-0303-0312-0313-0330-1030-3030,5,0.254,4.218611,-9.904794,7.196514,-11.105416,0.254
9,5,0303-0313-0330-1030-3030,1030,0302-0303-0312-0313-0330-1030-3030,5,0.161,-2.309544,-9.883996,7.196437,-4.55095,0.161
9,5,0303-0313-0330-1030-3030,0303,0302-0303-0312-0313-0330-1030-3030,5,0.107,-11.880624,5.327519,-7.521813,7.21055,0.107
10,3,0303-0330-3030,0330,0030-0303-3030-3300,3,0.002,-1.350653,0.533141,3.057752,-7.689264,0.002
10,3,0303-0330-3030,0303,0030-0303-3030-3300,3,0.543,-7.756419,7.025962,-11.49749,4.878143,0.543
10,3,0303-0330-3030,3030,0030-0303-3030-3300,3,0.455,5.987229,-12.109211,4.445906,-11.397454,0.455
11,3,0303-3030-3300,0303,0303-1300-3000-3030-3300,3,0.353,-6.19948,7.150337,-13.818199,6.688062,0.353
11,3,0303-3030-3300,3300,0303-1300-3000-3030-3300,3,0.246,4.64203,1.932715,-7.882154,-4.865925,0.246
11,3,0303-3030-3300,3030,0303-1300-3000-3030-3300,3,0.401,8.120566,-8.153014,5.11775,-8.512779,0.401
12,4,0033-0303-3030-3032,3030,0033-0303-1030-1032-3030-3032,4,0.245,6.487542,-12.716024,8.138035,-4.407896,0.245
12,4,0033-0303-3030-3032,3032,0033-0303-1030-1032-3030-3032,4,0.371,6.427186,-12.716211,7.646744,0.257647,0.371
12,4,0033-0303-3030-3032,0303,0033-0303-1030-1032-3030-3032,4,0.034,-6.210973,4.953557,-2.241045,5.903026,0.034
12,4,0033-0303-3030-3032,0033,0033-0303-1030-1032-3030-3032,4,0.35,-4.202903,-6.229963,7.646743,2.04573,0.35
13,3,0033-0303-3030,3030,0033-0230-0233-0303-2003-2033-2103-3030,3,0.348,5.836696,-13.625443,7.375943,-9.110815,0.348
13,3,0033-0303-3030,0303,0033-0230-0233-0303-2003-2033-2103-3030,3,0.55,-10.987572,5.723588,-11.36816,8.092783,0.55
13,3,0033-0303-3030,0033,0033-0230-0233-0303-2003-2033-2103-3030,3,0.102,-5.846539,-3.358418,1.214955,6.612395,0.102
14,3,0303-3030-3300,3030,0110-0130-0300-0303-3010-3030-3300,3,0.2,7.22044,-8.420253,5.825638,-13.394092,0.2
14,3,0303-3030-3300,0303,0110-0130-0300-0303-3010-3030-3300,3,0.593,-9.59512,7.378044,-12.148292,5.198628,0.593
14,3,0303-3030-3300,3300,0110-0130-0300-0303-3010-3030-3300,3,0.207,2.704187,1.299893,-5.984164,-7.285114,0.207
15,2,0033-0313,0313,0033-0303-0313,2,0.399,-7.064726,6.287663,-3.888967,6.663209,0.399
15,2,0033-0313,0033,0033-0303-0313,2,0.601,-2.501092,-4.285915,1.827146,6.172044,0.601
16,2,0303-3030,3030,-1,2,0.436,5.836696,-9.395016,6.442589,-11.175392,0.436
16,2,0303-3030,0303,-1,2,0.564,-12.88054,6.512856,-12.017024,8.092783,0.564
17,3,0303-3003-3030,3030,0303-3003-3030-3300-3320,3,0.368,7.633868,-8.887618,7.172536,-6.986793,0.368
17,3,0303-3003-3030,3003,0303-3003-3030-3300-3320,3,0.059,5.636316,-2.512434,-3.857722,0.537778,0.059
17,3,0303-3003-3030,0303,0303-3003-3030-3300-3320,3,0.573,-11.083155,6.820304,-10.092304,6.487542,0.573
18,2,0303-3030,3030,0203-0303-3000-3030,2,0.303,6.564131,-12.74421,5.839592,-6.888601,0.303
18,2,0303-3030,0303,0203-0303-3000-3030,2,0.697,-11.139715,4.662776,-11.129432,7.545482,0.697
19,2,0303-3031,3031,0303-3031-3321,2,0.029,6.544294,-5.593985,6.47624,-1.211723,0.029
19,2,0303-3031,0303,0303-3031-3321,2,0.971,-10.421124,6.665819,-9.884065,8.082276,0.971
20,5,0101-0103-0301-0303-3030,3030,0030-0101-0103-0301-0303-3030,5,0.743,6.129599,-12.554542,7.087424,-14.217565,0.743
20,5,0101-0103-0301-0303-3030,0301,0030-0101-0103-0301-0303-3030,5,0.109,-6.264329,4.269726,-11.529207,-1.534869,0.109
20,5,0101-0103-0301-0303-3030,0101,0030-0101-0103-0301-0303-3030,5,0.031,-3.334091,-1.531122,-4.907734,-1.534867,0.031
20,5,0101-0103-0301-0303-3030,0103,0030-0101-0103-0301-0303-3030,5,0.089,-9.25823,-1.531026,-5.627109,4.49967,0.089
20,5,0101-0103-0301-0303-3030,0303,0030-0101-0103-0301-0303-3030,5,0.028,-12.187962,4.269726,-12.238858,4.49967,0.028
21,4,0303-0330-3003-3030,0303,0033-0303-0330-3003-3030-3300,4,0.397,-6.661261,6.927893,-6.455342,7.524427,0.397
