Phase,Count,Frequency
0000-0030-0300-0303-3000-3030,1,1e-4
0003-0011-0031-0303-3003-3030,1,1e-4
0003-0013-0030-3030,1,1e-4
0003-0013-0033-0303-3003-3013-3030,1,1e-4
0003-0013-0303-2003-2013-3030,1,1e-4
0003-0013-0303-3003-3013-3030,1,1e-4
0003-0013-0303-3003-3030,1,1e-4
0003-0013-0303-3013-3030,1,1e-4
0003-0013-0303-3030,7,7e-4
0003-0013-0303-3031,1,1e-4
0003-0023-0030-0032-0303-3030,1,1e-4
0003-0023-0030-0300-0303-3030,1,1e-4
0003-0023-0030-0303-3030,1,1e-4
0003-0023-0033-3030,1,1e-4
0003-0023-0303-3001-3003-3021-3023-3030,1,1e-4
0003-0023-0303-3001-3030,1,1e-4
0003-0023-0303-3003-3023-3030,2,2e-4
0003-0023-0303-3030,10,0.001
0003-0023-0303-3030-3300,1,1e-4
0003-0023-0303-3031,1,1e-4
0003-0023-3030,1,1e-4
0003-0030-0031-0303-3030,1,1e-4
0003-0030-0033-0130-0133-0303-3030,1,1e-4
0003-0030-0033-0303,1,1e-4
0003-0030-0033-0303-0320,1,1e-4
0003-0030-0033-0303-0320-3030,1,1e-4
0003-0030-0033-0303-2030,1,1e-4
0003-0030-0033-0303-3030,4,4e-4
0003-0030-0033-3030,1,1e-4
0003-0030-0300-0303,1,1e-4
0003-0030-0300-0303-3030,1,1e-4
0003-0030-0301-0303-3030,1,1e-4
0003-0030-0303,1,1e-4
0003-0030-0303-3000-3030,1,1e-4
0003-0030-0303-3003-3030,1,1e-4
0003-0030-0303-3010-3030,2,2e-4
0003-0030-0303-3030,13,0.0013
0003-0030-0303-3030-3033,1,1e-4
0003-0031,1,1e-4
0003-0031-0033-0303-3030,1,1e-4
0003-0031-0301-0303,1,1e-4
0003-0031-0303-1003-3030,1,1e-4
0003-0031-0303-3030,3,3e-4
0003-0032-0303-0330-3030,1,1e-4
0003-0032-0303-3030,6,6e-4
0003-0033-0233-0303-3030,1,1e-4
0003-0033-0300-0303-2003-2033-3030,1,1e-4
0003-0033-0300-0303-3030,2,2e-4
0003-0033-0303,3,3e-4
