Phase,RACIPE,DSGRN,JSD,Parameter,nState
0000-0003-0030-3000-3030,4.063388866314506e-4,4.063388866314506e-4,0.9302362568510525,Phase,5
0000-0030-0300-3000-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0001-0003-0030-3000-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0002-0003-0302-0303-3030,0,0.0016253555465258025,0.9302362568510525,Phase,5
0002-0003-3003-3010-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0013-0030-0303-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0013-0230-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0013-0300-0303-3030,0,0.002438033319788704,0.9302362568510525,Phase,5
0003-0013-0301-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0013-0303-1030-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0013-0303-2030-3030,0,0.0020316944331572532,0.9302362568510525,Phase,5
0003-0013-0303-3000-3010,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0013-0303-3000-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0013-0303-3030,0.001219016659894352,0,0.9302362568510525,Phase,5
0003-0023-0030-0303-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0023-0123-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0023-0300-0303-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0023-0301-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0023-0303-0320-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0023-0303-1030-3030,0,0.002438033319788704,0.9302362568510525,Phase,5
0003-0023-0303-1300-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0023-0303-1303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0023-0303-2030-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0023-0303-3003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0023-0303-3030,8.126777732629012e-4,0,0.9302362568510525,Phase,5
0003-0023-0303-3030-3031,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0023-0303-3030-3301,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0031-0303-3030,0,0.0016253555465258025,0.9302362568510525,Phase,5
0003-0030-0032-0303-3030,0,0.0020316944331572532,0.9302362568510525,Phase,5
0003-0030-0033-0303-3030,0,0.008939455505891914,0.9302362568510525,Phase,5
0003-0030-0130-0303-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0030-0230-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0300-0303-2030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0300-0303-3030,0,0.00690776107273466,0.9302362568510525,Phase,5
0003-0030-0301-0303-3030,0,0.0036570499796830555,0.9302362568510525,Phase,5
0003-0030-0303,8.126777732629012e-4,0,0.9302362568510525,Phase,5
0003-0030-0303-0310-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0303-0330-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0030-0303-2003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0303-3000-3030,4.063388866314506e-4,0.008126777732629013,0.9302362568510525,Phase,5
0003-0030-0303-3003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0303-3010-3030,0,0.002438033319788704,0.9302362568510525,Phase,5
0003-0030-0303-3030,0.003250711093051605,0,0.9302362568510525,Phase,5
0003-0030-0303-3030-3031,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-0303-3030-3300,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0030-3030,8.126777732629012e-4,0,0.9302362568510525,Phase,5
0003-0031-0032-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0031-0033-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0031-0131-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0031-0231-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0031-0303-2030-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0031-0303-3003-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0031-0303-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0032-0033-0303-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0032-0300-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0032-0301-0303-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0032-0303-0313-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0032-0303-1030-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0032-0303-1303-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0032-0303-3000-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0032-0303-3003-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0032-0303-3010-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0032-0303-3030,8.126777732629012e-4,0,0.9302362568510525,Phase,5
0003-0032-0303-3030-3031,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0032-0303-3030-3200,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0133-0303-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0033-0300-0303-3003-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0033-0300-0303-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0033-0301-0303-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0033-0303-0320-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-0330-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0033-0303-1003-1033,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-1030-3030,8.126777732629012e-4,0.005282405526208858,0.9302362568510525,Phase,5
0003-0033-0303-2003-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0033-0303-2030-3030,0,0.0016253555465258025,0.9302362568510525,Phase,5
0003-0033-0303-2300-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-2301-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3000-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3001-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3002-3030,4.063388866314506e-4,0.001219016659894352,0.9302362568510525,Phase,5
0003-0033-0303-3003-3030,0.0016253555465258025,0.01381552214546932,0.9302362568510525,Phase,5
0003-0033-0303-3003-3030-3310,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0033-0303-3010-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0033-0303-3020-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3030,0.0077204388459975615,0,0.9302362568510525,Phase,5
0003-0033-0303-3030-3031,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3030-3032,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3030-3200,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-0303-3030-3300,4.063388866314506e-4,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0033-3000-3003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0033-3003-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0033-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0230-0303-1030-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0230-0303-3003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0230-0303-3030-3300,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-0310-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-0313-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-0320-3030,4.063388866314506e-4,0.0016253555465258025,0.9302362568510525,Phase,5
0003-0300-0303-0330-3030,0,0.0016253555465258025,0.9302362568510525,Phase,5
0003-0300-0303-1003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-1030-3030,0,0.0020316944331572532,0.9302362568510525,Phase,5
0003-0300-0303-2003-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0300-0303-2030-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0300-0303-2300-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-3000-3020,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-3000-3030,0,0.0040633888663145065,0.9302362568510525,Phase,5
0003-0300-0303-3002-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-3003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-3010-3030,0,0.0020316944331572532,0.9302362568510525,Phase,5
0003-0300-0303-3020-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0300-0303-3030,0.0016253555465258025,0,0.9302362568510525,Phase,5
0003-0300-0303-3030-3300,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0301-0303-0310-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-0311-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-0320-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0301-0303-0330-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-1003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-1030-3030,0,0.0028443722064201544,0.9302362568510525,Phase,5
0003-0301-0303-1300-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-2003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-2300-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0301-0303-3000-3030,0,0.0016253555465258025,0.9302362568510525,Phase,5
0003-0301-0303-3002-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-3003-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0301-0303-3010-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0301-0303-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0301-0303-3030-3200,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0301-0303-3030-3300,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303,8.126777732629012e-4,0,0.9302362568510525,Phase,5
0003-0303-0313-1003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-0320-1030-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-0323-1330-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-0330-0331-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-0330-1030-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-0330-3000-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-0330-3010-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-0330-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-1003-3000-3030,0,0.002438033319788704,0.9302362568510525,Phase,5
0003-0303-1003-3001-3030,4.063388866314506e-4,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1003-3010-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-1003-3020-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-1003-3030,0.0016253555465258025,0,0.9302362568510525,Phase,5
0003-0303-1003-3030-3300,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1022-1030-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1030-2003-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-1030-3000-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-1030-3001-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1030-3003-3030,0,0.0016253555465258025,0.9302362568510525,Phase,5
0003-0303-1030-3010-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1030-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-1300-1310-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1300-1320-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1300-3000-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0303-1300-3003-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1302-3002-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1303-3003-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-1303-3010-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-1303-3020-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-2003-2103-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-2003-3000-3030,0,0.001219016659894352,0.9302362568510525,Phase,5
0003-0303-2003-3010-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-2003-3020-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-2003-3030,0.001219016659894352,0,0.9302362568510525,Phase,5
0003-0303-2003-3030-3031,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-2003-3030-3300,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-2300-2301-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-2300-2310-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-2300-3000-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-2301-3001-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3000-3001-3030,0,0.0020316944331572532,0.9302362568510525,Phase,5
0003-0303-3000-3002-3030,0,0.0020316944331572532,0.9302362568510525,Phase,5
0003-0303-3000-3003-3030,0.001219016659894352,0.00650142218610321,0.9302362568510525,Phase,5
0003-0303-3000-3030,0.0020316944331572532,0,0.9302362568510525,Phase,5
0003-0303-3000-3030-3100,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3000-3030-3200,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3000-3030-3300,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3001-3002-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3001-3003-3030,8.126777732629012e-4,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-3001-3003-3031,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3001-3030-3201,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3001-3030-3301,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3002-3010-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3002-3020-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-3002-3030,8.126777732629012e-4,0,0.9302362568510525,Phase,5
0003-0303-3002-3030-3203,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-3003-3010-3030,4.063388866314506e-4,0.005688744412840309,0.9302362568510525,Phase,5
0003-0303-3003-3020,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-3003-3020-3030,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-3003-3030,0.005688744412840309,0,0.9302362568510525,Phase,5
0003-0303-3003-3030-3031,0,8.126777732629012e-4,0.9302362568510525,Phase,5
0003-0303-3003-3030-3032,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3003-3030-3033,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-3003-3031,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-3010-3011-3030,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3010-3030,4.063388866314506e-4,0,0.9302362568510525,Phase,5
0003-0303-3010-3030-3110,0,4.063388866314506e-4,0.9302362568510525,Phase,5
0003-0303-3010-3030-3300,0,4.063388866314506e-4,0.9302362568510525,Phase,5
