Phase,Count,Frequency
0001-0301-0303,2,2.0185708518368994e-4
0010,26,0.0026241421073879695
0010-0011,1,1.0092854259184497e-4
0010-0011-0110-0111,1,1.0092854259184497e-4
0010-0011-0110-0111-0300-0301,1,1.0092854259184497e-4
0010-0011-0200-0201-0300-0301,2,2.0185708518368994e-4
0010-0011-0210-0211,1,1.0092854259184497e-4
0010-0011-0300-0301,2,2.0185708518368994e-4
0010-0011-0310-0311,1,1.0092854259184497e-4
0010-0012-0110-0112-0302,1,1.0092854259184497e-4
0010-0012-0302,2,2.0185708518368994e-4
0010-0012-0302-0310,3,3.027856277755349e-4
0010-0012-0310-0312,1,1.0092854259184497e-4
0010-0012-0312,2,2.0185708518368994e-4
0010-0013-0110-0303,2,2.0185708518368994e-4
0010-0013-0113-0303,1,1.0092854259184497e-4
0010-0013-0210-0303,2,2.0185708518368994e-4
0010-0013-0213,1,1.0092854259184497e-4
0010-0013-0300-0303,12,0.0012111425111021397
0010-0013-0303,63,0.006358498183286233
0010-0013-0303-0310,6,6.055712555510698e-4
0010-0013-0310-0313,1,1.0092854259184497e-4
0010-0013-0313,10,0.0010092854259184498
0010-0100-0300-0303,13,0.0013120710536939847
0010-0103-0303,1,1.0092854259184497e-4
0010-0110,1,1.0092854259184497e-4
0010-0110-0300,1,1.0092854259184497e-4
0010-0110-0300-0302,2,2.0185708518368994e-4
0010-0110-0300-0303,8,8.074283407347598e-4
0010-0110-0303,8,8.074283407347598e-4
0010-0110-0312,1,1.0092854259184497e-4
0010-0110-0313,1,1.0092854259184497e-4
0010-0113-0300-0303,1,1.0092854259184497e-4
0010-0113-0303,6,6.055712555510698e-4
0010-0113-0310-0313,1,1.0092854259184497e-4
0010-0113-0313,2,2.0185708518368994e-4
0010-0200-0300,1,1.0092854259184497e-4
0010-0200-0300-0303,3,3.027856277755349e-4
0010-0210,1,1.0092854259184497e-4
0010-0210-0300-0303,3,3.027856277755349e-4
0010-0210-0303,14,0.0014129995962858296
0010-0210-0312,1,1.0092854259184497e-4
0010-0300,28,0.002825999192571659
0010-0300-0302,2,2.0185708518368994e-4
0010-0300-0303,116,0.011707710940654016
0010-0302,1,1.0092854259184497e-4
0010-0303,65,0.006560355268469923
0010-0303-0310,34,0.003431570448122729
0010-0310,11,0.0011102139685102946
0010-0310-0312,2,2.0185708518368994e-4
0010-0310-0313,4,4.037141703673799e-4
0010-0312,1,1.0092854259184497e-4
0010-0313,7,7.064997981429148e-4
0011-0013-0301-0303,8,8.074283407347598e-4
0011-0013-0303,1,1.0092854259184497e-4
0011-0013-0303-0311,6,6.055712555510698e-4
0011-0111-0301-0303,1,1.0092854259184497e-4
0011-0301-0303,13,0.0013120710536939847
0011-0303-0311,1,1.0092854259184497e-4
0012-0302,1,1.0092854259184497e-4
0013-0303,11,0.0011102139685102946
0101-0102-0301-0302-1001-1002,1,1.0092854259184497e-4
0101-0201-0303-1001,1,1.0092854259184497e-4
0101-0301-0303-1001,4,4.037141703673799e-4
0101-0303-1001,1,1.0092854259184497e-4
0102-0300-0302-1002-1010,2,2.0185708518368994e-4
0103-0303-1003-1010,4,4.037141703673799e-4
0103-0303-1010-1013,1,1.0092854259184497e-4
0110-0111-0200-0201-0300-0301-1010-1011,1,1.0092854259184497e-4
0110-0111-0310-0311,1,1.0092854259184497e-4
0110-0112-0302-0310-1010-1012,1,1.0092854259184497e-4
0110-0113-0303-0310,1,1.0092854259184497e-4
0110-0113-0303-0310-1010-1013,7,7.064997981429148e-4
0110-0210-0303,1,1.0092854259184497e-4
0110-0210-0303-1010,1,1.0092854259184497e-4
0110-0300-0302,1,1.0092854259184497e-4
0110-0300-0303,2,2.0185708518368994e-4
0110-0300-0303-1010,13,0.0013120710536939847
0110-0300-0303-1010-1013,4,4.037141703673799e-4
0110-0300-1010,8,8.074283407347598e-4
0110-0303,3,3.027856277755349e-4
0110-0303-0310,6,6.055712555510698e-4
0110-0303-0310-1010,25,0.002523213564796124
0110-0303-0310-1010-1013,10,0.0010092854259184498
0110-0303-1010,6,6.055712555510698e-4
0110-0303-1010-1013,2,2.0185708518368994e-4
0110-0310,2,2.0185708518368994e-4
0110-0310-0312-1010,1,1.0092854259184497e-4
0110-0310-0313,1,1.0092854259184497e-4
0110-0310-0313-1010,2,2.0185708518368994e-4
0110-0310-1010,7,7.064997981429148e-4
