Phase,Count,Frequency
0002-0003-0302-0303-3000-3003-3030,1,1e-4
0003-0013-0030-0303-3003-3030,1,1e-4
0003-0013-0303-2003-2013-2300-2310-3030,1,1e-4
0003-0013-0303-3003-3012-3030,1,1e-4
0003-0013-0303-3003-3013-3030,2,2e-4
0003-0013-0303-3030,1,1e-4
0003-0023-0030-0303-3003-3030,1,1e-4
0003-0023-0303-0320-3003-3030,1,1e-4
0003-0023-0303-1030-3003-3023-3030,2,2e-4
0003-0023-0303-3003-3023-3030,2,2e-4
0003-0023-0303-3003-3030,1,1e-4
0003-0030-0033-0303-0330-0333-3003-3030,1,1e-4
0003-0030-0033-0303-0330-3030,1,1e-4
0003-0030-0033-0303-3000-3030,1,1e-4
0003-0030-0033-0303-3030,6,6e-4
0003-0030-0033-0303-3030-3031,1,1e-4
0003-0030-0303-0330-3003-3030,1,1e-4
0003-0030-0303-3030,5,5e-4
0003-0031-0032-0303-3030,1,1e-4
0003-0031-0033-0303-0331-3003-3030,1,1e-4
0003-0031-0033-0303-3003-3030,2,2e-4
0003-0031-0033-0303-3003-3030-3103,1,1e-4
0003-0031-0033-0303-3030,1,1e-4
0003-0031-0303-3003-3030,2,2e-4
0003-0032-0033-0303-3001-3003-3020-3030,1,1e-4
0003-0032-0033-0303-3003-3030,3,3e-4
0003-0032-0033-0303-3003-3030-3032,1,1e-4
0003-0032-0033-0303-3003-3030-3033,1,1e-4
0003-0032-0303-3003-3030,1,1e-4
0003-0032-0303-3030,1,1e-4
0003-0033-0133-0303-3030,1,1e-4
0003-0033-0233-0303-3001-3003-3030-3201,1,1e-4
0003-0033-0233-0303-3001-3003-3030-3301,1,1e-4
0003-0033-0233-0303-3003-3030-3032,1,1e-4
0003-0033-0300-0303-0320-3030,1,1e-4
0003-0033-0300-0303-3030,1,1e-4
0003-0033-0301-0303-3030,1,1e-4
0003-0033-0301-0303-3030-3200,1,1e-4
0003-0033-0303-0313-0330-3030,1,1e-4
0003-0033-0303-0313-1030-3030,1,1e-4
0003-0033-0303-0313-3030,1,1e-4
0003-0033-0303-0320-1003-3030,1,1e-4
0003-0033-0303-0323-3003-3030-3033-3103,1,1e-4
0003-0033-0303-0330-2003-2033-3030,1,1e-4
0003-0033-0303-0330-3003-3030,7,7e-4
0003-0033-0303-0330-3030,3,3e-4
0003-0033-0303-0333-3003-3030,1,1e-4
0003-0033-0303-1030-3003-3030,1,1e-4
0003-0033-0303-1030-3030,1,1e-4
0003-0033-0303-1031-1032-3003-3030,1,1e-4
0003-0033-0303-1300-1320-3003-3030-3200-3203,1,1e-4
0003-0033-0303-1310-3003-3030,1,1e-4
0003-0033-0303-2003-2033-3030,2,2e-4
0003-0033-0303-2003-2300-3030,2,2e-4
0003-0033-0303-2030-3030,2,2e-4
0003-0033-0303-2030-3030-3300,1,1e-4
0003-0033-0303-2300-3003-3030,1,1e-4
0003-0033-0303-2300-3030,1,1e-4
0003-0033-0303-2330-3030,1,1e-4
0003-0033-0303-3000-3003-3030,1,1e-4
0003-0033-0303-3001-3003-3030,4,4e-4
0003-0033-0303-3001-3003-3030-3033,1,1e-4
0003-0033-0303-3001-3030,1,1e-4
0003-0033-0303-3002-3030,3,3e-4
0003-0033-0303-3003-3010-3030,1,1e-4
0003-0033-0303-3003-3030,45,0.0045
0003-0033-0303-3003-3030-3031,4,4e-4
0003-0033-0303-3003-3030-3032,2,2e-4
0003-0033-0303-3003-3030-3032-3300,1,1e-4
0003-0033-0303-3003-3030-3033,6,6e-4
0003-0033-0303-3003-3030-3200-3203,1,1e-4
0003-0033-0303-3003-3030-3300,2,2e-4
0003-0033-0303-3003-3031,1,1e-4
0003-0033-0303-3011-3012-3031,1,1e-4
0003-0033-0303-3030,23,0.0023
0003-0033-0303-3030-3032,1,1e-4
0003-0033-0303-3030-3300,2,2e-4
0003-0300-0303-1030-3030,1,1e-4
0003-0300-0303-3030,8,8e-4
0003-0301-0303-0313-3030,1,1e-4
0003-0301-0303-0330-1030-3030,1,1e-4
0003-0301-0303-0330-3030-3300,1,1e-4
0003-0301-0303-3030,2,2e-4
0003-0303-0310-1030-3030,1,1e-4
0003-0303-0320-3002-3030,1,1e-4
0003-0303-0320-3030,1,1e-4
0003-0303-0323-0330-3003-3030,1,1e-4
0003-0303-0330-2003-3030,1,1e-4
0003-0303-0330-3003-3010-3030,1,1e-4
0003-0303-0330-3003-3030,2,2e-4
0003-0303-0330-3030,1,1e-4
0003-0303-1003-2310-3030,1,1e-4
0003-0303-1003-3001-3030,1,1e-4
0003-0303-1010-1030-3010-3030,1,1e-4
0003-0303-1030-3001-3003-3030,1,1e-4
0003-0303-1030-3030,4,4e-4
0003-0303-1031-3030,1,1e-4
0003-0303-1033-3030,1,1e-4
0003-0303-1303-3000-3003-3030,1,1e-4
0003-0303-2003-2300-3010-3030,1,1e-4
0003-0303-2003-2300-3030,1,1e-4
0003-0303-2303-3000-3003-3030,1,1e-4
0003-0303-2303-3003-3030-3300,1,1e-4
0003-0303-3000-3001-3030,1,1e-4
0003-0303-3000-3002-3030,1,1e-4
0003-0303-3000-3003-3030,4,4e-4
0003-0303-3000-3003-3030-3300,1,1e-4
0003-0303-3000-3030,1,1e-4
0003-0303-3001-3003-3030,1,1e-4
0003-0303-3002-3003-3030,1,1e-4
0003-0303-3002-3030,3,3e-4
0003-0303-3003-3010-3011-3030-3031,1,1e-4
0003-0303-3003-3010-3030,4,4e-4
0003-0303-3003-3030,13,0.0013
0003-0303-3003-3030-3032,1,1e-4
0003-0303-3003-3030-3103,1,1e-4
0003-0303-3020-3030,2,2e-4
0003-0303-3030,12,0.0012
0003-0303-3030-3300,1,1e-4
0003-1303-3001-3003-3030,1,1e-4
0011-0013-0030-0301-0303-3030,1,1e-4
0011-0301-0303-3010-3030-3300,1,1e-4
0012-0013-0302-0303-0330-1030-2013-3030,1,1e-4
0013-0030-0033-0303-0330-0333-3030,1,1e-4
0013-0030-0033-0303-0330-3030,5,5e-4
0013-0030-0033-0303-3013-3030,1,1e-4
0013-0030-0033-0303-3030,2,2e-4
0013-0030-0303-0310-0330-3030,1,1e-4
0013-0030-0303-0330-3030,1,1e-4
0013-0030-0303-3030,1,1e-4
