parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,4,0003-0303-3001-3030,0003,0001-0003-0010-0030-0301-0303-3001-3010-3030,4,0.421,-4.952678,-0.158052,-4.649803,5.768652,0.421
1,4,0003-0303-3001-3030,0303,0001-0003-0010-0030-0301-0303-3001-3010-3030,4,0.273,-10.437693,5.790533,-10.733848,5.768698,0.273
1,4,0003-0303-3001-3030,3001,0001-0003-0010-0030-0301-0303-3001-3010-3030,4,0.071,6.327558,-3.832864,-0.703836,-0.574004,0.071
1,4,0003-0303-3001-3030,3030,0001-0003-0010-0030-0301-0303-3001-3010-3030,4,0.235,6.470777,-9.092146,6.162359,-7.296803,0.235
2,3,0301-0303-3030,0301,0301-0303-3000-3030,3,0.173,-1.688743,7.472997,-7.387047,-0.977086,0.173
2,3,0301-0303-3030,0303,0301-0303-3000-3030,3,0.122,-7.573594,7.473042,-9.437029,5.073793,0.122
2,3,0301-0303-3030,3030,0301-0303-3000-3030,3,0.705,7.184776,-8.897912,5.94561,-12.285888,0.705
3,2,0303-3030,3030,0300-0303-3010-3030,2,0.988,7.125772,-13.811619,5.864859,-11.796523,0.988
3,2,0303-3030,0303,0300-0303-3010-3030,2,0.012,-4.137511,5.681923,-7.145282,5.07282,0.012
4,1,0303,0303,0030-0032-0230-0232-0303-3030,1,1,-13.83843,7.353266,-13.602749,7.196081,1
5,4,0303-3000-3030-3300,3030,0000-0003-0030-0300-0303-3000-3030,4,0.153,6.400359,-8.122701,5.252511,-12.633359,0.153
5,4,0303-3000-3030-3300,3300,0000-0003-0030-0300-0303-3000-3030,4,0.096,3.533529,2.617538,-4.892637,-6.058312,0.096
5,4,0303-3000-3030-3300,0303,0000-0003-0030-0300-0303-3000-3030,4,0.505,-9.773805,6.572598,-13.128063,5.281195,0.505
5,4,0303-3000-3030-3300,3000,0000-0003-0030-0300-0303-3000-3030,4,0.246,6.400352,-5.0551450000000004,-1.208932,-6.16536,0.246
6,2,0303-3030,3030,0003-0300-0303-3010-3030,2,0.584,6.271259,-6.96904,6.79839,-12.672815,0.584
6,2,0303-3030,0303,0003-0300-0303-3010-3030,2,0.416,-6.702648,6.610712,-10.570958,5.416203,0.416
7,2,0303-3010,0303,0130-0303-3001-3003-3010-3030,2,0.932,-9.038651,7.773543,-11.002697,7.74654,0.932
7,2,0303-3010,3010,0130-0303-3001-3003-3010-3030,2,0.068,5.887136,-4.064873,-0.675369,-7.01807,0.068
8,4,0030-0303-0320-3030,0320,0030-0103-0300-0303-0320-3030,4,0.12,-5.488059,6.745817,0.129641,-3.000239,0.12
8,4,0030-0303-0320-3030,0030,0030-0103-0300-0303-0320-3030,4,0.372,-1.844676,-4.678875,6.477596,-6.6702,0.372
8,4,0030-0303-0320-3030,3030,0030-0103-0300-0303-0320-3030,4,0.153,4.089467,-10.71292,6.477696,-10.804558,0.153
