parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0303-3030,0303,0103-0113-0303-3000-3001-3030,2,0.709,-11.293726,6.511231,-11.548594,6.085161,0.709
1,2,0303-3030,3030,0103-0113-0303-3000-3001-3030,2,0.291,6.424555,-9.585364,3.719386,-6.939651,0.291
2,2,0303-3030,0303,0003-0013-0303-3003-3013-3030,2,0.037,-8.271363,3.653177,-9.309458,6.509809,0.037
2,2,0303-3030,3030,0003-0013-0303-3003-3013-3030,2,0.963,6.4245,-14.058911,6.359136,-8.745861,0.963
3,2,0303-3030,0303,0003-0300-0303-1003-3030,2,0.005,-4.70035,5.446139,-2.177321,2.112878,0.005
3,2,0303-3030,3030,0003-0300-0303-1003-3030,2,0.995,5.416509,-10.809336,6.590029,-12.912615,0.995
4,4,0030-0303-3002-3030,3002,0030-0103-0303-3000-3002-3030,4,0.034,5.39761,-6.054433,-5.217511,1.684381,0.034
4,4,0030-0303-3002-3030,3030,0030-0103-0303-3000-3002-3030,4,0.11,5.844148,-12.415225,6.829463,-9.914335,0.11
4,4,0030-0303-3002-3030,0303,0030-0103-0303-3000-3002-3030,4,0.725,-9.453494,6.723443,-9.119093,6.957875,0.725
4,4,0030-0303-3002-3030,0030,0030-0103-0303-3000-3002-3030,4,0.131,-0.068188,-6.068601,6.828622,-4.688908,0.131
5,4,0301-0303-0330-3030,3030,-1,4,0.666,5.416395,-12.065408,6.729043,-14.565606,0.666
5,4,0301-0303-0330-3030,0301,-1,4,0.261,-5.833842,5.655512,-4.554485,-2.334268,0.261
5,4,0301-0303-0330-3030,0303,-1,4,0.04,-10.066916,5.655624,-9.782381,2.420752,0.04
5,4,0301-0303-0330-3030,0330,-1,4,0.033,-5.519557,4.336393,2.577679,-5.099379,0.033
6,2,0300-3030,3030,0030-0300-3030,2,0.893,6.368223,-12.793771,6.232255,-15.815572,0.893
6,2,0300-3030,0300,0030-0300-3030,2,0.107,-5.010311,4.736958,-3.877813,-3.983751,0.107
7,3,0303-0330-3030,0303,0302-0303-0330-2300-2330-3030,3,0.433,-10.177436,6.509739,-5.646681,7.616428,0.433
7,3,0303-0330-3030,0330,0302-0303-0330-2300-2330-3030,3,0.037,-2.499728,2.680159,4.227272,-3.675899,0.037
7,3,0303-0330-3030,3030,0302-0303-0330-2300-2330-3030,3,0.53,6.359209,-8.09112,7.43759,-10.083388,0.53
8,2,0303-3030,3030,0103-0300-0303-3030,2,0.709,6.776445,-8.958409,5.327067,-13.20884,0.709
8,2,0303-3030,0303,0103-0300-0303-3030,2,0.291,-8.605197,6.864705,-11.367282,6.1255,0.291
9,3,0303-3010-3030,3010,0103-0300-0303-1103-3010-3030,3,0.52,6.598699,-9.549588,-0.64348,-6.03291,0.52
9,3,0303-3010-3030,0303,0103-0300-0303-1103-3010-3030,3,0.311,-7.906801,6.074665,-12.952955,6.388725,0.311
