parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0303-3030,0303,0301-0303-3000-3030-3200,2,0.426,-7.099057,6.95504,-11.208127,4.342066,0.426
1,2,0303-3030,3030,0301-0303-3000-3030-3200,2,0.574,6.881836,-10.356888,7.031327,-8.825562,0.574
2,3,0303-2300-3030,3030,0003-0300-0303-1020-1030-2300-3020-3030,3,0.652,5.394807,-9.281103,5.216985,-9.222204,0.652
2,3,0303-2300-3030,0303,0003-0300-0303-1020-1030-2300-3020-3030,3,0.233,-11.246049,5.629972,-12.346926,5.521777,0.233
2,3,0303-2300-3030,2300,0003-0300-0303-1020-1030-2300-3020-3030,3,0.115,1.463407,5.453674,-7.313171,-5.150182,0.115
3,3,0303-3003-3030,3030,0030-0303-3000-3030-3200-3210,3,0.276,5.521907,-10.219692,6.061613,-10.289066,0.276
3,3,0303-3003-3030,3003,0030-0303-3000-3030-3200-3210,3,0.074,3.665152,-4.637114,-3.376101,2.513136,0.074
3,3,0303-3003-3030,0303,0030-0303-3000-3030-3200-3210,3,0.65,-6.810534,6.462118,-10.227977,7.657653,0.65
4,2,0303-3003,3003,0303-3000-3030,2,0.431,3.688821,-2.92063,-9.003295,3.613056,0.431
4,2,0303-3003,0303,0303-3000-3030,2,0.569,-7.966332,6.673374,-14.832249,5.351573,0.569
5,2,0303-3030,3030,0023-0030-0031-0123-0130-0131-0303-0313-3030,2,0.7,6.906737,-6.669464,7.349769,-5.318589,0.7
5,2,0303-3030,0303,0023-0030-0031-0123-0130-0131-0303-0313-3030,2,0.3,-10.714525,3.432887,-6.259143,6.881437,0.3
6,2,0303-3030,3030,0003-0030-0303-3030,2,0.394,5.521059,-11.672319,6.655058,-9.033496,0.394
6,2,0303-3030,0303,0003-0030-0303-3030,2,0.606,-10.435549,3.547275,-8.195313,5.672851,0.606
7,2,0303-3030,3030,0300-0303-3000-3030-3100,2,0.477,7.245807,-9.92663,4.393528,-10.343346,0.477
7,2,0303-3030,0303,0300-0303-3000-3030-3100,2,0.523,-7.007109,7.112598,-12.4696,4.73396,0.523
8,2,0303-3030,3030,-1,2,0.728,6.305062,-11.642691,7.068568,-8.59557,0.728
8,2,0303-3030,0303,-1,2,0.272,-8.730742,6.444712,-6.568166,6.379041,0.272
9,3,0303-3030-3300,3030,0203-0303-3010-3030-3300-3320,3,0.646,6.609625,-6.169666,6.389027,-11.65701,0.646
9,3,0303-3030-3300,0303,0203-0303-3010-3030-3300-3320,3,0.163,-3.075653,7.065919,-8.94474,6.099004,0.163
9,3,0303-3030-3300,3300,0203-0303-3010-3030-3300-3320,3,0.191,6.137932,3.445282,-3.703266,-5.3311,0.191
10,2,0303-3030,0303,0003-0303-2301-3001-3030,2,0.246,-8.818967,4.376463,-9.41288,3.398955,0.246
10,2,0303-3030,3030,0003-0303-2301-3001-3030,2,0.754,6.033227,-10.309334,6.906733,-6.417866,0.754
11,3,0030-0303-3030,0030,0030-0130-0301-0303-3000-3030-3100,3,0.096,-0.788447,-1.484634,6.285977,-5.014534,0.096
