Phase,Count,Frequency
0000-0003-0200-0203-3000,1,1e-4
0003,1,1e-4
0003-0013-0030-0303-3030,1,1e-4
0003-0013-0303-3003-3013-3030,1,1e-4
0003-0013-0303-3030,6,6e-4
0003-0013-3030,2,2e-4
0003-0023-0030-3030,1,1e-4
0003-0023-0032-0303-3030,1,1e-4
0003-0023-0303-3030,7,7e-4
0003-0030,1,1e-4
0003-0030-0033-0303,1,1e-4
0003-0030-0033-0303-3030,1,1e-4
0003-0030-0303,8,8e-4
0003-0030-0303-0310,1,1e-4
0003-0030-0303-0330,1,1e-4
0003-0030-0303-3030,16,0.0016
0003-0030-3030,4,4e-4
0003-0031-0303-3030,1,1e-4
0003-0031-3030,1,1e-4
0003-0032-0303,1,1e-4
0003-0032-0303-3030,3,3e-4
0003-0032-3030,1,1e-4
0003-0033-0203-3030,1,1e-4
0003-0033-0303-1003-1033-3030,1,1e-4
0003-0033-0303-1003-3030,1,1e-4
0003-0033-0303-3003-3030-3032,1,1e-4
0003-0033-0303-3030,18,0.0018
0003-0033-0303-3030-3031,2,2e-4
0003-0033-0303-3031,1,1e-4
0003-0033-3003-3030,1,1e-4
0003-0033-3030,8,8e-4
0003-0103-2003-3030,1,1e-4
0003-0103-3030,2,2e-4
0003-0203,1,1e-4
0003-0203-1030-3002-3030,1,1e-4
0003-0203-3030,6,6e-4
0003-0300-0303-3000,1,1e-4
0003-0300-0303-3000-3030,2,2e-4
0003-0300-0303-3030,4,4e-4
0003-0301-0303-1030-3030,1,1e-4
0003-0301-0303-3030,2,2e-4
0003-0302-0303-3000-3030,1,1e-4
0003-0303,3,3e-4
0003-0303-0323-3030,1,1e-4
0003-0303-0330-1030-3030,1,1e-4
0003-0303-0330-3030,4,4e-4
0003-0303-1003-3000-3020,1,1e-4
0003-0303-1003-3030,1,1e-4
0003-0303-1030-3030,6,6e-4
0003-0303-1032-3030,1,1e-4
0003-0303-2003-3001-3030,1,1e-4
0003-0303-2003-3003-3030,1,1e-4
0003-0303-2003-3030,12,0.0012
0003-0303-3000,6,6e-4
0003-0303-3000-3001,1,1e-4
0003-0303-3000-3001-3003,1,1e-4
0003-0303-3000-3001-3003-3030,1,1e-4
0003-0303-3000-3002,1,1e-4
0003-0303-3000-3020,1,1e-4
0003-0303-3000-3030,12,0.0012
0003-0303-3001,1,1e-4
0003-0303-3001-3030,3,3e-4
0003-0303-3002-3030,1,1e-4
0003-0303-3003-3030,19,0.0019
0003-0303-3010,2,2e-4
0003-0303-3010-3030,5,5e-4
0003-0303-3011-3030,1,1e-4
0003-0303-3012-3030,1,1e-4
0003-0303-3020,1,1e-4
0003-0303-3030,224,0.0224
0003-0303-3030-3301,1,1e-4
0003-0303-3031,3,3e-4
0003-1003-3000-3030,1,1e-4
0003-1003-3030,2,2e-4
0003-1030-3030,1,1e-4
0003-2003-3030,6,6e-4
0003-3000-3030,5,5e-4
0003-3001-3030,2,2e-4
0003-3002-3003-3030,1,1e-4
0003-3002-3030,1,1e-4
0003-3003-3030,4,4e-4
0003-3010-3011-3030,1,1e-4
0003-3010-3030,1,1e-4
0003-3013-3030,1,1e-4
0003-3030,78,0.0078
0003-3030-3031,1,1e-4
0013-0030-0303-3010-3030,1,1e-4
0013-0030-0303-3030,1,1e-4
0013-0032-0303-3030,1,1e-4
0013-0033-0303-3030,3,3e-4
0013-0203-3030,1,1e-4
0013-0303,1,1e-4
0013-0303-0330-3013-3030,1,1e-4
0013-0303-1013-3030,1,1e-4
0013-0303-3012-3030,1,1e-4
0013-0303-3013-3030,1,1e-4
0013-0303-3030,23,0.0023
0013-3013-3030,1,1e-4
0013-3030,3,3e-4
0023-0030,1,1e-4
0023-0030-0130-0303-3030,1,1e-4
0023-0030-0303,1,1e-4
0023-0030-0303-3030,2,2e-4
0023-0031-0303-3030,2,2e-4
0023-0033-0303-3030,1,1e-4
0023-0103-0303-3030,1,1e-4
0023-0123-0303-3030,1,1e-4
0023-0203-3030,1,1e-4
0023-0300-0303-3030,1,1e-4
0023-0303-0320-3030,1,1e-4
0023-0303-1023-3030,4,4e-4
0023-0303-1023-3030-3300,1,1e-4
0023-0303-1030-3030,1,1e-4
0023-0303-1300-3030,1,1e-4
0023-0303-2023-3030,1,1e-4
0023-0303-3002-3030,1,1e-4
0023-0303-3003-3023-3030,1,1e-4
0023-0303-3003-3030,5,5e-4
0023-0303-3010-3030,1,1e-4
0023-0303-3022-3030,1,1e-4
0023-0303-3023-3030,1,1e-4
0023-0303-3030,28,0.0028
0023-0303-3031,1,1e-4
0023-0303-3033,1,1e-4
0023-3030,2,2e-4
0030,1,1e-4
0030-0031-0033-0130-0131-0133-0303-3030,1,1e-4
0030-0031-0230-0231-0303-3030,1,1e-4
0030-0031-0303,2,2e-4
0030-0031-0303-0330-0331-3030,1,1e-4
0030-0031-0303-2030,1,1e-4
0030-0031-0303-3030,11,0.0011
0030-0031-0333-3030,1,1e-4
0030-0032-0230-0232-0303-3010-3030,1,1e-4
0030-0032-0230-0232-0303-3030,1,1e-4
0030-0032-0303,2,2e-4
0030-0032-0303-0323,1,1e-4
0030-0032-0303-0330-3030,1,1e-4
0030-0032-0303-3000-3002-3030,1,1e-4
0030-0032-0303-3030,7,7e-4
0030-0033-0130-0303-3030,1,1e-4
0030-0033-0230-0233-0303-3030,1,1e-4
0030-0033-0303,5,5e-4
0030-0033-0303-0330-3030,1,1e-4
0030-0033-0303-3030,18,0.0018
0030-0033-3030,2,2e-4
0030-0103,1,1e-4
0030-0103-0303,2,2e-4
0030-0103-0303-2030,1,1e-4
0030-0103-0303-3030,3,3e-4
0030-0130-0300-0303,1,1e-4
0030-0130-0303,1,1e-4
0030-0130-0303-3003-3030-3103,1,1e-4
0030-0130-0303-3030,6,6e-4
0030-0203,1,1e-4
0030-0203-0303-3030,1,1e-4
0030-0203-3030,1,1e-4
0030-0230-0233-0303,1,1e-4
0030-0230-0303,1,1e-4
0030-0230-0303-0320-1030,1,1e-4
0030-0230-0303-3030,6,6e-4
0030-0300,2,2e-4
0030-0300-0302,1,1e-4
0030-0300-0303,4,4e-4
0030-0300-0303-0310-3030,1,1e-4
0030-0300-0303-0330-3030,1,1e-4
0030-0300-0303-3030,17,0.0017
0030-0300-0303-3030-3200,1,1e-4
0030-0300-0310-3030,1,1e-4
0030-0300-3030,1,1e-4
0030-0301-0303-3030,2,2e-4
0030-0301-0303-3030-3300,1,1e-4
0030-0301-3030,1,1e-4
0030-0302-3030,1,1e-4
0030-0303,57,0.0057
0030-0303-0313-3030,3,3e-4
0030-0303-0320-3030,2,2e-4
0030-0303-0330,7,7e-4
0030-0303-0330-1030,1,1e-4
0030-0303-0330-3002-3030,1,1e-4
0030-0303-0330-3030,16,0.0016
0030-0303-0333,1,1e-4
0030-0303-1030,2,2e-4
0030-0303-2030,10,0.001
0030-0303-3000-3030,10,0.001
0030-0303-3003-3030,1,1e-4
0030-0303-3003-3030-3200,1,1e-4
0030-0303-3010-3030,1,1e-4
0030-0303-3030,185,0.0185
0030-0303-3030-3300,2,2e-4
0030-0330-3030,1,1e-4
0030-3030,5,5e-4
0031-0033-0303-3030,2,2e-4
0031-0033-0323-3030,1,1e-4
0031-0131-0303-3030,1,1e-4
0031-0303,2,2e-4
0031-0303-0331-3030,3,3e-4
0031-0303-3003-3030,1,1e-4
0031-0303-3030,26,0.0026
0032-0103-0303-2103-3030,1,1e-4
0032-0113-0303-3030,1,1e-4
0032-0132-0303-3030,1,1e-4
0032-0203-0303-3030,1,1e-4
0032-0230-0232-0303-3030,1,1e-4
0032-0232-0303-3030,1,1e-4
0032-0303,1,1e-4
0032-0303-0313-3030,1,1e-4
0032-0303-0322-3030,1,1e-4
0032-0303-0330-0332-3030,2,2e-4
0032-0303-0330-3030,3,3e-4
0032-0303-0332-3030,1,1e-4
0032-0303-1032-3030,2,2e-4
0032-0303-3000-3030,1,1e-4
0032-0303-3001-3030,1,1e-4
0032-0303-3030,55,0.0055
0032-0303-3030-3301,1,1e-4
0032-0303-3031,1,1e-4
0032-3030,1,1e-4
0033,1,1e-4
0033-0103-0303-2030,1,1e-4
0033-0103-0303-2033-3030,1,1e-4
0033-0103-0303-3003-3030,1,1e-4
0033-0103-0303-3030,1,1e-4
0033-0133-0303,1,1e-4
0033-0133-0303-1031-1131-3031,1,1e-4
0033-0133-0303-3030,3,3e-4
0033-0133-0303-3030-3301,1,1e-4
0033-0203-0303-3030,1,1e-4
0033-0230-0303-3030,1,1e-4
0033-0233-0303-0333-3030,1,1e-4
0033-0233-0303-1033-3030,1,1e-4
0033-0233-0303-1230-3030,1,1e-4
0033-0233-0303-3030,4,4e-4
0033-0233-0303-3030-3032,1,1e-4
0033-0300-0303-3030,1,1e-4
0033-0303,15,0.0015
0033-0303-0313,1,1e-4
0033-0303-0313-0320-3030,1,1e-4
0033-0303-0313-3030,5,5e-4
0033-0303-0313-3031,1,1e-4
0033-0303-0313-3032,1,1e-4
0033-0303-0320-3030,3,3e-4
0033-0303-0323-3030,4,4e-4
0033-0303-0330-3003-3030,1,1e-4
0033-0303-0330-3030,11,0.0011
0033-0303-0333-3030,3,3e-4
0033-0303-1003-3030,2,2e-4
0033-0303-1030-3030,1,1e-4
0033-0303-1033-3030,3,3e-4
0033-0303-2003-3030,1,1e-4
0033-0303-2030,1,1e-4
0033-0303-2030-3030,1,1e-4
0033-0303-2033-3030,2,2e-4
