Phase,Count,Frequency
0001-0003-0301-0303-3001-3030,1,1e-4
0003,1,1e-4
0003-0013-0030-3030,1,1e-4
0003-0013-0032-0303-3030,1,1e-4
0003-0013-0303-3030,9,9e-4
0003-0013-1003-1013-3030,1,1e-4
0003-0013-3030,5,5e-4
0003-0023,1,1e-4
0003-0023-0030-0303-3030,1,1e-4
0003-0023-0030-3030,1,1e-4
0003-0023-0033-0303-3030,1,1e-4
0003-0023-0033-3030,1,1e-4
0003-0023-0203-3030,1,1e-4
0003-0023-0303-0320-3030,1,1e-4
0003-0023-0303-2003-2023-3030,1,1e-4
0003-0023-0303-3003-3030,1,1e-4
0003-0023-0303-3030,8,8e-4
0003-0023-2003-2023-3030,1,1e-4
0003-0023-3030,3,3e-4
0003-0030,3,3e-4
0003-0030-0033-0303,1,1e-4
0003-0030-0033-3030,1,1e-4
0003-0030-0303,3,3e-4
0003-0030-0303-3000-3030,1,1e-4
0003-0030-0303-3003-3030,1,1e-4
0003-0030-0303-3030,14,0.0014
0003-0030-3000-3030,1,1e-4
0003-0030-3030,7,7e-4
0003-0030-3030-3031,1,1e-4
0003-0031-0033-0303-3030,1,1e-4
0003-0031-0303-3030,1,1e-4
0003-0031-3030,1,1e-4
0003-0032-0303-3030,4,4e-4
0003-0032-3030,1,1e-4
0003-0033,1,1e-4
0003-0033-0303-1003-3030,1,1e-4
0003-0033-0303-3030,19,0.0019
0003-0033-0303-3031,1,1e-4
0003-0033-2003-3030,1,1e-4
0003-0033-3003-3030,2,2e-4
0003-0033-3003-3032,1,1e-4
0003-0033-3030,2,2e-4
0003-0103-3003-3030,2,2e-4
0003-0103-3010-3030,1,1e-4
0003-0103-3030,4,4e-4
0003-0200-0203-3030,1,1e-4
0003-0203-3000,1,1e-4
0003-0203-3003-3030,2,2e-4
0003-0203-3030,9,9e-4
0003-0300-0303-3000-3030,1,1e-4
0003-0300-0303-3030,11,0.0011
0003-0301-0303-3030,2,2e-4
0003-0303,2,2e-4
0003-0303-0320-3030,1,1e-4
0003-0303-0330-3030,1,1e-4
0003-0303-1003-1300-3030,1,1e-4
0003-0303-1003-3000-3030,1,1e-4
0003-0303-1003-3030,5,5e-4
0003-0303-1030-3000-3030,1,1e-4
0003-0303-1030-3030,1,1e-4
0003-0303-1033-3030,1,1e-4
0003-0303-1300-3030,1,1e-4
0003-0303-2003-2203-3002-3030,1,1e-4
0003-0303-2003-3000-3002-3030,1,1e-4
0003-0303-2003-3001-3030,1,1e-4
0003-0303-2003-3030,7,7e-4
0003-0303-2030,1,1e-4
0003-0303-3000,5,5e-4
0003-0303-3000-3030,18,0.0018
0003-0303-3001-3030,1,1e-4
0003-0303-3002-3010-3030,1,1e-4
0003-0303-3002-3012-3030,1,1e-4
0003-0303-3002-3030,2,2e-4
0003-0303-3003,1,1e-4
0003-0303-3003-3010-3030,1,1e-4
0003-0303-3003-3030,19,0.0019
0003-0303-3003-3030-3032,1,1e-4
0003-0303-3010-3030,3,3e-4
0003-0303-3013-3030,1,1e-4
0003-0303-3020-3021,1,1e-4
0003-0303-3020-3030,1,1e-4
0003-0303-3030,194,0.0194
0003-0303-3030-3031,4,4e-4
0003-0303-3030-3300,1,1e-4
0003-0303-3030-3301,1,1e-4
0003-1003-3000-3030,1,1e-4
0003-1003-3030,2,2e-4
0003-1030-3030,1,1e-4
0003-2003-3030,3,3e-4
0003-3000-3003-3030,1,1e-4
0003-3000-3030,2,2e-4
0003-3001-3030,2,2e-4
0003-3002-3030,3,3e-4
0003-3003-3030,4,4e-4
0003-3010-3030,1,1e-4
0003-3030,76,0.0076
0010-0300-0303-3010-3030,1,1e-4
0013-0030-0303-3030,1,1e-4
0013-0030-3030,1,1e-4
0013-0033-0303-3013-3030,1,1e-4
0013-0033-0303-3030,3,3e-4
0013-0033-3030,2,2e-4
0013-0103-0303-3030,1,1e-4
0013-0203-3030,1,1e-4
0013-0303,1,1e-4
0013-0303-1003-1013-3030,1,1e-4
0013-0303-2013-3030,1,1e-4
0013-0303-3030,17,0.0017
0013-0303-3031,1,1e-4
0013-0313-1013-3030,1,1e-4
0013-2013-3013-3030,1,1e-4
0013-3030,2,2e-4
0023-0030-0031-0303-3030,1,1e-4
0023-0030-0123-0130-0303,1,1e-4
0023-0030-0303,2,2e-4
0023-0030-0303-3030,4,4e-4
0023-0031-0303-3030,1,1e-4
0023-0032-0303-3030,2,2e-4
0023-0113-0303-3030,1,1e-4
0023-0300-0303-3030,2,2e-4
0023-0301-0303-3030,2,2e-4
0023-0303,1,1e-4
0023-0303-0313-3030,1,1e-4
0023-0303-0330-1023-3030,1,1e-4
0023-0303-0330-3030,1,1e-4
0023-0303-1023-3030,1,1e-4
0023-0303-1030-3030,1,1e-4
0023-0303-2003-2023-3030,1,1e-4
0023-0303-2023-3030,2,2e-4
0023-0303-3000-3003-3030,1,1e-4
0023-0303-3001-3030,1,1e-4
0023-0303-3003-3023-3030,1,1e-4
0023-0303-3003-3030,1,1e-4
0023-0303-3030,39,0.0039
0023-0303-3030-3033,1,1e-4
0023-3030,1,1e-4
0030,2,2e-4
0030-0031-0033-0303-3030,1,1e-4
0030-0031-0303,6,6e-4
0030-0031-0303-0330-0331,1,1e-4
0030-0031-0303-3030,6,6e-4
0030-0032-0303,5,5e-4
0030-0032-0303-0330-3030,1,1e-4
0030-0032-0303-2030,1,1e-4
0030-0032-0303-3003-3030,1,1e-4
0030-0032-0303-3030,5,5e-4
0030-0033-0103-3030,1,1e-4
0030-0033-0300-0303-3030,1,1e-4
0030-0033-0303,3,3e-4
0030-0033-0303-0330,1,1e-4
0030-0033-0303-0330-0333,1,1e-4
0030-0033-0303-0330-3030,2,2e-4
0030-0033-0303-2030,2,2e-4
0030-0033-0303-3000-3030,1,1e-4
0030-0033-0303-3010-3030,1,1e-4
0030-0033-0303-3030,24,0.0024
0030-0033-0313-3030,1,1e-4
0030-0033-3030,3,3e-4
0030-0100-0103-0300-0303-3030,1,1e-4
0030-0103-0303,1,1e-4
0030-0103-0303-3030,3,3e-4
0030-0103-3030,1,1e-4
0030-0130-0303,3,3e-4
0030-0130-0303-3030,4,4e-4
0030-0130-0303-3030-3130,1,1e-4
0030-0203-0303,1,1e-4
0030-0230-0300-0303-3030,1,1e-4
0030-0230-0303,1,1e-4
0030-0230-0303-0320-3030,1,1e-4
0030-0230-0303-3030,5,5e-4
0030-0300,1,1e-4
0030-0300-0303,3,3e-4
0030-0300-0303-0320-3030-3300,1,1e-4
0030-0300-0303-0330-3030,2,2e-4
0030-0300-0303-3030,12,0.0012
0030-0300-1030,1,1e-4
0030-0300-3030,9,9e-4
0030-0301-0303-3030,2,2e-4
0030-0302-3030,1,1e-4
0030-0303,67,0.0067
0030-0303-0310,1,1e-4
0030-0303-0310-3030,2,2e-4
0030-0303-0313-0330-3030,1,1e-4
0030-0303-0313-1030,1,1e-4
0030-0303-0313-2030,1,1e-4
0030-0303-0313-3030,1,1e-4
0030-0303-0320,1,1e-4
0030-0303-0320-3030,4,4e-4
0030-0303-0321-3030,1,1e-4
0030-0303-0323-3030,1,1e-4
0030-0303-0330,4,4e-4
0030-0303-0330-1030,1,1e-4
0030-0303-0330-3030,17,0.0017
0030-0303-1030,4,4e-4
0030-0303-2030,7,7e-4
