parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-1201-2020,0202,0202-2020,3,0.327,-4.412576,5.685067,-5.627877,5.867926,0.327
1,3,0202-1201-2020,1201,0202-2020,3,0.085,0.446941,4.942011,0.821998,0.064251,0.085
1,3,0202-1201-2020,2020,0202-2020,3,0.588,6.414152,-5.202231,5.623687,-4.183508,0.588
2,3,0120-0202-2020,0202,0120-0202-2020,3,0.679,-6.679842,6.182112,-6.992233,3.274288,0.679
2,3,0120-0202-2020,2020,0120-0202-2020,3,0.295,4.191235,-4.643119,5.338923,-8.337411,0.295
2,3,0120-0202-2020,0120,0120-0202-2020,3,0.026,-0.26736,1.692898,4.610756,-3.321548,0.026
3,2,0202-2020,2020,0202-2020,2,0.842,6.585538,-5.265709,6.468491,-6.856509,0.842
3,2,0202-2020,0202,0202-2020,2,0.158,-4.133291,6.178176,-0.91959,5.640486,0.158
4,2,0202-2020,2020,0202-2020,2,0.37,6.555771,-5.203816,3.201536,-4.554195,0.37
4,2,0202-2020,0202,0202-2020,2,0.63,-2.161772,5.303129,-7.328102,6.686918,0.63
5,2,0202-2020,0202,0202-2020-2201,2,0.618,-5.253083,7.518814,-3.928784,6.704155,0.618
5,2,0202-2020,2020,0202-2020-2201,2,0.382,6.017554,-3.981334,4.64261,-3.211296,0.382
6,2,0202-2022,0202,0202-2022,2,0.028,-1.2115340000000001,3.018799,-5.561087,6.213102,0.028
6,2,0202-2022,2022,0202-2022,2,0.972,2.491194,-9.210167,-0.396393,3.680952,0.972
7,3,0202-2020-2100,2020,0202-2020-2100,3,0.25,2.789027,-6.263338,5.643511,-5.694306,0.25
7,3,0202-2020-2100,0202,0202-2020-2100,3,0.7,-6.742742,5.705761,-7.249296,4.675823,0.7
7,3,0202-2020-2100,2100,0202-2020-2100,3,0.05,2.609724,0.269039,-0.725409,-1.47067,0.05
8,2,0202-2020,0202,0202-2020,2,0.04,-5.025139,3.018798,-3.917473,6.213108,0.04
8,2,0202-2020,2020,0202-2020,2,0.96,7.402307,-8.320656,5.888844,-4.058753,0.96
9,2,0202-2020,2020,0202-2020-2210,2,0.777,7.256224,-4.668156,6.003845,-5.581043,0.777
9,2,0202-2020,0202,0202-2020-2210,2,0.223,-4.211359,7.485567,-6.387774,5.358788,0.223
10,1,2020,2020,0212-1022-2020,1,1,6.054279,-4.108865,6.597942,-3.96197,1
11,1,0202,0202,0202-2020,1,1,-9.283048,7.231026,-2.9049,6.585538,1
12,3,0202-1012-2020,0202,0202-1012-2020,3,0.009,-3.422012,3.446105,-3.387268,7.233175,0.009
12,3,0202-1012-2020,2020,0202-1012-2020,3,0.508,4.952031,-8.801375,7.231025,-3.475886,0.508
12,3,0202-1012-2020,1012,0202-1012-2020,3,0.483,-0.499978,-3.023952,0.974173,3.640094,0.483
13,2,0202-2020,0202,0202-2020,2,0.659,-4.578149,6.790402,0.05612,7.142,0.659
13,2,0202-2020,2020,0202-2020,2,0.341,4.934101,-2.915035,6.371954,-1.502049,0.341
14,3,0202-2021-2101,0202,0202-2101,3,0.737,-4.19225,7.766602,-6.310746,6.323399,0.737
14,3,0202-2021-2101,2101,0202-2101,3,0.243,6.199651,1.328435,-1.646458,1.007918,0.243
