parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0212-2011-2020,0212,0212-2011-2020,3,0.035,-1.442515,3.86485,-2.502196,6.170292,0.035
1,3,0212-2011-2020,2011,0212-2011-2020,3,0.71,6.637509,-5.173416,0.111349,0.740935,0.71
1,3,0212-2011-2020,2020,0212-2011-2020,3,0.255,6.640863,-5.173424,6.348955,-5.690596,0.255
2,2,0202-2020,0202,0202-2020,2,0.626,-5.445949,6.077213,-6.430526,6.050657,0.626
2,2,0202-2020,2020,0202-2020,2,0.374,6.292598,-5.921057,5.552668,-6.651562,0.374
3,2,0202-2020,2020,0202-2020,2,0.574,5.304492,-2.887525,6.75405,-5.29709,0.574
3,2,0202-2020,0202,0202-2020,2,0.426,-4.121488,6.00077,-6.43065,4.306609,0.426
4,2,0202-2020,0202,0202-2020,2,0.842,-8.645586,6.372584,-4.178209,6.586697,0.842
4,2,0202-2020,2020,0202-2020,2,0.158,4.218049,-4.613889,6.773949,-3.075495,0.158
5,2,0202-2020,2020,0202-0210-2020-2110,2,0.236,4.306609,-3.560583,6.717206,-5.041448,0.236
5,2,0202-2020,0202,0202-0210-2020-2110,2,0.764,-6.36339,7.468721,-4.006411,5.615695,0.764
6,2,0202-2020,2020,0202-2020,2,0.771,6.356547,-6.354608,7.384022,-5.315963,0.771
6,2,0202-2020,0202,0202-2020,2,0.229,-6.2136,5.572118,-2.304023,6.350598,0.229
7,2,0202-2020,2020,0202-1200-2020,2,0.665,7.247999,-7.798686,6.175587,-5.546683,0.665
7,2,0202-2020,0202,0202-1200-2020,2,0.335,-4.105734,3.431512,-5.669429,7.326827,0.335
8,2,0202-2020,0202,0202-1201-2020,2,0.821,-3.947301,6.765425,-7.069619,5.505586,0.821
8,2,0202-2020,2020,0202-1201-2020,2,0.179,6.499364,-2.62312,4.740591,-6.120923,0.179
9,2,0202-2020,2020,0202-1200-2020,2,0.243,4.053546,-5.863411,4.037915,-5.398084,0.243
9,2,0202-2020,0202,0202-1200-2020,2,0.757,-4.712267,6.081551,-7.403858,6.123475,0.757
10,3,0212-1012-2020,0212,1012-2020,3,0.002,-4.541801,3.463557,-2.988399,4.938318,0.002
10,3,0212-1012-2020,2020,1012-2020,3,0.869,7.814638,-5.875203,7.356708,-6.045322,0.869
10,3,0212-1012-2020,1012,1012-2020,3,0.129,1.425434,-5.299535,1.725565,4.334979,0.129
11,2,0202-2020,0202,0202-2020,2,0.771,-4.985427,6.081551,-7.008655,6.123475,0.771
