ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,10.537,0.003,17.017,1.532,3
2,95.048,0.001,25.146,0.738,4
3,0.973,160.109,1.199,1.419,2
4,195.372,0.001,126.644,2.65,1
5,136.411,0.001,149.839,0.106,2
6,1.555,118.73,0.032,58.649,2
6,133.304,0.007,8.923,0.898,1
7,0.032,57.583,0.05,142.206,2
8,1.453,79.642,0.11,73.952,3
9,46.744,0.001,147.528,1.667,2
10,2.588,98.844,0.003,163.951,4
11,3.331,167.1,0.345,80.312,2
11,70.866,0.014,21.771,80.312,1
11,70.867,0,150.385,1.321,1
12,197.848,0,78.111,1.636,3
13,53.305,0.002,39.257,69.469,3
14,1.555,118.73,0.032,58.649,2
14,133.304,0.007,8.923,0.898,1
15,0.067,62.233,0.02,117.373,3
16,35.234,0.031,11.395,81.433,2
18,58.757,0.05,4.164,83.509,1
18,58.758,0,209.59,1.09,1
19,1.593,28.214,0.041,74.545,2
19,54.716,0.004,6.224,1.206,1
20,249.3,0,87.68,0.695,1
21,1.057,53.743,0.054,215.054,2
22,0.969,54.109,0.021,213.781,3
23,2.734,206.49,0.008,87.77,1
23,93.73,0.001,39.089,0.932,2
24,122.172,0,265.713,65.19,1
25,114.548,9.369,0.017,158.084,1
25,122.708,4.962,0.183,5.498,1
26,78.8,0,178.353,0.412,2
27,78.485,0.002,165.739,192.867,2
29,9.068,245.154,2.755,64.518,1
29,220.668,0.086,27.45,64.518,2
31,1.142,237.463,1.336,132.26,2
32,0.176,34.13,0.393,103.07,2
32,11.082,0.002,139.79,1.18,2
33,1.01,17.344,0.268,167.388,1
33,51.452,0.009,5.591,167.388,3
34,198.793,0,122.349,1.778,2
35,0.816,55.177,1.461,561.927,3
36,0.831,116.865,0.902,493.475,3
37,11.139,0,135.47,0.416,1
38,307.47,0.027,0.546,177.47,2
39,220.251,0,98.606,0.908,3
40,2.182,35.376,0.79,146.804,1
40,181.109,0.002,27.872,146.804,2
41,57.561,0.003,95.218,0.092,2
42,0.455,184.778,0.22,116.862,1
42,27.926,0.007,135.235,9.024,1
43,111.046,0,215.409,0.029,1
