Phase,Count,Frequency
0000-0001-0300-0301,1,1.0067451927917044e-4
0000-0003-0303,1,1.0067451927917044e-4
0000-0300,1,1.0067451927917044e-4
0000-0300-0302,1,1.0067451927917044e-4
0000-0300-0303,4,4.0269807711668175e-4
0000-0303,2,2.0134903855834087e-4
0001-0301-0303,3,3.020235578375113e-4
0002-0302,1,1.0067451927917044e-4
0003-0010-0303,5,5.033725963958522e-4
0003-0303,2,2.0134903855834087e-4
0010,149,0.015000503372596397
0010-0011,8,8.053961542333635e-4
0010-0011-0300-0301,6,6.040471156750226e-4
0010-0011-0301-0310,1,1.0067451927917044e-4
0010-0012,4,4.0269807711668175e-4
0010-0012-0300-0302,5,5.033725963958522e-4
0010-0012-0302,4,4.0269807711668175e-4
0010-0012-0302-0310,2,2.0134903855834087e-4
0010-0012-0312,5,5.033725963958522e-4
0010-0013,1,1.0067451927917044e-4
0010-0013-0103-0303,2,2.0134903855834087e-4
0010-0013-0113-0303,1,1.0067451927917044e-4
0010-0013-0213-0303,1,1.0067451927917044e-4
0010-0013-0300-0303,14,0.0014094432699083862
0010-0013-0303,58,0.0058391221181918855
0010-0013-0303-0310,1,1.0067451927917044e-4
0010-0013-0313,10,0.0010067451927917043
0010-0100-0300,3,3.020235578375113e-4
0010-0103-0303,1,1.0067451927917044e-4
0010-0110,2,2.0134903855834087e-4
0010-0110-0300,6,6.040471156750226e-4
0010-0110-0300-0303,7,7.047216349541931e-4
0010-0110-0303,5,5.033725963958522e-4
0010-0110-0312,1,1.0067451927917044e-4
0010-0113-0303,3,3.020235578375113e-4
0010-0113-0303-0310,1,1.0067451927917044e-4
0010-0200-0300-0303,1,1.0067451927917044e-4
0010-0200-0303,2,2.0134903855834087e-4
0010-0210,2,2.0134903855834087e-4
0010-0210-0300,1,1.0067451927917044e-4
0010-0210-0300-0302,1,1.0067451927917044e-4
0010-0210-0300-0303,3,3.020235578375113e-4
0010-0210-0303,6,6.040471156750226e-4
0010-0210-0310,1,1.0067451927917044e-4
0010-0210-0313,1,1.0067451927917044e-4
0010-0300,116,0.011678244236383771
0010-0300-0301,1,1.0067451927917044e-4
0010-0300-0302,11,0.0011074197120708748
0010-0300-0303,214,0.021544347125742474
0010-0302,3,3.020235578375113e-4
0010-0302-0310,1,1.0067451927917044e-4
0010-0303,155,0.015604550488271418
0010-0303-0310,11,0.0011074197120708748
0010-0310,9,9.06070673512534e-4
0010-0310-0313,1,1.0067451927917044e-4
0010-0312,1,1.0067451927917044e-4
0010-0313,3,3.020235578375113e-4
0011,1,1.0067451927917044e-4
0011-0013-0301-0303,2,2.0134903855834087e-4
0011-0013-0303,6,6.040471156750226e-4
0011-0013-0303-0311,1,1.0067451927917044e-4
0011-0111-0301-0303,1,1.0067451927917044e-4
0011-0301,1,1.0067451927917044e-4
0011-0301-0303,15,0.0015101177891875567
0011-0303-0311,5,5.033725963958522e-4
0012-0302,3,3.020235578375113e-4
0013-0303,21,0.0021141649048625794
0013-0313,4,4.0269807711668175e-4
0100-0300,1,1.0067451927917044e-4
0100-0300-0303,1,1.0067451927917044e-4
0100-0300-0303-1000,1,1.0067451927917044e-4
0101-0301-0303,1,1.0067451927917044e-4
0102-0300-0302-1010,1,1.0067451927917044e-4
0103-0303-1003,2,2.0134903855834087e-4
0103-0303-1003-1010,1,1.0067451927917044e-4
0110,2,2.0134903855834087e-4
0110-0111-0310-0311,1,1.0067451927917044e-4
0110-0113-0303-0310,1,1.0067451927917044e-4
0110-0300,2,2.0134903855834087e-4
0110-0300-0303,5,5.033725963958522e-4
0110-0300-0303-1010,7,7.047216349541931e-4
0110-0300-1010,5,5.033725963958522e-4
0110-0302-0310-1010,1,1.0067451927917044e-4
0110-0303,2,2.0134903855834087e-4
0110-0303-0310,2,2.0134903855834087e-4
0110-0303-0310-1010,1,1.0067451927917044e-4
0110-0303-1010,3,3.020235578375113e-4
0110-0310,2,2.0134903855834087e-4
0110-0310-0313,1,1.0067451927917044e-4
0111-0301,1,1.0067451927917044e-4
0111-0303-0311-1011-1013,1,1.0067451927917044e-4
0112-0302-1010-1012,1,1.0067451927917044e-4
0113-0300-0303-1010-1013,4,4.0269807711668175e-4
0113-0303,3,3.020235578375113e-4
0113-0303-0311-1011-1013,1,1.0067451927917044e-4
0113-0303-1010,3,3.020235578375113e-4
0113-0303-1010-1013,10,0.0010067451927917043
0113-0303-1013,8,8.053961542333635e-4
0113-0313-1010-1013,2,2.0134903855834087e-4
0113-1013,1,1.0067451927917044e-4
0200-0300-0303-1010-1013,3,3.020235578375113e-4
0201-0301-0303-1001,1,1.0067451927917044e-4
0201-1000-1001,1,1.0067451927917044e-4
0210,3,3.020235578375113e-4
0210-0212-0302-1010-1012,1,1.0067451927917044e-4
0210-0300-0303,1,1.0067451927917044e-4
0210-0300-0303-1003-1010,1,1.0067451927917044e-4
0210-0300-0303-1010,14,0.0014094432699083862
0210-0300-0303-1010-1013,5,5.033725963958522e-4
0210-0300-1010,5,5.033725963958522e-4
0210-0303-1003-1010,1,1.0067451927917044e-4
0210-0303-1010,7,7.047216349541931e-4
0210-0303-1010-1013,6,6.040471156750226e-4
0210-0313-1010-1013,2,2.0134903855834087e-4
0210-1010,8,8.053961542333635e-4
0211-0300-0301-1010-1011,1,1.0067451927917044e-4
0211-0301-1011,1,1.0067451927917044e-4
0211-0311-1011,1,1.0067451927917044e-4
0211-1010-1011,1,1.0067451927917044e-4
0213-0303-1010-1013,2,2.0134903855834087e-4
0213-0303-1013,2,2.0134903855834087e-4
0213-1010-1013,1,1.0067451927917044e-4
0213-1013,1,1.0067451927917044e-4
0300,21,0.0021141649048625794
0300-0301-1000,1,1.0067451927917044e-4
0300-0301-1010,1,1.0067451927917044e-4
0300-0301-1010-1011,47,0.004731702406121011
0300-0301-1010-1200,1,1.0067451927917044e-4
0300-0302,2,2.0134903855834087e-4
0300-0302-1000-1002,2,2.0134903855834087e-4
0300-0302-1002-1010,21,0.0021141649048625794
0300-0302-1010,14,0.0014094432699083862
0300-0302-1010-1012,69,0.00694654183026276
0300-0302-1010-1012-1200,1,1.0067451927917044e-4
0300-0302-1010-1102,2,2.0134903855834087e-4
0300-0303,31,0.0031209100976542837
0300-0303-0310-1010,1,1.0067451927917044e-4
0300-0303-1000,9,9.06070673512534e-4
0300-0303-1000-1003,14,0.0014094432699083862
0300-0303-1000-1100,1,1.0067451927917044e-4
0300-0303-1000-1103,2,2.0134903855834087e-4
0300-0303-1003-1010,433,0.0435920668478808
0300-0303-1003-1010-1203,3,3.020235578375113e-4
0300-0303-1010,771,0.07762005436424041
0300-0303-1010-1013,326,0.03281989328500957
0300-0303-1010-1013-1103,4,4.0269807711668175e-4
0300-0303-1010-1013-1113,2,2.0134903855834087e-4
