parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.639,-4.391922,5.112776,0.639
1,2,01-20,20,01-20,2,0.361,5.555288,-0.094514,0.361
2,1,01,01,01,1,1,-6.355299,6.563004,1
3,2,01-20,01,01-20,2,0.921,-8.514026,6.008432,0.921
3,2,01-20,20,01-20,2,0.079,2.633432,-0.109653,0.079
4,2,01-20,01,01-20,2,0.621,-4.766669,6.378672,0.621
4,2,01-20,20,01-20,2,0.379,5.178561,0.467578,0.379
5,3,01-10-20,20,01-10-20,3,0.45,6.658967,0.848184,0.45
5,3,01-10-20,01,01-10-20,3,0.466,-5.551829,6.740447,0.466
5,3,01-10-20,10,01-10-20,3,0.084,0.423857,0.848184,0.084
6,3,01-11-20,01,01-11-20,3,0.464,-4.690442,4.982624,0.464
6,3,01-11-20,11,01-11-20,3,0.01,0.592493,4.982624,0.01
6,3,01-11-20,20,01-11-20,3,0.526,5.678818,-1.287034,0.526
7,2,01-20,01,01-20,2,0.79,-6.474726,6.226901,0.79
7,2,01-20,20,01-20,2,0.21,4.885941,1.975849,0.21
8,2,01-20,20,01-20,2,0.29,5.422526,0.2989,0.29
8,2,01-20,01,01-20,2,0.71,-5.00858,5.405952,0.71
9,2,01-20,01,01-20,2,0.686,-6.666531,6.581568,0.686
9,2,01-20,20,01-20,2,0.314,6.327939,1.053125,0.314
10,3,01-11-20,11,01-11-20,3,0.029,1.865983,6.308027,0.029
10,3,01-11-20,01,01-11-20,3,0.499,-4.593368,6.308062,0.499
10,3,01-11-20,20,01-11-20,3,0.472,7.289597,0.931895,0.472
11,3,01-11-20,20,01-11-20,3,0.42,4.194484,0.274237,0.42
11,3,01-11-20,01,01-11-20,3,0.509,-5.431758,5.721812,0.509
11,3,01-11-20,11,01-11-20,3,0.071,0.418298,5.721812,0.071
12,3,01-10-20,20,01-10-20,3,0.483,7.169882,-0.925173,0.483
12,3,01-10-20,01,01-10-20,3,0.346,-4.387448,4.848623,0.346
12,3,01-10-20,10,01-10-20,3,0.171,0.860336,-0.925173,0.171
13,3,01-11-20,11,01-11-20,3,0.167,0.925647,7.283615,0.167
13,3,01-11-20,20,01-11-20,3,0.396,6.432258,1.163489,0.396
13,3,01-11-20,01,01-11-20,3,0.437,-5.383335,7.283615,0.437
14,1,20,20,20,1,1,7.042904,-0.935382,1
15,2,01-20,20,01-20,2,0.438,6.366132,-0.985469,0.438
15,2,01-20,01,01-20,2,0.562,-5.606491,5.527903,0.562
16,2,10-20,10,10-20,2,0.506,1.412717,1.445614,0.506
16,2,10-20,20,10-20,2,0.494,6.629824,1.445614,0.494
17,2,01-20,20,01-20,2,0.444,5.328586,2.642354,0.444
17,2,01-20,01,01-20,2,0.556,-3.501931,6.931735,0.556
18,2,01-20,01,01-20,2,0.09,-2.142621,6.471703,0.09
18,2,01-20,20,01-20,2,0.91,6.55952,0.03274,0.91
19,1,01,01,01-20,1,1,-11.127752,5.975696,1
20,2,01-20,01,01-20,2,0.917,-0.663947,7.758568,0.917
20,2,01-20,20,01-20,2,0.083,6.928722,1.81781,0.083
21,1,01,01,01,1,1,-5.638907,6.664827,1
22,2,00-20,00,00-20,2,0.563,0.685901,3.853969,0.563
22,2,00-20,20,00-20,2,0.437,6.704068,0.836775,0.437
23,3,01-10-20,10,01-10-20,3,0.18,-0.035755,1.450766,0.18
23,3,01-10-20,20,01-10-20,3,0.389,5.952037,1.169859,0.389
23,3,01-10-20,01,01-10-20,3,0.431,-4.44384,6.480747,0.431
24,1,01,01,01-11,1,1,-2.112707,6.172718,1
25,3,01-10-20,20,01-10-20,3,0.464,5.182853,0.110446,0.464
25,3,01-10-20,01,01-10-20,3,0.379,-2.902016,6.467865,0.379
25,3,01-10-20,10,01-10-20,3,0.157,-0.567666,0.110445,0.157
26,3,01-10-20,20,01-10-20,3,0.392,6.574115,0.275301,0.392
26,3,01-10-20,10,01-10-20,3,0.157,1.136489,0.275301,0.157
26,3,01-10-20,01,01-10-20,3,0.451,-3.948589,5.659132,0.451
27,2,01-20,01,01-20,2,0.979,-4.139992,7.689583,0.979
27,2,01-20,20,01-20,2,0.021,3.591782,1.236999,0.021
28,2,01-20,01,01-20,2,0.844,-8.743547,6.22617,0.844
28,2,01-20,20,01-20,2,0.156,3.995987,-0.00976,0.156
29,2,01-20,20,01-20,2,0.614,7.789736,-0.711792,0.614
29,2,01-20,01,01-20,2,0.386,-3.098767,5.20095,0.386
30,2,01-20,20,01-20,2,0.428,7.434941,0.939774,0.428
30,2,01-20,01,01-20,2,0.572,-4.100571,5.670686,0.572
31,2,01-20,01,01-20,2,0.769,-5.100182,7.554413,0.769
31,2,01-20,20,01-20,2,0.231,5.50384,1.989194,0.231
32,2,11-20,20,11-20,2,0.615,4.96378,1.510979,0.615
32,2,11-20,11,11-20,2,0.385,-0.203134,6.33492,0.385
33,3,01-11-20,20,01-11-20,3,0.434,6.036295,1.465603,0.434
33,3,01-11-20,01,01-11-20,3,0.484,-4.111355,5.839455,0.484
33,3,01-11-20,11,01-11-20,3,0.082,1.662441,5.83932,0.082
34,2,01-21,21,01-21,2,0.525,2.442863,3.199292,0.525
34,2,01-21,01,01-21,2,0.475,-2.775388,7.842735,0.475
35,2,01-20,01,01-20,2,0.664,-5.819503,4.725963,0.664
35,2,01-20,20,01-20,2,0.336,6.386683,-0.338855,0.336
36,2,01-20,20,01-20,2,0.34,7.346618,1.81929,0.34
36,2,01-20,01,01-20,2,0.66,-5.30804,6.574847,0.66
37,2,01-20,20,01-20,2,0.447,7.34206,-0.940212,0.447
37,2,01-20,01,01-20,2,0.553,-4.852629,4.875251,0.553
38,2,01-20,01,01-20,2,0.922,-7.923889,7.090247,0.922
38,2,01-20,20,01-20,2,0.078,4.621769,1.135324,0.078
39,2,01-20,20,01-20,2,0.148,5.366995,2.481873,0.148
39,2,01-20,01,01-20,2,0.852,-6.376118,7.624222,0.852
40,3,01-10-20,10,01-10-20,3,0.186,1.224723,0.836284,0.186
40,3,01-10-20,20,01-10-20,3,0.404,5.85242,0.836284,0.404
40,3,01-10-20,01,01-10-20,3,0.41,-3.502201,5.764889,0.41
41,3,01-11-20,20,01-11-20,3,0.208,6.635023,1.495365,0.208
41,3,01-11-20,01,01-11-20,3,0.435,-5.573384,7.811943,0.435
41,3,01-11-20,11,01-11-20,3,0.357,0.489049,7.811943,0.357
42,2,01-20,20,01-20,2,0.411,5.818675,0.493225,0.411
42,2,01-20,01,01-20,2,0.589,-4.401011,6.773434,0.589
43,3,01-11-20,01,01-11-20,3,0.619,-4.549974,2.783564,0.619
43,3,01-11-20,11,01-11-20,3,0.208,0.853588,2.783564,0.208
43,3,01-11-20,20,01-11-20,3,0.173,3.279125,-0.75816,0.173
44,2,01-20,20,01-20,2,0.819,6.293223,1.041298,0.819
44,2,01-20,01,01-20,2,0.181,-3.59562,7.560152,0.181
45,2,01-20,20,01-20,2,0.846,8.55202,-0.567087,0.846
45,2,01-20,01,01-20,2,0.154,-1.888434,5.984425,0.154
46,1,01,01,01,1,1,-5.311992,7.208011,1
47,2,01-20,20,01-10-20,2,0.603,8.461683,-0.422876,0.603
47,2,01-20,01,01-10-20,2,0.397,-4.568916,6.036295,0.397
48,2,01-20,01,01-20,2,0.01,0.867449,5.202241,0.01
48,2,01-20,20,01-20,2,0.99,6.960154,-0.566912,0.99
49,2,01-20,01,01-20,2,0.251,-4.235746,7.229276,0.251
49,2,01-20,20,01-20,2,0.749,8.418621,0.960126,0.749
50,3,01-11-20,11,01-11-20,3,0.427,1.000336,8.411196,0.427
50,3,01-11-20,01,01-11-20,3,0.397,-4.47576,8.411196,0.397
50,3,01-11-20,20,01-11-20,3,0.176,6.476431,2.600905,0.176
51,1,20,20,20,1,1,6.459119,1.747126,1
52,2,01-20,20,01-20,2,0.633,7.090247,1.647209,0.633
52,2,01-20,01,01-20,2,0.367,-2.847181,8.185054,0.367
53,1,01,01,01,1,1,-7.925403,8.319516,1
54,3,01-10-20,20,01-10-20,3,0.601,5.930724,-1.594114,0.601
54,3,01-10-20,01,01-10-20,3,0.367,-3.812109,4.995725,0.367
54,3,01-10-20,10,01-10-20,3,0.032,-0.246434,-1.594114,0.032
55,2,11-20,20,01-11-20,2,0.112,6.120173,0.409593,0.112
55,2,11-20,11,01-11-20,2,0.888,-0.458526,7.006032,0.888
56,2,01-20,01,01-10-20,2,0.81,-4.091305,5.493017,0.81
56,2,01-20,20,01-10-20,2,0.19,6.873434,2.709185,0.19
57,1,01,01,01,1,1,-5.082487,6.668137,1
58,2,01-20,20,01-20,2,0.815,8.101247,1.819665,0.815
58,2,01-20,01,01-20,2,0.185,-2.265548,7.228069,0.185
59,2,01-20,01,01-20,2,0.345,-0.224736,4.835914,0.345
59,2,01-20,20,01-20,2,0.655,6.351822,-1.436953,0.655
60,1,01,01,01,1,1,-7.921845,8.018939,1
61,2,01-20,20,01-20,2,0.952,7.421832,-0.029101,0.952
61,2,01-20,01,01-20,2,0.048,-3.855428,6.604417,0.048
62,2,01-20,20,01-20,2,0.387,6.346416,0.223014,0.387
62,2,01-20,01,01-20,2,0.613,-6.015785,6.581554,0.613
63,2,01-20,20,01-20,2,0.429,6.025882,2.240451,0.429
63,2,01-20,01,01-20,2,0.571,-2.762856,6.274891,0.571
64,1,20,20,20,1,1,6.553393,-2.781047,1
65,2,01-20,01,01-20,2,0.61,-4.49039,5.144832,0.61
65,2,01-20,20,01-20,2,0.39,6.155829,-1.365764,0.39
66,3,01-11-20,11,01-11-20,3,0.053,1.754647,7.461802,0.053
66,3,01-11-20,20,01-11-20,3,0.352,6.804164,1.957037,0.352
66,3,01-11-20,01,01-11-20,3,0.595,-4.778305,7.461804,0.595
67,2,01-20,20,01-20,2,0.959,4.733039,2.132273,0.959
67,2,01-20,01,01-20,2,0.041,-3.896336,7.629834,0.041
68,2,01-20,01,01-20,2,0.912,-6.974138,6.680857,0.912
68,2,01-20,20,01-20,2,0.088,3.642338,1.615855,0.088
69,2,01-20,01,01-20,2,0.203,-2.757925,5.566695,0.203
69,2,01-20,20,01-20,2,0.797,7.110579,2.063292,0.797
70,2,01-11,11,01-11,2,0.885,0.370948,6.507516,0.885
70,2,01-11,01,01-11,2,0.115,-6.02788,6.507516,0.115
71,2,01-20,01,01-20,2,0.715,-5.896233,6.857332,0.715
71,2,01-20,20,01-20,2,0.285,6.230571,1.366482,0.285
72,2,01-20,01,01-20,2,0.615,-5.845264,3.438562,0.615
72,2,01-20,20,01-20,2,0.385,5.783082,-3.168802,0.385
73,2,01-11,11,01-11,2,0.516,1.456108,6.056768,0.516
73,2,01-11,01,01-11,2,0.484,-5.088177,6.056769,0.484
74,2,01-20,20,01-20,2,0.346,1.76591,-1.80882,0.346
74,2,01-20,01,01-20,2,0.654,-9.987337,4.665739,0.654
75,2,01-20,20,01-20,2,0.94,6.612793,0.616755,0.94
75,2,01-20,01,01-20,2,0.06,-4.929232,5.531071,0.06
