parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,01-10-20,01,01-10-20,3,0.445,-3.140584,5.123503,0.445
1,3,01-10-20,10,01-10-20,3,0.089,1.299722,-0.439089,0.089
1,3,01-10-20,20,01-10-20,3,0.466,5.895154,-0.43909,0.466
2,2,01-20,20,01-20,2,0.255,3.51201,-1.461573,0.255
2,2,01-20,01,01-20,2,0.745,-8.461989,4.578944,0.745
3,2,01-20,01,01-20,2,0.584,-6.940313,4.505859,0.584
3,2,01-20,20,01-20,2,0.416,5.589367,-1.755463,0.416
4,1,01,01,01,1,1,-10.294579,5.853915,1
5,2,01-20,20,01-20,2,0.38,6.010805,1.012318,0.38
5,2,01-20,01,01-20,2,0.62,-4.641176,6.063332,0.62
6,2,01-21,01,01-21,2,0.549,-3.725053,6.684736,0.549
6,2,01-21,21,01-21,2,0.451,2.696757,0.647764,0.451
7,2,01-20,20,01-20,2,0.4,5.828772,0.128975,0.4
7,2,01-20,01,01-20,2,0.6,-4.976053,6.602467,0.6
8,2,01-20,01,01-20,2,0.732,-7.123318,6.275465,0.732
8,2,01-20,20,01-20,2,0.268,4.300076,0.778023,0.268
9,2,00-20,00,00-20,2,0.865,-3.271265,1.594937,0.865
9,2,00-20,20,00-20,2,0.135,2.9753,-4.561813,0.135
10,2,11-20,20,01-11-20,2,0.331,2.459332,0.690475,0.331
10,2,11-20,11,01-11-20,2,0.669,-3.157786,7.321184,0.669
11,1,20,20,20,1,1,7.318599,-4.411051,1
12,2,01-20,01,01-11-20,2,0.48,-5.739877,3.10152,0.48
12,2,01-20,20,01-11-20,2,0.52,5.728982,-3.150457,0.52
13,2,01-20,20,01-20,2,0.195,5.710924,2.053412,0.195
13,2,01-20,01,01-20,2,0.805,-7.060997,6.80491,0.805
14,2,01-20,01,01-20,2,0.581,-2.740894,5.042507,0.581
14,2,01-20,20,01-20,2,0.419,5.684043,1.5934,0.419
15,1,01,01,01,1,1,-5.580488,7.356869,1
16,2,01-11,11,01-11,2,0.684,0.615071,4.978735,0.684
16,2,01-11,01,01-11,2,0.316,-4.957475,4.978735,0.316
17,2,00-20,20,00-20,2,0.517,7.338177,-0.785864,0.517
17,2,00-20,00,00-20,2,0.483,1.343698,2.707423,0.483
18,1,20,20,20,1,1,5.465433,-1.787542,1
19,3,01-10-20,01,01-10-20,3,0.609,-8.27657,6.951104,0.609
19,3,01-10-20,10,01-10-20,3,0.158,-1.813218,0.327012,0.158
19,3,01-10-20,20,01-10-20,3,0.233,4.618278,0.327011,0.233
20,2,01-20,20,01-20,2,0.44,6.374978,2.148044,0.44
20,2,01-20,01,01-20,2,0.56,-5.725094,5.245052,0.56
21,2,01-20,01,01-20,2,0.71,-7.421337,7.120843,0.71
21,2,01-20,20,01-20,2,0.29,4.160035,1.63481,0.29
22,2,01-20,20,01-20,2,0.484,7.354848,2.459907,0.484
22,2,01-20,01,01-20,2,0.516,-3.70104,7.242469,0.516
23,2,01-20,20,01-11-20,2,0.097,6.252855,-0.497576,0.097
23,2,01-20,01,01-11-20,2,0.903,-1.992405,5.857633,0.903
24,1,01,01,01,1,1,-5.720502,5.275026,1
25,2,01-20,01,01-20,2,0.742,-7.663401,5.412816,0.742
25,2,01-20,20,01-20,2,0.258,5.257921,-1.145761,0.258
26,2,01-20,20,01-20,2,0.453,6.770765,-0.099917,0.453
26,2,01-20,01,01-20,2,0.547,-5.934509,4.373426,0.547
27,2,01-20,20,01-20,2,0.605,7.10745,0.485128,0.605
27,2,01-20,01,01-20,2,0.395,-3.166756,6.701461,0.395
28,2,01-20,20,01-20,2,0.822,7.952438,0.39467,0.822
28,2,01-20,01,01-20,2,0.178,-2.5925,4.76248,0.178
29,2,01-21,21,01-21,2,0.664,3.060667,0.607215,0.664
29,2,01-21,01,01-21,2,0.336,-3.119896,6.908217,0.336
30,2,01-20,20,01-20,2,0.455,7.601142,1.82978,0.455
30,2,01-20,01,01-20,2,0.545,-4.804959,6.694091,0.545
31,3,01-10-20,01,01-10-20,3,0.163,-7.218282,3.911122,0.163
31,3,01-10-20,20,01-10-20,3,0.243,5.257319,-2.337965,0.243
31,3,01-10-20,10,01-10-20,3,0.594,-0.948925,-2.337964,0.594
32,1,01,01,01,1,1,-7.807122,7.173042,1
33,2,01-20,20,01-20,2,0.781,7.47938,3.050891,0.781
33,2,01-20,01,01-20,2,0.219,-2.345014,7.125066,0.219
34,2,01-20,01,01-20,2,0.359,-2.051916,5.895154,0.359
34,2,01-20,20,01-20,2,0.641,6.447058,0.988868,0.641
35,2,00-20,00,00-20,2,0.665,-2.065763,2.029787,0.665
35,2,00-20,20,00-20,2,0.335,4.372675,-3.525992,0.335
36,1,01,01,01-11,1,1,-6.672903,7.89353,1
37,2,01-20,20,01-20,2,0.395,5.560385,0.16922,0.395
37,2,01-20,01,01-20,2,0.605,-4.397642,5.968483,0.605
38,3,01-11-20,20,01-11-20,3,0.257,7.040244,2.76542,0.257
38,3,01-11-20,01,01-11-20,3,0.272,-4.729238,6.293312,0.272
38,3,01-11-20,11,01-11-20,3,0.471,1.721014,6.293312,0.471
39,2,01-20,20,01-20,2,0.529,8.110409,3.634674,0.529
39,2,01-20,01,01-20,2,0.471,-4.021611,6.792876,0.471
40,2,01-20,01,01-20,2,0.395,-3.029697,7.397083,0.395
40,2,01-20,20,01-20,2,0.605,8.151176,0.99732,0.605
41,1,11,11,01-11,1,1,-0.010037,6.816463,1
42,2,01-20,01,01-20,2,0.411,-2.311104,6.772072,0.411
42,2,01-20,20,01-20,2,0.589,6.800056,1.031304,0.589
43,2,01-20,20,01-20,2,0.747,7.7631,1.922532,0.747
43,2,01-20,01,01-20,2,0.253,-2.733649,6.606149,0.253
44,2,01-20,20,01-20,2,0.187,5.71936,-0.085088,0.187
44,2,01-20,01,01-20,2,0.813,-5.530487,6.127227,0.813
45,1,01,01,01,1,1,-9.336094,7.563967,1
46,2,01-21,21,01-21,2,0.558,1.953552,4.295605,0.558
46,2,01-21,01,01-21,2,0.442,-3.37086,8.575207,0.442
47,2,01-20,20,01-20,2,0.604,4.202267,0.856157,0.604
47,2,01-20,01,01-20,2,0.396,-5.762931,6.240086,0.396
48,2,01-20,20,01-20,2,0.358,5.431293,-2.231562,0.358
48,2,01-20,01,01-20,2,0.642,-5.351977,3.586302,0.642
49,2,01-20,01,01-20,2,0.685,-5.809706,4.759945,0.685
49,2,01-20,20,01-20,2,0.315,5.66927,-1.846295,0.315
50,2,01-20,01,01-20,2,0.437,-4.256132,7.842527,0.437
50,2,01-20,20,01-20,2,0.563,6.306423,3.275019,0.563
51,1,20,20,20,1,1,3.54093,-3.118512,1
52,1,20,20,20,1,1,6.674396,2.940991,1
53,2,01-20,01,01-20,2,0.555,-5.556837,7.776,0.555
53,2,01-20,20,01-20,2,0.445,5.025255,1.22268,0.445
54,2,01-20,01,01-20,2,0.727,-7.244807,5.3013,0.727
54,2,01-20,20,01-20,2,0.273,5.480996,-0.381182,0.273
55,2,01-20,20,01-20,2,0.668,7.333635,0.372772,0.668
55,2,01-20,01,01-20,2,0.332,-2.660046,6.385211,0.332
56,2,01-20,01,01-20,2,0.51,-3.353412,6.879575,0.51
56,2,01-20,20,01-20,2,0.49,5.772154,2.112202,0.49
57,2,01-20,01,01-20,2,0.748,-6.146447,4.229697,0.748
57,2,01-20,20,01-20,2,0.252,4.982895,0.286877,0.252
58,2,01-20,01,01-20,2,0.613,-7.217097,4.720092,0.613
58,2,01-20,20,01-20,2,0.387,4.358857,-1.421452,0.387
59,2,01-20,01,01-20,2,0.604,-6.01265,7.193714,0.604
59,2,01-20,20,01-20,2,0.396,5.821734,1.684465,0.396
60,1,01,01,01,1,1,-7.111295,5.859983,1
61,2,01-20,01,01-20,2,0.043,-2.449369,5.743217,0.043
61,2,01-20,20,01-20,2,0.957,6.715217,0.937695,0.957
62,2,01-20,20,01-20,2,0.628,6.535481,2.452241,0.628
62,2,01-20,01,01-20,2,0.372,-1.638534,7.850523,0.372
63,3,01-11-20,20,01-11-20,3,0.456,7.672007,2.829155,0.456
63,3,01-11-20,11,01-11-20,3,0.082,1.809512,8.407384,0.082
63,3,01-11-20,01,01-11-20,3,0.462,-4.341735,8.407395,0.462
64,3,01-10-20,01,01-10-20,3,0.801,-5.513529,7.784984,0.801
64,3,01-10-20,10,01-10-20,3,0.063,0.826081,1.526311,0.063
64,3,01-10-20,20,01-10-20,3,0.136,7.220284,1.526311,0.136
65,3,01-11-20,20,01-11-20,3,0.611,7.598344,2.161169,0.611
65,3,01-11-20,01,01-11-20,3,0.298,-2.217244,7.576568,0.298
65,3,01-11-20,11,01-11-20,3,0.091,1.202197,7.571347,0.091
66,2,11-21,11,11-21,2,0.34,-1.076399,4.829882,0.34
66,2,11-21,21,11-21,2,0.66,2.210719,2.110944,0.66
67,2,01-20,20,01-20,2,0.988,6.925723,-1.497742,0.988
67,2,01-20,01,01-20,2,0.012,-0.238033,3.611612,0.012
68,2,01-20,01,01-20,2,0.04,-0.9021,5.934774,0.04
68,2,01-20,20,01-20,2,0.96,9.269847,1.650753,0.96
69,2,01-21,21,01-21,2,0.579,1.303337,2.073811,0.579
69,2,01-21,01,01-21,2,0.421,-4.943707,8.575207,0.421
70,2,01-20,01,01-20,2,0.784,-8.472611,3.147244,0.784
70,2,01-20,20,01-20,2,0.216,3.637144,-2.132314,0.216
71,1,20,20,20,1,1,7.335902,-4.876068,1
72,1,20,20,20,1,1,6.905898,-2.589677,1
73,2,01-20,01,01-20,2,0.308,-3.021232,8.790109,0.308
73,2,01-20,20,01-20,2,0.692,4.63891,3.510274,0.692
74,2,01-20,20,01-20,2,0.58,8.654351,-0.287573,0.58
74,2,01-20,01,01-20,2,0.42,-3.520454,6.254686,0.42
75,3,01-10-20,01,01-10-20,3,0.972,-6.319852,9.055081,0.972
75,3,01-10-20,10,01-10-20,3,0.004,-0.777925,3.726539,0.004
75,3,01-10-20,20,01-10-20,3,0.024,5.624655,3.726539,0.024
76,1,11,11,01-11,1,1,-1.490898,6.334744,1
77,2,01-20,01,01-20,2,0.412,-3.707883,5.543693,0.412
77,2,01-20,20,01-20,2,0.588,6.775668,0.999024,0.588
78,2,01-20,01,01-20,2,0.612,-6.645891,6.658594,0.612
78,2,01-20,20,01-20,2,0.388,6.235167,0.033363,0.388
79,2,01-20,01,01-20,2,0.068,-0.501916,6.55944,0.068
79,2,01-20,20,01-20,2,0.932,6.722754,3.096562,0.932
80,2,01-20,01,01-10-20,2,0.199,-4.037903,6.34527,0.199
80,2,01-20,20,01-10-20,2,0.801,7.151151,-0.256156,0.801
81,3,01-10-20,10,01-10-20,3,0.034,0.460287,2.668119,0.034
81,3,01-10-20,20,01-10-20,3,0.472,6.678391,2.668102,0.472
