parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.654,-7.870434,2.279868,0.654
1,2,01-20,20,01-20,2,0.346,3.993992,-4.04375,0.346
2,2,01-20,01,01-20,2,0.595,-3.262471,5.058255,0.595
2,2,01-20,20,01-20,2,0.405,5.475258,-1.409506,0.405
3,3,01-11-20,01,01-11-20,3,0.086,-4.000546,6.255729,0.086
3,3,01-11-20,11,01-11-20,3,0.211,0.359825,6.255729,0.211
3,3,01-11-20,20,01-11-20,3,0.703,5.480633,1.938064,0.703
4,2,01-20,20,01-20,2,0.108,3.796711,-0.705068,0.108
4,2,01-20,01,01-20,2,0.892,-6.750112,5.644569,0.892
5,1,01,01,01,1,1,-9.387601,6.398207,1
6,2,01-20,01,01-20,2,0.381,-3.654191,6.542846,0.381
6,2,01-20,20,01-20,2,0.619,6.135102,-0.078715,0.619
7,1,01,01,01,1,1,-6.38035,5.760449,1
8,1,20,20,20,1,1,6.729476,-1.732472,1
9,2,01-20,01,01-20,2,0.63,-4.051429,6.4321,0.63
9,2,01-20,20,01-20,2,0.37,5.572469,0.693619,0.37
10,3,01-10-20,01,01-10-20,3,0.435,-4.176859,4.702483,0.435
10,3,01-10-20,10,01-10-20,3,0.088,0.354581,-1.328074,0.088
10,3,01-10-20,20,01-10-20,3,0.477,6.500589,-1.328075,0.477
11,2,11-20,11,01-11-20,2,0.465,-0.234338,3.676579,0.465
11,2,11-20,20,01-11-20,2,0.535,5.853434,-2.618183,0.535
12,2,01-20,01,01-20,2,0.196,-4.490141,6.718207,0.196
12,2,01-20,20,01-20,2,0.804,6.99921,0.277002,0.804
13,2,01-20,01,01-20,2,0.696,-6.135537,6.530668,0.696
13,2,01-20,20,01-20,2,0.304,5.300853,0.615083,0.304
14,2,10-20,10,10-20,2,0.571,1.143191,1.704936,0.571
14,2,10-20,20,10-20,2,0.429,7.227751,-2.670002,0.429
15,2,01-20,20,01-20,2,0.552,6.743602,1.017633,0.552
15,2,01-20,01,01-20,2,0.448,-4.803037,6.211819,0.448
16,2,01-20,01,01-20,2,0.363,-3.668827,5.275279,0.363
16,2,01-20,20,01-20,2,0.637,6.858537,-0.626644,0.637
17,3,01-11-20,11,01-11-20,3,0.181,1.160236,5.328011,0.181
17,3,01-11-20,01,01-11-20,3,0.486,-5.296626,5.328011,0.486
17,3,01-11-20,20,01-11-20,3,0.333,6.096128,-0.33323,0.333
18,3,01-10-20,20,01-10-20,3,0.257,6.993118,0.546806,0.257
18,3,01-10-20,01,01-10-20,3,0.573,-4.807246,6.899431,0.573
18,3,01-10-20,10,01-10-20,3,0.17,1.014602,0.546806,0.17
19,2,01-20,20,01-10-20,2,0.537,6.54588,0.523612,0.537
19,2,01-20,01,01-10-20,2,0.463,-3.353553,6.801785,0.463
