ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,7.508,3.212,0.747,2.338,1
1,7.508,21.226,0.01,128.791,1
1,119.319,0,23.624,2.338,1
1,119.319,0.023,0.33,128.791,1
2,1.011,62.974,0.279,8.929,1
2,1.011,1336.484,0.009,59.006,1
2,9.562,0.304,18.404,8.929,1
2,34.377,0.005,18.407,8.929,1
3,2.411,0.028,82.92,0.283,1
4,50.154,0.717,0.906,0.023,1
4,102.765,0,75.532,0.023,1
5,2.287,58.057,0.004,33.491,1
5,195.233,0,22.809,0.619,1
5,195.233,0.033,0.352,33.491,1
6,2.536,69.742,0.042,175.184,1
7,0.547,11.592,0.828,0.656,1
7,54.456,0.003,1.662,0.656,1
8,85.854,0,7.023,1.291,1
8,85.854,0.016,0.075,44.377,1
9,9,80.484,0.047,13.956,2
9,9,1011.876,0.047,220.233,1
9,82.505,0.824,0.047,220.233,1
9,118.002,0.001,2.388,13.956,1
9,118.002,0.01,2.388,220.233,1
10,1.761,21.056,1.353,1.233,1
10,1.761,1836.294,0.02,99.427,1
10,102.119,0,58.358,1.233,1
11,0.914,50.351,2.948,2.504,1
11,0.914,634.282,0.445,172.732,1
11,84.967,0.002,158.165,2.504,1
11,84.967,0.02,23.87,172.732,1
13,53.647,1.649,1.415,1.106,1
13,53.647,92.129,0.019,88.697,1
13,111.191,0,117.962,1.106,1
14,2.673,60.107,0.537,0.819,2
14,59.18,0,18.718,0.819,1
15,52.763,0.001,75.532,0.025,2
16,0.037,0.897,82.92,1.276,1
16,0.037,5.928,1.127,1.276,1
16,0.078,0.04,82.92,1.276,1
17,2.704,2682.545,0.312,41.994,1
17,2.709,1.337,12.779,1.222,1
17,154.272,0,224.307,1.222,1
17,154.272,0.01,5.484,41.994,1
17,154.272,0.389,0.312,41.994,1
18,0.196,9.857,1.517,2.839,1
18,0.196,760.188,0.068,277.527,1
18,11.486,0.017,116.967,2.839,1
19,0.546,89.085,1.326,2.586,1
19,49.709,0.001,101.07,2.586,1
20,151.286,0,119.319,0.1,1
21,1.92,14.729,0.099,49.208,1
21,65.337,0.001,198.276,3.799,1
22,5.351,8.999,1.316,8.271,1
22,5.351,2490.183,0.023,214.234,1
22,294.794,0.005,117.569,8.271,1
22,294.794,0.11,2.051,214.234,1
23,4.286,147.172,2.274,321.935,1
25,1.013,5.25,0.05,4.777,1
25,1.013,406.096,0.05,185.108,2
25,96.532,0.019,4.858,185.108,1
25,96.585,0,4.862,4.777,1
26,3.955,140.093,1.118,6.906,1
26,3.955,2490.181,0.023,477.043,1
26,294.794,0.011,94.344,6.906,1
27,7.163,8.115,0.016,366.069,1
27,138.023,0,83.772,3.698,1
27,138.023,0.001,1.031,366.069,1
28,5.52,30.636,1.54,144.02,1
28,316.663,0,416.208,1.707,1
28,316.663,0.016,27.369,144.02,2
29,1.216,0.802,281.851,1.205,1
29,83.884,0.001,281.864,1.205,1
30,0.181,1889.989,0.12,71.867,2
30,7.676,0.023,111.867,0.994,2
31,3.061,656.031,0.824,0.973,1
31,3.061,1033.51,0.01,60.764,1
32,0.701,3.892,1.381,0.746,1
32,0.701,381.133,0.063,70.801,1
32,29.934,0,106.062,0.746,1
32,29.934,0.013,4.814,70.801,1
33,0.99,623.834,0.059,103.985,1
33,81.309,0,40.035,1.107,1
34,0.255,424.34,0.07,84.186,1
34,17.026,0.004,67.925,3.021,1
34,17.026,0.239,5.272,84.186,1
35,234.66,0,142.623,1.085,1
35,234.66,0.003,28.505,104.101,1
36,12.436,245.185,1.158,89.809,1
36,140.252,0.002,185.756,0.986,1
36,140.252,0.019,13.315,89.809,1
37,18.185,3.449,3.628,1.589,1
