1	3	28	-3.073742	-2.826067	2.300159
1	3	38	-0.917642	3.563645	-3.977624
1	3	34	3.034407	-2.517416	-3.144448
2	1	100	-0.101702	6.922876	-5.436802
3	2	61	-6.702641	0.618831	6.817030
3	2	39	-6.702641	5.203109	0.183660
4	1	100	6.922876	-4.910500	0.033240
5	1	100	-0.827074	-1.830744	6.817030
6	2	59	6.364417	-0.044444	0.367066
6	2	41	0.096234	6.184750	0.877806
7	2	87	0.167494	6.839059	-5.123246
7	2	13	-4.245685	3.220081	1.510124
8	1	100	-2.099101	6.436843	0.837322
9	2	98	1.586272	0.184572	-0.548538
9	2	2	-4.567967	0.412689	5.269132
10	1	100	1.645702	3.502408	-5.502396
11	1	100	-1.161640	-4.907730	7.079964
12	2	89	1.136258	0.182958	7.331434
12	2	11	2.994515	-0.077869	0.992057
13	1	100	1.593763	-0.255020	-7.122902
14	2	94	6.210606	-0.523009	0.392363
14	2	6	0.440932	4.852780	-2.514482
15	1	100	-5.070781	2.018077	2.018262
16	2	8	0.517656	-4.716948	5.933843
16	2	92	6.944164	0.489492	-0.521461
17	1	100	3.434907	-3.635048	-0.389894
18	1	100	1.088729	-7.482627	7.700422
19	2	77	0.443500	1.859156	-9.930722
19	2	23	-4.065372	6.685271	-3.316845
20	1	100	0.376911	5.926407	-2.575946
21	2	98	1.845936	0.081341	-2.463591
21	2	2	-4.787434	0.733602	2.191554
22	2	50	0.196730	-4.126941	7.403943
22	2	50	-6.393496	2.027352	2.068266
23	2	77	0.859795	7.189759	-0.493088
23	2	23	-2.924244	3.695914	3.155763
24	1	100	0.468744	0.479320	6.705493
25	2	84	6.155234	-4.892433	1.538816
25	2	16	1.311437	5.189950	-4.930847
26	2	5	0.645273	-1.163293	0.989301
26	2	95	-5.266397	2.379968	0.989301
27	1	100	0.670649	8.024902	-6.224410
28	2	73	-0.120556	6.448122	-5.296731
28	2	27	-6.303529	0.508596	3.932685
29	1	100	1.103525	-5.464960	6.758015
30	2	83	-4.257294	2.420027	3.755070
30	2	17	1.648037	-4.027141	7.390887
31	2	40	1.335123	6.625262	-3.075511
31	2	60	2.321913	-5.002795	2.210112
32	2	87	7.296284	-1.645686	0.033497
32	2	13	0.881997	4.426434	-4.929183
33	1	100	2.999428	-0.185281	-8.377065
34	2	9	0.275660	-0.819220	3.950267
34	2	91	6.448102	-1.013038	-1.176882
35	2	79	-0.619200	6.411337	-2.117634
35	2	21	-6.334839	-0.069024	4.362727
36	3	55	-4.606874	2.168239	0.455311
36	3	31	1.485167	3.430195	-5.984174
36	3	14	1.044294	-2.679963	6.178175
37	1	100	-2.985760	4.347251	5.365172
38	3	63	-5.674652	-0.429200	6.596409
38	3	17	-0.165990	-4.824397	6.596409
38	3	20	5.049864	-6.737356	1.564259
39	2	19	-6.332245	1.533169	6.673236
39	2	81	0.278873	6.948930	1.110562
40	2	98	-7.091963	0.568571	7.654455
40	2	2	3.301456	-4.771437	1.669450
41	3	56	5.493617	4.368087	-5.409430
41	3	15	-0.102144	0.496065	6.659802
41	3	29	6.279574	-0.993805	0.172979
42	3	61	4.856333	-2.111292	-3.979709
42	3	28	-1.421433	3.960128	-3.545761
42	3	11	-0.588284	-2.588138	2.257847
43	2	82	5.371072	-1.696843	-1.116148
43	2	18	-1.258357	4.620246	0.045001
44	2	95	-5.365195	0.685755	7.328637
44	2	5	-5.365195	5.262480	1.540489
45	2	91	-0.555659	-0.495477	0.651830
45	2	9	4.722328	-1.367148	-4.960828
46	1	100	5.422524	4.021963	-6.460196
47	1	100	6.394786	-4.436730	5.338566
48	1	100	4.436453	-6.794418	3.869279
49	1	100	3.413054	3.524032	-2.691620
50	1	100	3.522259	2.082776	-3.105758
