Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0202-1200,7e-4,5e-4,9e-4,7e-4,1.9999999999999998e-4,1,2
0202-1200-2000,0.0016,0.0013,0.0022,0.0017000000000000001,4.582575694955841e-4,1,3
0202-1200-2010,0.0018,0.0017,0.0015,0.0016666666666666666,1.5275252316519463e-4,1,3
0202-1200-2010-2100,2e-4,NA,NA,NA,NA,1,4
0202-1200-2020,0.0224,0.0232,0.0273,0.0243,0.002628687885618984,1,3
0202-1200-2020-2100,0.0018,0.0021,0.0026,0.0021666666666666666,4.04145188432738e-4,1,4
0202-1200-2100,3e-4,4e-4,1e-4,2.666666666666667e-4,1.5275252316519468e-4,1,3
0202-1201,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,2
0202-1201-1210-2001-2020,1e-4,NA,2e-4,NA,NA,1,5
0202-1201-1210-2020,3e-4,3e-4,1e-4,2.3333333333333333e-4,1.1547005383792513e-4,1,4
0202-1201-2001,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
0202-1201-2001-2010,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,4
0202-1201-2001-2020,0.0016,0.0024,0.0026,0.0021999999999999997,5.29150262212918e-4,1,4
0202-1201-2011-2020,2e-4,1e-4,NA,NA,NA,1,4
0202-1201-2020,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,3
0202-1210-2020,0.0019,0.0034,0.0026,0.002633333333333333,7.505553499465134e-4,1,3
0202-1210-2020-2110,2e-4,1e-4,4e-4,2.3333333333333333e-4,1.5275252316519468e-4,1,4
0202-1220-2020,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1,3
0202-2000,0.0186,0.0181,0.0174,0.018033333333333332,6.027713773341708e-4,1,2
0202-2001,0.003,0.003,0.0047,0.0035666666666666668,9.814954576223638e-4,1,2
0202-2001-2010,0.0016,6e-4,0.001,0.0010666666666666667,5.033222956847167e-4,1,3
0202-2001-2020,0.0222,0.0243,0.023,0.023166666666666665,0.0010598742063723085,1,3
0202-2002,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,1,2
0202-2002-2020,0.0017,8e-4,0.0019,0.0014666666666666667,5.859465277082314e-4,1,3
0202-2002-2021,1e-4,NA,1e-4,NA,NA,1,3
0202-2010,0.0214,0.0225,0.0223,0.022066666666666665,5.859465277082319e-4,1,2
0202-2010-2100,8e-4,8e-4,4e-4,6.666666666666668e-4,2.309401076758503e-4,1,3
0202-2011,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1,2
0202-2011-2020,4e-4,6e-4,5e-4,5e-4,9.999999999999996e-5,1,3
0202-2011-2020-2101,1e-4,NA,2e-4,NA,NA,1,4
0202-2012-2020,1e-4,NA,1e-4,NA,NA,1,3
0202-2020,0.3659,0.3559,0.3572,0.3596666666666667,0.00543721742560782,1,2
