Parameter,nState,Avg,Std,HillRange
nState,1,0.057372812083185516,0.0015729027068222623,2-4
nState,2,0.12006553170960298,0.008922689907927328,2-4
nState,3,0.6755487609630813,0.006097245261677861,2-4
nState,4,0.9148719020980132,0.027687976059015344,2-4
nState,5,1,0,2-4
nState,6,1,0,2-4
nState,7,NA,NA,2-4
Phase,1,0.06488709933754623,0.005521848604971366,2-4
Phase,2,0.1384972098214356,0.009494284467988808,2-4
Phase,3,0.7029972837844545,0.00455686677125395,2-4
Phase,4,0.9458499743172096,0.02140390533313179,2-4
Phase,5,1,2.220446049250313e-16,2-4
Phase,6,1,0,2-4
Phase,7,NA,NA,2-4
monoMulti,1,0.08171157172879467,0.003481728638079956,3-5
monoMulti,2,0.05687670297487813,0.0028317803528192876,3-5
monoMulti,3,0.019354369617145793,0.0020779156050035096,3-5
monoMulti,4,0.007307218825018034,0.0018606850957827276,3-5
monoMulti,5,0.0036519096209296866,0.006325293008099817,3-5
monoMulti,6,0,0,3-5
monoMulti,7,0,0,3-5
nState,1,0.08171157172879467,0.003481728638079956,3-5
nState,2,0.08662204921225117,0.0026070988753253755,3-5
nState,3,0.49968964931124515,0.008433977760659067,3-5
nState,4,0.8126551256209285,0.01150218360804308,3-5
nState,5,1,0,3-5
nState,6,1,0,3-5
nState,7,1,0,3-5
Phase,1,0.08535220951266179,0.00518623298916262,3-5
Phase,2,0.10226325387553943,0.0026628722773869243,3-5
Phase,3,0.5242666987386437,0.008498189545544899,3-5
Phase,4,0.8588298921841582,0.004670027091582901,3-5
Phase,5,0.9999999999999999,1.3597399555105182e-16,3-5
Phase,6,1,0,3-5
Phase,7,1,0,3-5
monoMulti,1,0.09568932413375308,0.012530858435008728,4-6
monoMulti,2,0.039669362986482104,9.251551170605846e-4,4-6
monoMulti,3,0.011771335345450726,2.4044431146787954e-4,4-6
monoMulti,4,0.0035940017204838534,0.002107957216742331,4-6
monoMulti,5,0,0,4-6
monoMulti,6,0,0,4-6
monoMulti,7,NA,NA,4-6
nState,1,0.09568932413375308,0.012530858435008748,4-6
nState,2,0.07968085545763992,0.002242722237090894,4-6
nState,3,0.40974892454591705,0.004887778343907324,4-6
nState,4,0.7177735433665953,0.013444614760542019,4-6
nState,5,0.9467845217183894,0.0493469550350471,4-6
nState,6,1,0,4-6
nState,7,NA,NA,4-6
Phase,1,0.10240128506982211,0.011397280716997043,4-6
Phase,2,0.09549058562928214,0.0034932150976142652,4-6
Phase,3,0.4320147908573852,0.0041991572601393955,4-6
Phase,4,0.759138743742982,0.013126116895950224,4-6
Phase,5,0.9794249093515475,0.0226072065403809,4-6
Phase,6,1,0,4-6
Phase,7,NA,NA,4-6
monoMulti,1,0.09990068180486722,0.002252792420417877,5-7
monoMulti,2,0.03324331779088791,0.001789449693467533,5-7
monoMulti,3,0.007908186767438923,9.29156683115018e-4,5-7
monoMulti,4,0.0024901508537720435,0.0010657479006984344,5-7
monoMulti,5,0.0022944631276763665,0.003974126713228863,5-7
monoMulti,6,0,0,5-7
monoMulti,7,0,0,5-7
nState,1,0.09990068180486722,0.002252792420417877,5-7
nState,2,0.07775040628997924,0.003203515927524618,5-7
nState,3,0.3515442887801343,0.008656515090887178,5-7
nState,4,0.6643071891576124,0.04457981401652402,5-7
nState,5,0.8473495962012739,0.08846945331711024,5-7
nState,6,0.9131489641501331,0.1504304067819555,5-7
nState,7,1,0,5-7
Phase,1,0.10528425342136717,0.0038767879457927254,5-7
Phase,2,0.09205510501069833,0.002688629138675851,5-7
Phase,3,0.37139349391865767,0.006393804497265715,5-7
Phase,4,0.7127110325686427,0.04982041343942093,5-7
Phase,5,0.9333371473674286,0.06541081464427924,5-7
Phase,6,0.9399053241141382,0.10408703189869664,5-7
Phase,7,1,0,5-7
monoMulti,1,0.09502377607519491,0.006468397582661267,6-8
monoMulti,2,0.028255754644987845,9.393033417057283e-4,6-8
monoMulti,3,0.005854603019863284,5.384547017435402e-4,6-8
monoMulti,4,0.0022810777506909433,7.785261197209344e-4,6-8
monoMulti,5,0,0,6-8
monoMulti,6,0,0,6-8
monoMulti,7,0,0,6-8
nState,1,0.0950237760751949,0.006468397582661255,6-8
nState,2,0.07862963514724636,5.759899897512472e-4,6-8
nState,3,0.3021672914647304,0.0033056154069603105,6-8
nState,4,0.5945338302591577,0.008737958075385641,6-8
nState,5,0.8637068265774953,0.07404386553523841,6-8
nState,6,0.9056390622295665,0.16343793846823604,6-8
nState,7,1,0,6-8
Phase,1,0.09989393638440483,0.007077093653827836,6-8
Phase,2,0.09189335503970336,0.0017457351268730984,6-8
Phase,3,0.32377697041187087,0.003967440872085776,6-8
Phase,4,0.6527981421990606,0.0012896888515437366,6-8
Phase,5,0.9576241148617416,0.02542886366878297,6-8
Phase,6,0.9426065103715944,0.09940844006007588,6-8
Phase,7,1,0,6-8
monoMulti,1,0.10309158647760126,0.00802170851546396,7-9
monoMulti,2,0.024725290564068376,0.001339473430617765,7-9
monoMulti,3,0.0037944874076246,5.516277319685462e-4,7-9
monoMulti,4,0.0012653943985221018,8.816658321804415e-4,7-9
monoMulti,5,0,0,7-9
monoMulti,6,0,0,7-9
monoMulti,7,0,0,7-9
nState,1,0.10309158647760125,0.008021708515463964,7-9
nState,2,0.07343296863140285,0.0012079516605663812,7-9
nState,3,0.2711255236028848,0.0033642384563745188,7-9
nState,4,0.517558136900716,0.015605517254151737,7-9
nState,5,0.806801937716033,0.07574222362081619,7-9
nState,6,0.9131489641501331,0.1504304067819555,7-9
nState,7,1,0,7-9
Phase,1,0.10653910000237538,0.008241453768848338,7-9
Phase,2,0.08595643409275554,0.0020566517382973005,7-9
Phase,3,0.29148046042920944,0.003749616011172224,7-9
Phase,4,0.572091130725813,0.022210063261713046,7-9
Phase,5,0.9135432412780424,0.04974890733458352,7-9
Phase,6,0.9629629629629629,0.06415002990995845,7-9
Phase,7,1,0,7-9
monoMulti,1,0.0885681521380627,0.005516335123068411,8-10
monoMulti,2,0.022800168309739383,0.0011890878646040883,8-10
monoMulti,3,0.003842916024701877,5.197326796047754e-4,8-10
monoMulti,4,0.0010175846147692847,0.0011505930528992122,8-10
monoMulti,5,0,0,8-10
monoMulti,6,0,0,8-10
monoMulti,7,0,0,8-10
nState,1,0.08856815213806268,0.005516335123068419,8-10
nState,2,0.0725024918157963,0.0025181406340411606,8-10
nState,3,0.24597953186274926,0.0015363317229002305,8-10
nState,4,0.46979968351445756,0.019993801148433032,8-10
nState,5,0.7142431515611417,0.010302605208925746,8-10
nState,6,0.7406541776895742,0.23305006068171888,8-10
nState,7,1,0,8-10
Phase,1,0.0924319338737654,0.00482008808587863,8-10
Phase,2,0.08323439870518021,0.002860936919650789,8-10
Phase,3,0.26371970717821486,0.0016127736540193325,8-10
Phase,4,0.5173473791506108,0.021412887057026157,8-10
Phase,5,0.8354154858380411,0.008249671536849664,8-10
Phase,6,0.7973315723807101,0.18009625412219085,8-10
Phase,7,1,0,8-10
monoMulti,1,0.08519367576852349,0.01262165167335322,9-11
monoMulti,2,0.02027825320956328,0.001168916891601617,9-11
monoMulti,3,0.0038852336979560767,5.10298586299875e-4,9-11
monoMulti,4,0,0,9-11
monoMulti,5,0,0,9-11
monoMulti,6,0,0,9-11
monoMulti,7,0,0,9-11
nState,1,0.08519367576852348,0.012621651673353199,9-11
nState,2,0.07039172977512972,0.0014578123773788753,9-11
nState,3,0.22544925463910573,0.008250756549888183,9-11
nState,4,0.4514658255428421,0.018378736392946442,9-11
nState,5,0.6851586199208429,0.12696494023885313,9-11
nState,6,0.556390641351862,0.17937905465263898,9-11
nState,7,1,0,9-11
Phase,1,0.08896524859260872,0.011588750333800843,9-11
Phase,2,0.07997672257835993,0.0014573186519018218,9-11
Phase,3,0.24374925918432228,0.009730258556227165,9-11
Phase,4,0.5032553489973925,0.02434667235245011,9-11
Phase,5,0.7934526617510155,0.10326456523991798,9-11
Phase,6,0.660207113903404,0.2073355249551843,9-11
Phase,7,1,0,9-11
monoMulti,1,0.08341988849476306,0.009903336704124285,10-12
monoMulti,2,0.01888262414288366,0.0026743457717804016,10-12
monoMulti,3,0.0019430687871332033,0.0010229615734892706,10-12
monoMulti,4,0.0010873687568373632,0.0012039917483024668,10-12
monoMulti,5,0,0,10-12
monoMulti,6,0,0,10-12
monoMulti,7,0,0,10-12
