parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,02-20-21,02,02-20-21,3,0.79,-6.88559,6.897672,0.79
1,3,02-20-21,20,02-20-21,3,0.08,6.139051,-4.00162,0.08
1,3,02-20-21,21,02-20-21,3,0.13,6.138973,0.718997,0.13
2,3,11-12-20,20,11-12-20,3,0.71,6.127956,-4.68701,0.71
2,3,11-12-20,11,11-12-20,3,0.1,-0.367188,1.472788,0.1
2,3,11-12-20,12,11-12-20,3,0.19,-0.372173,5.825652,0.19
3,3,00-02-20,02,00-02-20,3,0.3,-8.748903,5.840545,0.3
3,3,00-02-20,20,00-02-20,3,0.22,4.375078,-6.118686,0.22
3,3,00-02-20,00,00-02-20,3,0.48,-2.132505,-0.05255,0.48
4,2,00-20,20,00-20,2,0.52,6.383479,-5.970967,0.52
4,2,00-20,00,00-20,2,0.48,-0.233592,-0.526721,0.48
5,3,02-20-21,21,02-20-21,3,0.47,7.405797,0.66493,0.47
5,3,02-20-21,02,02-20-21,3,0.4,-4.815022,6.554957,0.4
5,3,02-20-21,20,02-20-21,3,0.13,7.405797,-2.58858,0.13
6,4,02-10-20-22,02,02-10-20-22,4,0.31,-4.018105,6.568018,0.31
6,4,02-10-20-22,10,02-10-20-22,4,0.21,-0.332026,-0.985003,0.21
6,4,02-10-20-22,22,02-10-20-22,4,0.32,2.024263,3.696319,0.32
6,4,02-10-20-22,20,02-10-20-22,4,0.16,5.728917,-1.020135,0.16
7,3,00-02-20,00,00-02-20,3,0.38,-0.751142,0.076953,0.38
7,3,00-02-20,02,00-02-20,3,0.22,-5.515085,6.244963,0.22
7,3,00-02-20,20,00-02-20,3,0.4,5.830976,-6.560975,0.4
8,3,00-02-20,20,00-02-20,3,0.18,4.026591,-5.933699,0.18
8,3,00-02-20,02,00-02-20,3,0.48,-6.01674,5.879624,0.48
8,3,00-02-20,00,00-02-20,3,0.34,-2.52651,-0.495127,0.34
9,3,02-12-20,12,02-12-20,3,0.12,1.858264,5.38055,0.12
9,3,02-12-20,02,02-12-20,3,0.15,-3.42194,5.391015,0.15
9,3,02-12-20,20,02-12-20,3,0.73,5.946164,-7.180666,0.73
