parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.53,-6.743546,6.723105,-3.518236,5.780396,0.53
1,2,0202-2020,2020,0202-2020,2,0.47,5.297798,-5.590002,7.743627,-5.98477,0.47
2,2,0212-2020,0212,0212-2020,2,0.78,-5.124287,0.809993,1.3907,7.160894,0.78
2,2,0212-2020,2020,0212-2020,2,0.22,4.698221,-4.868121,6.919672,-2.335594,0.22
3,3,0202-0220-2020,0220,0202-0220-2020,3,0.45,-1.068612,2.079187,2.329416,0.132902,0.45
3,3,0202-0220-2020,2020,0202-0220-2020,3,0.13,5.281684,-2.934183,6.819443,-5.59192,0.13
3,3,0202-0220-2020,0202,0202-0220-2020,3,0.42,-6.124003,6.558922,-4.226638,6.210453,0.42
4,2,0202-2220,2220,0202-2220,2,0.11,2.38396,0.049399,-0.331142,-5.157573,0.11
4,2,0202-2220,0202,0202-2220,2,0.89,-4.251666,6.394258,-4.682532,7.44115,0.89
5,3,0202-1002-2020,0202,0202-1002-2020,3,0.64,-3.853724,4.835548,-7.352984,7.273236,0.64
5,3,0202-1002-2020,2020,0202-1002-2020,3,0.09,5.801441,-2.008763,5.277581,-2.995788,0.09
5,3,0202-1002-2020,1002,0202-1002-2020,3,0.27,1.78647,-1.689087,-1.019132,6.957794,0.27
6,3,1021-1202-2020,1202,1021-1202-2020,3,0.4,-3.265954,3.191961,-3.70228,6.436596,0.4
6,3,1021-1202-2020,2020,1021-1202-2020,3,0.47,4.981721,-1.857359,6.461558,-3.311379,0.47
6,3,1021-1202-2020,1021,1021-1202-2020,3,0.13,-0.820592,-1.857354,6.461528,1.399888,0.13
7,2,0202-2020,0202,0202-2020,2,0.61,-3.38475,6.209064,-5.018253,5.699072,0.61
7,2,0202-2020,2020,0202-2020,2,0.39,7.567743,-3.66535,6.051168,-7.093727,0.39
8,2,0202-2020,0202,0202-2020,2,0.33,-3.382531,6.927445,-6.103201,4.962686,0.33
8,2,0202-2020,2020,0202-2020,2,0.67,5.612698,-1.381821,5.733282,-6.015396,0.67
9,2,0202-2210,0202,0202-2210,2,0.14,-5.360833,6.771155,-3.623094,4.807287,0.14
9,2,0202-2210,2210,0202-2210,2,0.86,0.88111,2.152368,1.603692,-5.302094,0.86
10,2,0202-2020,2020,0202-2020,2,0.31,4.009004,-4.981183,6.449293,-4.788572,0.31
10,2,0202-2020,0202,0202-2020,2,0.69,-8.384546,4.485975,-6.110406,6.550479,0.69
11,3,0112-0202-2020,2020,0112-0202-2020,3,0.58,7.359532,-5.600052,5.278435,-4.645569,0.58
11,3,0112-0202-2020,0202,0112-0202-2020,3,0.26,-5.17196,5.741713,-3.203841,6.98963,0.26
11,3,0112-0202-2020,0112,0112-0202-2020,3,0.16,-5.171959,0.704502,1.053759,6.984359,0.16
12,3,0202-1220-2020,2020,0202-2020,3,0.51,6.397517,-2.842656,7.944788,-4.872414,0.51
12,3,0202-1220-2020,1220,0202-2020,3,0.24,0.21622,2.017171,1.75791,-4.872414,0.24
12,3,0202-1220-2020,0202,0202-2020,3,0.25,-4.796128,6.18869,-4.613703,6.220425,0.25
13,5,0202-1102-2020-2101-2110,0202,0202-2020-2101-2110,5,0.36,-4.780469,6.289931,-5.67267,6.357734,0.36
13,5,0202-1102-2020-2101-2110,2020,0202-2020-2101-2110,5,0.38,7.772246,-4.162875,6.866497,-5.893741,0.38
13,5,0202-1102-2020-2101-2110,2110,0202-2020-2101-2110,5,0.05,7.762125,1.269695,0.524477,-5.893741,0.05
13,5,0202-1102-2020-2101-2110,2101,0202-2020-2101-2110,5,0.18,7.762125,1.269695,-5.672659,0.343299,0.18
13,5,0202-1102-2020-2101-2110,1102,0202-2020-2101-2110,5,0.03,1.80428,1.269695,-5.672659,5.472282,0.03
14,3,0202-2001-2020,2001,0202-2001-2020,3,0.44,6.684305,-0.261265,-0.657106,1.444198,0.44
14,3,0202-2001-2020,2020,0202-2001-2020,3,0.27,6.949218,-5.394601,5.218143,-4.682896,0.27
