parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,5,0202-1021-1102-2020-2100,0202,0202-1021-1102-2020-2100,5,0.26,-6.487007,5.001861,-8.894938,4.090256,0.26
1,5,0202-1021-1102-2020-2100,1021,0202-1021-1102-2020-2100,5,0.05,-0.723014,-6.986975,2.517731,1.270977,0.05
1,5,0202-1021-1102-2020-2100,1102,0202-1021-1102-2020-2100,5,0.25,-0.72302,-1.084993,-8.894422,4.090256,0.25
1,5,0202-1021-1102-2020-2100,2020,0202-1021-1102-2020-2100,5,0.23,5.436488,-6.986974,2.975112,-5.233371,0.23
1,5,0202-1021-1102-2020-2100,2100,0202-1021-1102-2020-2100,5,0.21,5.436488,-1.084996,-2.34464,-2.414093,0.21
2,2,0202-2101,0202,0202-2101,2,0.88,-6.125162,6.319412,-3.813484,6.137283,0.88
2,2,0202-2101,2101,0202-2101,2,0.12,5.733564,0.245956,-3.813483,-0.037316,0.12
3,2,0202-2020,2020,0202-1002-2020,2,0.59,7.116756,-6.559187,1.739815,-4.867493,0.59
3,2,0202-2020,0202,0202-1002-2020,2,0.41,-1.956938,4.281721,-10.491137,6.531912,0.41
4,2,0202-2020,0202,0202-2020,2,0.1,-7.129888,3.599937,-6.032989,6.854553,0.1
4,2,0202-2020,2020,0202-2020,2,0.9,4.253826,-6.928308,5.744004,-5.912642,0.9
5,1,0202,0202,0202,1,1,-3.509426,3.534982,-3.949512,6.364923,1
6,3,0202-2012-2020,0202,0202-2012-2020,3,0.63,-4.528077,7.030519,-4.318349,6.609915,0.63
6,3,0202-2012-2020,2012,0202-2012-2020,3,0.21,1.991971,-3.611092,0.335431,1.290164,0.21
6,3,0202-2012-2020,2020,0202-2012-2020,3,0.16,6.274969,-3.611092,6.687727,-4.647637,0.16
7,2,0202-2201,0202,0202-2201,2,0.6,-3.811143,6.735477,-7.141148,6.553857,0.6
7,2,0202-2201,2201,0202-2201,2,0.4,1.863412,4.207183,-5.726877,0.879297,0.4
8,1,0202,0202,0202,1,1,-3.327657,6.693645,-5.992969,6.18066,1
9,2,0202-2020,2020,0202-2020,2,0.99,6.064054,-4.451262,7.720162,-8.251057,0.99
9,2,0202-2020,0202,0202-2020,2,0.01,-1.559956,6.303043,-1.447578,3.690944,0.01
10,3,0122-0212-2020,0212,0122-0212-2020,3,0.05,-6.604284,4.212261,-0.662498,1.728281,0.05
10,3,0122-0212-2020,0122,0122-0212-2020,3,0.73,-6.604279,-0.276203,3.615318,1.728281,0.73
10,3,0122-0212-2020,2020,0122-0212-2020,3,0.22,5.287445,-4.58231,6.989172,-3.631397,0.22
11,2,2012-2020,2020,2012-2020,2,0.41,6.860877,-7.289783,6.46685,-5.863174,0.41
11,2,2012-2020,2012,2012-2020,2,0.59,2.832285,-7.289782,0.060412,0.642795,0.59
12,2,0202-2020,2020,0202-2020,2,0.18,4.281721,-7.690718,6.297563,-3.598383,0.18
