parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.44,0.414525,-1.511481,0.44
1,3,00-02-20,02,00-02-20,3,0.1,-4.490221,3.701537,0.1
1,3,00-02-20,20,00-02-20,3,0.46,7.05286,-8.092256,0.46
2,3,02-20-21,02,02-20-21,3,0.63,-4.718127,6.059493,0.63
2,3,02-20-21,20,02-20-21,3,0.11,4.743458,-5.885571,0.11
2,3,02-20-21,21,02-20-21,3,0.26,4.743458,0.247993,0.26
3,1,02,02,02,1,1,-6.111158,6.711712,1
4,1,02,02,02,1,1,-4.783946,7.684538,1
5,2,12-20,12,02-12-20,2,0.35,-0.033784,7.045634,0.35
5,2,12-20,20,02-12-20,2,0.65,6.279547,-4.600229,0.65
6,3,02-20-22,20,02-20-22,3,0.11,6.306569,-1.946037,0.11
6,3,02-20-22,02,02-20-22,3,0.36,-4.379793,7.136114,0.36
6,3,02-20-22,22,02-20-22,3,0.53,2.019424,2.788536,0.53
7,3,02-20-22,22,02-20-22,3,0.37,0.530603,2.262266,0.37
7,3,02-20-22,20,02-20-22,3,0.13,7.145563,-3.062953,0.13
7,3,02-20-22,02,02-20-22,3,0.5,-6.005922,6.48126,0.5
8,2,02-20,20,02-20,2,0.93,6.448873,-6.671489,0.93
8,2,02-20,02,02-20,2,0.07,-4.143569,2.973435,0.07
9,4,02-12-20-21,12,02-12-20-21,4,0.07,0.49048,3.698603,0.07
9,4,02-12-20-21,02,02-12-20-21,4,0.17,-6.009296,3.698603,0.17
9,4,02-12-20-21,20,02-12-20-21,4,0.63,6.615568,-5.208809,0.63
9,4,02-12-20-21,21,02-12-20-21,4,0.13,6.615568,0.712101,0.13
10,2,02-22,22,02-22,2,0.66,1.948272,4.105013,0.66
10,2,02-22,02,02-22,2,0.34,-3.902823,7.49231,0.34
11,3,02-20-21,20,02-20-21,3,0.11,4.661451,-4.570322,0.11
11,3,02-20-21,21,02-20-21,3,0.04,4.661451,1.199007,0.04
11,3,02-20-21,02,02-20-21,3,0.85,-7.345574,6.841049,0.85
12,3,01-02-20,02,01-02-20,3,0.05,-1.789997,5.826871,0.05
12,3,01-02-20,01,01-02-20,3,0.01,-1.789997,1.526187,0.01
12,3,01-02-20,20,01-02-20,3,0.94,7.027158,-4.229769,0.94
13,3,01-02-20,20,01-02-20,3,0.09,3.698603,-4.303962,0.09
13,3,01-02-20,01,01-02-20,3,0.41,-7.588539,0.452348,0.41
13,3,01-02-20,02,01-02-20,3,0.5,-7.588552,6.952125,0.5
14,3,02-21-22,02,02-21-22,3,0.47,-3.993458,7.49231,0.47
14,3,02-21-22,21,02-21-22,3,0.17,1.827554,-2.558459,0.17
14,3,02-21-22,22,02-21-22,3,0.36,1.827554,3.347009,0.36
15,2,02-20,20,01-02-20,2,0.24,5.327703,-5.732138,0.24
15,2,02-20,02,01-02-20,2,0.76,-4.988544,6.092797,0.76
16,2,20-22,20,20-22,2,0.46,8.149752,-3.389713,0.46
16,2,20-22,22,20-22,2,0.54,7.472723,2.594023,0.54
17,2,02-20,20,02-20,2,0.77,8.194152,-4.371971,0.77
