1	4	36	0.242107	-0.400656	5.984308	0.605513
1	4	15	6.309739	-8.844363	0.234277	6.255865
1	4	23	6.309739	-12.542098	5.984397	0.605513
1	4	26	0.242107	9.698034	-5.633635	6.255865
2	3	45	-3.274942	8.837139	-4.352420	6.457598
2	3	32	2.480852	-3.501946	6.881987	0.778509
2	3	23	-3.274942	4.802520	0.593203	0.778509
3	2	72	-1.063410	9.176379	-9.155185	6.322511
3	2	28	-1.063410	9.176379	-9.155185	5.118444
4	2	46	-2.558488	3.340691	-4.564373	4.869110
4	2	54	1.732263	-2.214184	-3.600947	4.869110
5	5	8	5.411038	-8.675975	1.338000	7.223585
5	5	12	0.344350	3.446967	-5.106160	3.276471
5	5	50	0.344350	9.570439	-5.106160	7.223585
5	5	18	5.411038	-14.799447	1.338000	3.276471
5	5	12	0.344352	-2.295733	1.338000	7.223585
6	3	30	-0.748453	1.884082	1.670323	5.027889
6	3	46	4.924811	-8.663966	7.066932	5.027889
6	3	24	4.924811	-13.785229	7.066947	-1.217195
7	2	55	1.356268	0.380357	2.034198	-2.299371
7	2	45	6.775554	-9.491670	4.879667	-2.299369
8	2	53	1.589942	0.416690	-3.889020	-1.426290
8	2	47	7.366784	-11.274246	2.157386	-1.426290
9	3	16	7.519060	-9.888575	2.709679	7.381397
9	3	74	7.519060	-14.254639	5.182457	0.748127
9	3	10	2.526250	2.264867	-3.932503	7.381397
10	3	34	-0.159036	1.884082	1.670323	5.027889
10	3	23	5.514231	-13.785229	7.066947	-1.217195
10	3	43	5.514231	-8.663966	7.066932	5.027889
11	2	71	6.560254	-13.187253	7.129063	-1.639177
11	2	29	0.229965	3.950423	1.339044	-1.639177
12	3	23	6.597537	-2.795361	1.421421	5.614537
12	3	58	6.597537	-14.516770	7.752848	0.232054
12	3	19	0.154125	10.258570	-3.017013	5.614537
13	6	20	-0.704640	8.815686	-3.695536	4.928020
13	6	28	-0.704640	6.341479	-0.093039	0.473910
13	6	26	5.903050	-11.570240	6.405951	0.473910
13	6	10	-0.704640	-3.323757	2.803400	4.928020
13	6	15	5.903050	-9.097461	2.803400	4.928020
13	6	1	-0.704640	-0.291796	-0.093035	0.473911
14	4	26	0.461081	6.190472	-0.000213	-0.064793
14	4	39	0.461081	8.749603	-6.467232	6.110405
14	4	11	6.666128	-0.091408	0.017101	-0.064793
14	4	24	6.666130	-7.647671	6.602897	-0.064793
15	4	31	5.515211	-6.667644	1.868509	8.435100
15	4	16	-0.941411	8.491209	-3.077140	2.656074
15	4	9	5.515211	-8.380350	1.868509	2.656074
15	4	44	-0.941411	10.203915	-3.077140	8.435100
16	2	70	1.879700	3.588057	-4.470162	8.394955
16	2	30	6.927841	-15.162135	6.408456	2.586874
17	4	26	-4.275000	7.299953	-4.733129	7.527610
17	4	36	2.088425	-11.156895	4.950475	1.465394
17	4	24	-4.275000	6.085632	-0.256939	1.465393
17	4	14	2.088425	-9.874224	0.474284	7.527610
18	3	36	2.570077	6.520114	-4.398837	-1.739316
18	3	35	2.570077	11.550628	-10.650111	4.819137
18	3	29	7.870557	-8.343338	1.732263	-1.739316
19	2	75	-0.510916	3.917331	1.438825	-0.538580
19	2	25	5.581957	-6.752285	7.128385	-0.538579
20	2	54	-0.278771	7.299953	-4.407075	7.527610
20	2	46	4.928643	-10.328191	4.950475	3.051419
21	3	5	-1.361490	5.853319	-4.148568	5.645249
21	3	89	5.225683	-18.990511	8.291455	1.179952
21	3	6	5.225683	-12.372880	1.999398	5.645249
22	3	17	6.364520	-9.474795	3.154841	7.762779
22	3	25	0.233420	3.878275	0.223523	7.762779
22	3	58	6.364520	-13.058523	7.577620	1.824701
23	3	14	1.402967	3.727894	1.255247	0.974774
23	3	39	6.909816	-12.531501	5.621310	0.974774
23	3	47	1.402967	9.882182	-3.737563	7.129063
24	4	39	1.637708	10.849538	-4.527482	6.516939
24	4	38	1.637708	1.609953	1.675305	0.970872
24	4	17	4.950475	-9.769288	6.912904	0.970872
24	4	6	4.950475	-3.227161	0.710117	6.516939
25	2	59	2.235102	3.519257	0.588392	0.150509
25	2	41	7.139493	-6.880432	6.737437	0.150509
26	4	16	5.724617	-2.719938	0.107888	6.863522
26	4	24	0.141074	2.840385	0.751403	0.306308
26	4	14	0.141074	9.104718	-5.461709	6.863522
26	4	46	5.724617	-13.587754	6.321000	0.306308
27	4	61	-1.151180	2.655407	0.382181	1.702215
27	4	23	5.407274	-5.350826	6.320260	1.702215
27	4	9	-1.151180	12.198979	-5.504451	6.374160
27	4	7	5.407274	-2.419818	0.433628	6.374160
28	3	15	8.519317	-10.142297	7.443575	1.331768
28	3	78	2.231097	9.472122	-2.741984	7.086376
28	3	7	2.231097	0.752646	2.338855	1.331768
29	3	29	7.618347	-5.685525	6.828381	-0.556360
29	3	44	1.577041	2.901088	5.281332	-0.556360
29	3	27	1.577041	10.162085	-0.631454	5.495148
30	4	19	6.016772	-6.863115	3.319108	1.566122
30	4	11	6.016772	-1.220665	3.314229	6.417174
30	4	33	-0.430584	10.490681	-1.047651	6.417174
30	4	37	-0.430584	4.847617	-1.042879	1.566122
31	4	40	1.034759	11.140081	-7.443864	7.136406
31	4	43	1.034759	4.787903	-1.016052	2.149487
31	4	16	5.904783	-7.063162	4.257795	2.149487
31	4	1	1.034759	-1.508399	4.257068	2.149487
32	4	25	6.266247	-0.791176	-0.219901	0.744625
32	4	43	0.461255	5.792464	-0.219901	0.744625
32	4	31	0.461255	10.458028	-6.815299	6.980399
32	4	1	6.266247	-10.446603	5.810190	0.744625
33	3	29	1.170634	8.071559	-5.958698	5.836003
33	3	27	6.378048	-10.158277	6.528234	0.162733
33	3	44	1.170634	2.184435	0.323182	0.162733
34	2	55	4.239220	4.271398	-6.483868	5.904783
34	2	45	4.239220	-2.092070	0.158314	5.904783
35	3	40	6.476377	-9.417076	0.339330	7.322894
35	3	27	0.696751	6.992716	-5.559563	7.322894
35	3	33	6.476377	-13.051507	5.184427	1.518885
36	4	18	3.854952	9.714831	-5.601336	6.718197
36	4	54	8.517848	-10.914075	6.360620	0.100566
36	4	25	8.517848	-8.042803	0.268194	6.718197
36	4	3	3.854952	2.235327	0.491091	0.100566
37	4	14	7.540580	-10.734390	8.274395	1.143727
37	4	42	2.358028	11.408949	-2.372634	6.585762
37	4	14	2.358028	0.985435	2.556474	1.143727
37	4	30	7.540580	-4.833045	3.345287	6.585762
38	4	54	-0.268011	4.407566	2.189712	0.418777
38	4	21	-0.268011	5.611649	-3.587062	4.209031
38	4	21	6.159801	-7.045230	8.364911	0.418777
38	4	4	6.159801	-7.045887	2.588137	4.209031
39	2	37	5.341667	-7.859526	8.494242	0.521771
39	2	63	3.172554	1.672330	4.208886	0.521771
40	2	57	-0.577767	8.887325	-3.253789	6.018005
40	2	43	5.795597	-1.528273	1.008676	6.018005
41	2	64	1.976083	10.103676	-2.932321	7.764036
41	2	36	8.238367	-4.607652	0.956499	7.764036
42	3	19	7.879224	-5.601433	0.593993	5.949486
42	3	32	5.234949	3.785813	-3.582281	5.949486
42	3	49	7.879224	-12.142949	5.738799	3.492836
43	2	43	2.286362	-9.969362	6.771337	1.413666
43	2	57	0.463665	7.557300	-3.606574	7.451024
44	4	21	6.405951	-8.009971	3.442801	7.101654
44	4	50	6.405951	-13.486538	3.442801	2.429709
44	4	19	1.318152	8.249948	-2.495219	7.101654
44	4	10	1.318152	2.773381	-2.495219	2.429709
45	2	29	4.864680	-8.669441	5.780846	-3.466451
45	2	71	1.127517	3.181950	0.793927	-3.466451
46	3	20	5.819492	-13.891427	5.904783	2.610739
46	3	38	0.029484	3.575812	0.540326	7.818153
46	3	42	5.819492	-7.249246	1.754647	7.818153
47	4	53	2.513292	8.987021	-4.629971	6.561038
47	4	42	8.267898	-4.916674	1.496640	6.561038
47	4	4	8.267898	-8.809618	6.828073	4.089219
47	4	1	2.513292	1.867230	0.701461	4.089219
48	3	65	7.381397	-10.978945	9.225821	2.052044
48	3	8	3.015334	3.057794	-0.131719	6.528234
48	3	27	7.381397	-4.519951	4.018407	6.528234
49	3	45	2.678786	5.385555	1.995683	0.642045
49	3	42	2.678786	9.215257	-1.829819	6.945356
49	3	13	7.122347	-4.492948	7.656994	0.642045
50	3	71	5.243971	-15.117997	6.713934	1.250816
50	3	13	5.243971	-2.111742	0.425160	6.887137
50	3	16	-1.158369	7.678670	-1.287530	6.887137
51	2	51	0.192746	-0.007070	0.719779	-3.120436
51	2	49	4.864680	-11.709878	5.780846	-3.120436
52	4	26	1.331456	10.209065	-1.909497	6.323924
52	4	27	6.713935	-7.539727	8.947602	2.411566
52	4	24	1.331454	4.550693	2.452492	2.411566
52	4	23	6.713934	-7.097572	4.585614	6.323924
53	4	29	0.897674	7.202780	1.084109	0.778880
53	4	34	0.897674	11.046215	-1.123669	5.511347
53	4	18	6.205681	-4.158356	4.066244	5.511346
53	4	19	6.205681	-7.673030	6.274021	0.778883
54	4	54	7.271014	-11.998463	6.588712	0.129637
54	4	16	2.481637	3.806940	0.422512	0.129637
54	4	5	7.271014	-6.112589	1.956163	6.131195
54	4	25	2.481637	9.810287	-4.210036	6.131195
55	4	37	7.673374	-12.810460	4.912297	1.420375
55	4	35	1.660299	0.912631	1.553778	1.420375
55	4	14	1.660299	10.009316	-4.162239	6.876856
55	4	14	7.673374	-1.681187	-0.803805	6.876856
56	4	11	2.284409	9.060993	-4.873105	6.589611
56	4	76	8.876573	-13.556708	6.949444	0.429534
56	4	5	2.284409	2.860443	0.614165	0.429534
56	4	8	8.876573	-6.447949	1.462174	6.589611
57	2	46	5.186799	-6.788282	2.505041	7.987045
57	2	54	0.138658	11.394862	-2.565496	7.987045
58	2	28	9.187874	-2.471486	-0.088497	5.939486
58	2	72	4.639849	7.330668	-4.744938	5.939486
59	2	70	6.958341	-12.185975	6.955091	-2.888954
59	2	30	6.958341	-11.917032	6.955091	3.245542
60	2	61	-1.068733	9.344039	-3.975497	5.574973
60	2	39	4.510350	-7.512264	4.991876	0.629824
61	2	57	-1.455995	11.394862	-2.966753	7.987045
61	2	43	5.186799	-6.091447	2.806953	7.987045
62	4	39	1.480785	7.252145	2.566500	5.961147
62	4	44	1.480785	2.690829	6.981123	3.162367
62	4	3	1.483622	-0.905480	6.981123	3.162367
62	4	14	7.286968	-5.088210	8.015451	3.162367
63	3	53	5.291963	-15.794655	6.527031	1.980482
63	3	45	5.291963	-13.430806	3.114724	6.487923
63	3	2	-1.234180	4.090360	-3.220478	6.487923
64	3	33	4.912740	-10.473882	3.690209	2.044169
64	3	32	0.380471	4.878484	1.344757	2.044169
64	3	35	0.380471	10.590784	-1.917023	7.058600
65	3	47	1.359505	4.006792	4.577967	1.543045
65	3	36	1.359505	9.092529	-1.519726	7.656643
65	3	17	6.637837	-2.570522	4.578111	1.543045
66	4	34	7.575851	-6.740480	9.323492	-0.908333
66	4	59	2.013488	3.150821	3.922226	-0.908333
66	4	6	2.013488	11.783786	-1.379265	5.647263
66	4	1	7.575845	-1.658920	4.021970	5.647263
67	3	62	0.145728	11.493639	-6.848217	7.558590
67	3	4	6.456177	-0.742612	5.539843	1.878064
67	3	34	0.145728	7.323932	-0.642159	1.878064
68	4	47	6.783472	-12.694504	3.764426	-0.226408
68	4	13	6.783472	-7.800114	3.763385	5.115667
68	4	13	1.297303	9.719136	-2.625563	5.115667
68	4	27	1.297303	4.824747	-2.624567	-0.226408
69	2	78	1.561631	7.760993	1.145766	6.899784
69	2	22	6.958901	-1.540282	6.379606	6.899784
70	2	56	2.493832	11.672048	-2.325424	8.228811
70	2	44	7.524456	-7.094074	1.258304	8.228811
71	4	40	3.271820	11.672048	-2.260689	8.228811
71	4	17	7.524456	-3.638126	2.839932	8.228811
71	4	16	3.271820	1.363057	2.769937	2.152243
71	4	27	7.524456	-8.938606	7.870557	2.152243
72	3	90	5.934611	-11.276529	7.499467	-1.466062
72	3	9	1.468737	11.127701	-4.317262	4.916764
72	3	1	5.934611	-4.737393	1.350865	4.916764
