parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.11,1.839935,6.237801,0.187633,1.088161,0.11
1,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.65,1.839906,9.903401,-4.284961,6.822206,0.65
1,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.24,6.496023,-10.300529,5.376195,1.088162,0.24
2,1,1010,1010,1010,1,1,6.67898,-9.895311,6.664149,-0.470841,1
3,3,0300-0303-1010,1010,0300-0303-1010,3,0.06,5.091658,-6.013527,3.134148,1.064794,0.06
3,3,0300-0303-1010,0300,0300-0303-1010,3,0.4,-1.215063,5.66049,-0.165245,1.064794,0.4
3,3,0300-0303-1010,0303,0300-0303-1010,3,0.54,-1.215536,10.012742,-4.021254,6.2494,0.54
4,3,0303-1010-1013,1010,0113-0303-1010-1013,3,0.49,7.638023,-8.064505,8.650238,3.596769,0.49
4,3,0303-1010-1013,0303,0113-0303-1010-1013,3,0.35,3.021676,10.449202,-1.227779,7.641664,0.35
4,3,0303-1010-1013,1013,0113-0303-1010-1013,3,0.16,7.632318,-1.536079,3.281976,7.641664,0.16
5,3,0303-1010-1013,1013,0300-0303-1010-1013,3,0.33,5.363729,-4.703812,3.747297,7.384557,0.33
5,3,0303-1010-1013,1010,0300-0303-1010-1013,3,0.52,5.363729,-12.947732,7.045945,1.84744,0.52
5,3,0303-1010-1013,0303,0300-0303-1010-1013,3,0.15,-0.760231,9.906814,-1.519173,7.384557,0.15
6,3,0312-1010-1012,0312,0302-1010-1012,3,0.18,0.782161,5.431694,-1.539417,5.513834,0.18
6,3,0312-1010-1012,1010,0302-1010-1012,3,0.34,6.773226,-9.784175,6.621068,-1.113179,0.34
6,3,0312-1010-1012,1012,0302-1010-1012,3,0.48,6.773226,-7.061227,4.806705,5.513834,0.48
7,2,0303-1010,1010,0303-1003-1010,2,0.84,6.861484,-10.233509,6.55692,0.278692,0.84
7,2,0303-1010,0303,0303-1003-1010,2,0.16,1.266635,7.121186,-4.559278,6.300506,0.16
8,1,1010,1010,1010-1012-1302,1,1,6.739694,-13.729541,6.619145,-0.561646,1
9,2,0010-0303,0010,0010-0303,2,0.52,2.756211,-1.793293,7.417074,-0.485304,0.52
9,2,0010-0303,0303,0010-0303,2,0.48,-1.597133,10.193836,-1.942674,6.075608,0.48
10,1,1010,1010,0303-1003-1010,1,1,5.463028,-11.568351,7.607313,-0.800397,1
11,2,1010-1013,1013,0303-1010-1013,2,0.4,6.398644,-6.264563,5.317228,6.313246,0.4
11,2,1010-1013,1010,0303-1010-1013,2,0.6,6.398644,-9.333694,6.782558,-0.302895,0.6
12,1,1010,1010,1010,1,1,6.571934,-18.149934,6.346377,-0.821168,1
13,2,0303-1003,0303,0303-1001-1003,2,0.02,2.874623,4.537241,-4.386198,6.211647,0.02
13,2,0303-1003,1003,0303-1001-1003,2,0.98,5.924441,-2.918247,1.344898,6.211647,0.98
14,1,1010,1010,0300-0303-1010,1,1,6.2408,-8.41656,7.607108,0.901676,1
