ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,1.657,2310.501,0.012,98.873,1
1,1.671,31.572,0.905,1.067,1
1,130.495,0,48.453,1.067,1
2,0.769,696.247,0.077,68.978,1
2,65.846,0.376,2.674,68.978,1
2,65.873,0.001,90.119,3.171,1
3,11.699,18.916,0.656,1.767,2
3,119.497,0.003,61.051,1.767,2
4,3.415,35.599,0.837,2.011,2
4,118.076,0,65.866,2.011,2
5,3.889,757.504,0.085,93.922,1
5,66.434,0,69.968,1.308,2
5,66.434,0.051,3.385,93.922,1
6,119.497,0.001,61.05,0.971,4
7,2.246,59.371,1.594,2.18,2
7,115.976,0.002,90.063,2.18,3
8,5.205,625.549,1.522,42.777,1
8,7.904,12.689,2.956,0.963,1
8,109.172,0.001,112.386,0.963,1
8,109.172,0.025,70.86,42.777,1
9,142.051,0,108.024,0.409,1
10,0.507,115.512,1.826,2.566,1
10,23,0.436,106.076,2.566,1
11,0.065,1220.322,0.15,117.984,3
12,2.734,383.264,0.121,135.941,2
12,38.945,0.219,9.16,135.941,2
13,251.861,0.001,60.153,0.281,3
14,1.292,1431.768,0.028,259.027,1
14,1.304,18.784,1.149,4.145,1
14,114.844,0.009,32.093,4.145,1
15,0.758,2236.061,0.002,70.944,1
15,1.366,31.427,0.119,2.085,1
15,68.034,0,7.303,2.085,1
16,0.157,66.167,0.625,8.891,1
16,0.157,786.409,0.024,274.038,2
16,9.161,0.031,57.708,8.891,1
17,42.493,0,184.989,0.587,2
18,0.78,681.456,0.02,81.851,2
18,0.781,24.586,2.487,5.344,1
18,74.455,0.002,34.798,5.344,1
19,0.346,366.622,0.104,6.49,1
19,0.346,3043.257,0.092,144.395,2
19,30.38,0.243,3.469,6.49,1
20,106.102,0,102.779,1.109,3
21,1.028,733.733,0.096,32.917,2
21,74.311,0.012,36.675,0.81,3
22,0.939,267.543,1.097,127.96,1
22,77.728,2.908,1.589,127.96,1
22,81.07,0,312.378,2.223,1
22,81.07,0.001,16.885,127.96,1
23,1.321,42.791,0.768,5.49,2
23,119.409,0.005,54.979,5.49,1
24,358.888,0.001,109.709,3.561,1
25,2.159,23.072,0.632,0.046,2
25,42.878,0.028,10.221,0.046,2
26,1.846,971.146,0.235,358.888,1
26,145.372,0.011,21.873,358.888,1
27,3.544,103.042,2.694,2.401,1
27,3.544,945.349,0.394,215.032,1
27,351.338,0.001,101.823,2.401,1
27,351.338,0.02,14.893,215.032,1
28,10.258,1093.225,4.098,3.059,1
28,10.258,1325.844,0.513,152.561,1
28,195.896,0.008,172.745,3.059,1
28,195.896,0.024,21.614,152.561,1
29,2.792,99.895,1.828,1.685,1
29,2.792,130.768,1.79,23.199,1
29,135.964,0.001,150.457,23.199,1
29,135.964,0.001,153.657,1.685,1
30,0.131,66.827,0.213,77.575,1
30,7.402,0.299,20.667,77.575,1
30,7.403,0.006,56.138,3.002,1
31,2.613,891.396,0.03,112.673,4
32,1.068,86.505,0.938,10.408,1
32,1.068,976.243,0.027,409.719,1
32,18.241,0.013,88.573,10.408,1
33,1.458,1509.397,0.269,105.594,1
33,145.335,0,195.022,1.488,1
33,145.335,0.233,4.589,105.594,1
34,0.704,589.127,1.221,127.083,2
34,42.01,0.081,270.161,1.726,2
35,2.955,1226.236,0.345,234.51,2
35,294.572,0.006,27.643,234.51,2
36,0.499,1266.152,0.01,90.014,2
36,0.54,34.422,0.13,2.263,1
36,32.144,0.095,8.61,2.263,1
37,94.877,0,170.18,0.116,1
38,104.186,0.001,48.472,0.909,2
39,1.136,1571.691,0.279,194.561,1
39,66.043,0.894,14.801,194.561,2
41,0.632,240.762,0.89,19.429,1
41,0.632,579.651,0.156,116.851,1
41,43.91,0.042,67.47,19.429,1
42,18.007,0.003,20.241,1.069,3
43,14.215,342.897,0.381,52.004,3
44,148.451,62.956,0.074,371.836,1
44,550.184,0.175,4.319,371.836,1
45,245.868,0,261.561,1.625,1
45,245.868,0.006,220.242,41.232,1
46,157.695,0,64.777,1.343,1
47,8.877,424.704,0.073,114.98,2
47,572.78,0.025,6.698,114.98,2
48,3.975,174.501,0.22,70.414,1
48,23.314,16.203,0.518,1.799,1
48,192.919,1.293,2.311,1.799,1
48,193.764,0.044,29.453,1.799,1
49,1.286,418.908,0.062,47.166,1
49,105.755,0.043,4.158,47.166,1
50,0.223,783.819,3.474,80.863,1
50,20.111,0.004,140.505,1.477,1
51,0.813,79.617,0.004,77.432,1
51,77.018,0.355,0.316,77.432,1
51,77.118,0.011,1.99,2.787,1
52,1.385,55.611,5.197,1.407,1
52,1.385,1910.362,0.236,130.946,1
52,110.374,0.462,13.557,130.946,1
52,110.377,0.001,293.461,1.407,1
53,1.133,44.212,2.177,0.264,1
53,34.043,0.021,31.501,0.264,1
54,95.619,0,215.048,0.505,1
55,3.216,66.942,1.183,1.493,1
55,3.216,1336.823,0.089,133.277,1
55,3.337,2.295,21.4,1.493,1
55,152.708,0.152,48.516,1.493,1
56,1.745,2458.518,0.003,261.563,1
56,1.745,2458.519,0.003,261.563,3
57,33.363,0.008,242.458,1.53,4
58,3.086,2804.121,0.257,210.423,1
58,298.208,0.294,2.992,210.423,1
58,298.428,0.001,168.918,2.625,1
59,41.183,0,28.022,1.023,2
60,5.784,262.025,0.083,198.183,1
60,366.864,0.004,73.311,3.879,1
61,0.664,1540.439,0.115,103.79,2
61,40.444,0.766,2.655,103.79,2
62,0.219,95.988,0.341,1.473,2
62,0.219,2099.128,0.039,93.562,1
62,21.898,0.088,15.015,1.473,1
63,13.41,0.003,164.276,1.221,2
64,5.498,65.7,0.851,0.41,1
64,353.989,0.003,34.539,0.41,1
65,100.826,0.003,212.133,3.281,1
66,4.441,891.033,0.039,144.232,1
66,225.17,0.164,3.316,144.232,1
67,3.841,747.051,0.047,193.761,1
67,200.767,1.611,1.99,193.761,1
67,204.031,0.001,127.962,2.38,1
68,127.173,0,73.087,9.031,4
69,6.275,506.499,0.572,112.993,1
69,572.779,0.061,3.932,112.993,1
69,572.78,0.008,54.325,5.709,2
70,1.528,86.834,0.357,95.619,1
70,41.427,0.001,7.706,95.619,2
71,2.996,119.836,0.984,1.643,1
71,2.996,1197.139,0.39,56.009,1
71,133.373,0.026,48.295,1.643,1
72,0.637,1836.814,0.08,89.763,1
72,0.927,27.797,0.832,0.957,1
72,25.696,0.019,63.755,0.957,1
73,5.421,65.419,16.402,19.637,1
73,288.992,0.058,375.961,19.637,2
74,1.442,2000.319,0.011,67.986,1
74,128.086,1.419,0.198,67.986,1
74,128.097,0,11.036,0.953,2
75,50.993,244.851,5.845,18.879,1
75,84.476,0.001,275.463,1.371,2
75,84.476,0.019,231.53,18.879,1
76,3.981,12.231,0.069,418.205,2
77,5.146,39.389,2.724,4.358,1
77,117.034,0.001,55.246,4.358,1
78,11.023,39.849,0.162,114.869,1
78,245.638,0,216.379,3.579,1
78,245.638,0.012,12.271,114.869,1
79,1.455,867.167,0.051,72.205,1
79,98.652,0.181,3.467,72.205,2
80,0.103,1213.26,0.04,94.595,1
80,7.879,0.025,56.445,2.673,3
81,1.118,933.721,1.668,168.175,1
81,35.163,0.006,124.331,4.805,1
81,35.163,0.241,9.04,168.175,1
82,5.763,158.194,0.171,113.233,1
82,127.172,0.034,11.736,113.233,1
82,127.173,0.001,108.911,1.776,1
82,127.173,0.034,11.736,113.233,1
83,483.943,0.001,141.004,0.107,2
84,0.566,97.183,0.091,0.59,1
84,26.687,0.017,5.978,0.59,1
85,0.787,1549.137,0.016,123.447,1
85,0.795,95.699,1.458,1.472,1
85,47.507,0.484,7.431,1.472,1
86,13.407,151.658,5.849,0.245,1
86,135.477,0.025,174.849,0.245,1
87,1.692,3067.146,0.031,94.352,2
87,1.707,65.449,2.182,1.221,1
87,53.845,0.008,97.909,1.221,1
88,52.929,0.002,80.267,2.086,1
89,3.199,195.873,0.204,40.648,1
89,3.279,48.484,1.369,0.847,1
89,146.268,0,134.593,0.847,1
89,146.268,0.001,20.019,40.648,2
90,0.075,1518.983,0.884,67.625,1
90,0.089,12.178,56.839,2.637,1
90,4.371,0.065,192.522,2.637,1
