ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,91.952,0,79.483,2.148,4
2,0.099,189.269,1.329,84.711,3
2,7.883,0.069,95.61,84.711,1
3,10.533,0.018,153.974,0.358,2
4,52.431,0,67.066,3.251,2
5,73.74,0.001,83.176,1.225,3
6,183.437,0.008,159.43,1.152,4
7,13.454,0.001,173.012,0.179,1
8,78.598,0.022,44.562,68.84,5
9,1.855,15.012,2.544,0.402,1
9,10.543,0.011,153.706,0.402,1
10,69.353,0.001,128.92,0.043,1
11,43.901,0.012,24.268,122.392,3
12,1.208,101.808,0.84,148.338,4
13,0.741,23.798,3.769,53.936,1
13,58.13,0.047,260.686,53.936,2
14,109.5,0.008,23.425,54.702,3
15,167.621,0,202.847,0.759,2
16,10.26,10.824,6.253,1.364,2
16,124.769,0.003,48.062,1.364,2
17,9.896,0,278.443,0.528,1
18,2.723,0.015,116.52,0.416,1
19,1.97,16.911,11.845,159.607,3
20,368.556,0.001,104.644,0.115,2
21,48.664,0.004,13.437,2.185,2
22,2.416,198.124,0.28,368.445,2
23,285.311,0.004,151.474,0.654,1
24,285.311,0.004,151.474,0.654,1
25,4.639,309.379,0.053,85.806,3
26,386.051,0,77.414,0.535,1
27,124.756,0.727,0.038,370.953,2
27,171.086,0.04,0.053,370.953,2
28,1.841,4.561,1.862,0.334,1
28,29.721,0.011,141.233,0.334,2
29,8.781,34.106,2.215,63.816,1
29,118.501,0.03,59.801,63.816,2
30,89.391,0,175.215,7.598,2
31,17.815,0.002,133.267,1.365,2
32,1.079,371.462,0.231,331.267,4
33,9.856,38.252,0.331,63.816,1
33,9.856,38.253,0.328,63.816,3
34,5.77,35.574,2.215,63.816,1
34,5.77,35.575,2.215,63.816,1
34,79.564,0.052,59.798,63.816,1
35,46.992,0.001,218.931,1.184,3
36,350.976,1.177,1.111,182.645,1
36,370.779,0,48.657,2.399,1
36,370.779,0.014,1.348,182.645,1
37,55.809,0.023,73.381,4.635,3
38,1.276,22.896,2.063,83.886,1
38,94.243,0.001,58.187,83.886,2
39,2.154,68.953,0.194,74.537,2
39,161.071,0.015,4.077,74.537,1
39,161.074,0,86.709,4.051,1
40,6.363,84.848,0.563,100.283,1
40,419.274,0.036,19.863,100.283,2
41,5.188,11.514,4.606,75.612,1
41,60.497,0.009,57.388,75.612,2
42,4.503,11.736,2.662,0.441,1
42,107.188,0.011,125.571,0.441,1
43,3.586,158.067,0.042,57.907,1
43,209.281,0.268,6.253,2.04,2
