parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,0010,0010,0010-0013-0113-0303,1,1,23.048,0.001,147.414,2.054,1
2,1,1010,1010,1010,1,1,224.868,0.001,32.592,0.425,1
3,3,0303-1003-1010,1010,0303-1003-1010,3,0.2,27.399,0.001,6.759,1.083,0.2
3,3,0303-1003-1010,0303,0303-1003-1010,3,0.5,2.229,6.732,0.574,78.215,0.5
3,3,0303-1003-1010,1003,0303-1003-1010,3,0.3333333333333333,26.563,0.906,1.798,78.215,0.3333333333333333
4,1,0011,0011,0010-0012,1,0.3333333333333333,37.428,0.003,235.696,28.229,0.3333333333333333
5,1,0303,0303,0303-1003,1,0.5,6.187,79.018,1.022,164.585,0.5
6,2,0013-0303,0013,0012-0013-0302-0303,2,1,20.955,0.051,6.544,112.384,1
6,2,0013-0303,0303,0012-0013-0302-0303,2,2,3.4,6.519,0.874,112.384,2
7,1,1012,1012,0303-1010-1013,1,1,137.893,0,73.077,55.076,1
8,1,1010,1010,1010,1,0.2,105.699,0,137.594,0.164,0.2
9,1,1013,1013,0203-0303-1010-1013,1,0.6666666666666666,32.538,0.003,8.435,105.711,0.6666666666666666
10,2,0303-1013,1013,0300-0303-1003-1010,2,2,81.912,0.006,20.049,155.142,2
10,2,0303-1013,0303,0300-0303-1003-1010,2,0.5,0.924,129.116,0.301,155.142,0.5
11,1,1303,1303,1010-1013-1303,1,1.5,18.853,22.729,0.388,145.484,1.5
12,2,0303-1010,1010,0303-1003-1010,2,0.2,90.003,0.003,157.927,7.813,0.2
12,2,0303-1010,0303,0303-1003-1010,2,0.6666666666666666,1.095,106.783,1.496,212.21,0.6666666666666666
13,2,0210-0311,0210,0010-0110-0303,2,0.5,4.579,2.484,45.433,5.852,0.5
13,2,0210-0311,0311,0010-0110-0303,2,0.16666666666666666,0.499,19.876,1.449,50.668,0.16666666666666666
14,1,0303,0303,0303-1003-1010,1,3,5.029,61.551,0.178,253.831,3
15,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.2,13.573,0.046,12.56,1.951,0.2
15,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.3333333333333333,2.2,26.273,0.196,1.951,0.3333333333333333
15,3,0300-0303-1010,0303,0300-0303-1003-1010,3,1,1.356,72.764,0.028,121.855,1
16,1,1013,1013,0203-0303-1010-1013,1,0.6666666666666666,32.538,0.003,8.435,105.711,0.6666666666666666
17,1,0303,0303,0300-0303-1010,1,0.75,1.086,104.494,0.049,160.658,0.75
18,1,1010,1010,1010,1,1,178.016,0,86.45,0.084,1
19,1,0303,0303,0301-0303-1001-1003-1103,1,2.5,0.312,166.241,0.168,334.315,2.5
20,1,1013,1013,0303-1010-1013,1,1,75.191,0.02,163.144,158.498,1
