Phase,Count,Frequency
0000,15,0.0015073861923424782
0000-0100,1,1.0049241282283188e-4
0000-0300,1,1.0049241282283188e-4
0000-0301,1,1.0049241282283188e-4
0000-0303,4,4.019696512913275e-4
0001,2,2.0098482564566376e-4
0001-0301,1,1.0049241282283188e-4
0001-0301-0303,1,1.0049241282283188e-4
0001-0303,1,1.0049241282283188e-4
0002-0010,4,4.019696512913275e-4
0003,3,3.0147723846849563e-4
0003-0010-0303,4,4.019696512913275e-4
0003-0011-0303,2,2.0098482564566376e-4
0003-0303,20,0.0020098482564566375
0010,465,0.04672897196261682
0010-0011,8,8.03939302582655e-4
0010-0011-0301,4,4.019696512913275e-4
0010-0012,6,6.029544769369913e-4
0010-0012-0300-0302,1,1.0049241282283188e-4
0010-0012-0302,1,1.0049241282283188e-4
0010-0013,13,0.0013064013666968144
0010-0013-0200-0303,1,1.0049241282283188e-4
0010-0013-0303,15,0.0015073861923424782
0010-0013-0313,1,1.0049241282283188e-4
0010-0100,1,1.0049241282283188e-4
0010-0110,4,4.019696512913275e-4
0010-0111,1,1.0049241282283188e-4
0010-0113,1,1.0049241282283188e-4
0010-0113-0303,1,1.0049241282283188e-4
0010-0200,3,3.0147723846849563e-4
0010-0300,86,0.00864234750276354
0010-0300-0301,2,2.0098482564566376e-4
0010-0300-0302,4,4.019696512913275e-4
0010-0300-0303,30,0.0030147723846849564
0010-0301,6,6.029544769369913e-4
0010-0302,11,0.0011054165410511506
0010-0303,117,0.01175761230027133
0010-0303-0310,1,1.0049241282283188e-4
0010-0310,12,0.0012059089538739825
0010-0312,1,1.0049241282283188e-4
0010-0313,9,9.044317154054868e-4
0011,33,0.003316249623153452
0011-0301,25,0.0025123103205707967
0011-0301-0303,2,2.0098482564566376e-4
0011-0303,5,5.024620641141594e-4
0011-0311,1,1.0049241282283188e-4
0012,13,0.0013064013666968144
0012-0302,13,0.0013064013666968144
0012-0302-0303,1,1.0049241282283188e-4
0013,25,0.0025123103205707967
0013-0303,73,0.007335946136066727
0013-0313,10,0.0010049241282283187
0100,3,3.0147723846849563e-4
0100-0300-0303,1,1.0049241282283188e-4
0100-0303,1,1.0049241282283188e-4
0101-0301,1,1.0049241282283188e-4
0103,2,2.0098482564566376e-4
0103-0303,1,1.0049241282283188e-4
0103-0303-1003,1,1.0049241282283188e-4
0103-0303-1010,1,1.0049241282283188e-4
0110,7,7.034468897598232e-4
0110-0300,4,4.019696512913275e-4
0110-0300-0302,1,1.0049241282283188e-4
0110-0300-0303,2,2.0098482564566376e-4
0110-0302,1,1.0049241282283188e-4
0110-0303,2,2.0098482564566376e-4
0110-0310,1,1.0049241282283188e-4
0111,2,2.0098482564566376e-4
0111-0303,1,1.0049241282283188e-4
0112,1,1.0049241282283188e-4
0112-0302-1010,1,1.0049241282283188e-4
0113,5,5.024620641141594e-4
0113-0303,5,5.024620641141594e-4
0113-0313,1,1.0049241282283188e-4
0113-1013,1,1.0049241282283188e-4
0200,3,3.0147723846849563e-4
0200-0303,1,1.0049241282283188e-4
0200-1010,1,1.0049241282283188e-4
0201,1,1.0049241282283188e-4
0210,8,8.03939302582655e-4
0210-0300,1,1.0049241282283188e-4
0210-0303,2,2.0098482564566376e-4
0210-0303-1010,2,2.0098482564566376e-4
0210-1010,2,2.0098482564566376e-4
0211,2,2.0098482564566376e-4
0212-0302,1,1.0049241282283188e-4
0300,116,0.011657119887448497
0300-0301,3,3.0147723846849563e-4
0300-0301-1010,3,3.0147723846849563e-4
0300-0301-1010-1011,4,4.019696512913275e-4
0300-0302,5,5.024620641141594e-4
0300-0302-1000,1,1.0049241282283188e-4
0300-0302-1002-1010,1,1.0049241282283188e-4
0300-0302-1010,8,8.03939302582655e-4
0300-0302-1010-1012,3,3.0147723846849563e-4
0300-0303,45,0.004522158577027435
0300-0303-0310-1010,1,1.0049241282283188e-4
0300-0303-1000,5,5.024620641141594e-4
0300-0303-1000-1003,2,2.0098482564566376e-4
0300-0303-1003-1010,4,4.019696512913275e-4
0300-0303-1010,90,0.00904431715405487
0300-0303-1010-1013,19,0.0019093558436338056
0300-0303-1100,1,1.0049241282283188e-4
0300-0303-1110,3,3.0147723846849563e-4
0300-1000,21,0.0021103406692794696
0300-1010,291,0.029243292131444075
0300-1010-1200,1,1.0049241282283188e-4
0300-1110,3,3.0147723846849563e-4
0300-1200,1,1.0049241282283188e-4
0301,107,0.010752688172043012
0301-0303,20,0.0020098482564566375
